time,entropy,purity
0.0,0.1873223567338079,0.9320250868080245
0.05,0.325446821115286,0.8018337931500724
0.1,0.3797115012324098,0.7623072684695839
0.15000000000000002,0.4628070722329664,0.6778785663268453
0.2,0.5133155110851537,0.6460997620839275
0.25,0.5035476571533692,0.6582009954190409
0.30000000000000004,0.6189757954433297,0.5737703508256693
0.35000000000000003,0.6257888095557117,0.5940434380544248
0.4,0.7057699540617839,0.5405448985324927
0.45,0.6858547517798356,0.5256575609586499
0.5,0.6981416476423195,0.4771139666980365
0.55,0.7797508304023342,0.41607938897039987
0.6000000000000001,0.7623075432447072,0.44855523016383053
0.65,0.7925411830892594,0.41367544665009043
0.7000000000000001,0.8097235160480151,0.3966013743929479
0.75,0.8458013202639892,0.38685201757712423
0.8,0.8934752892558546,0.3513999926511756
0.8500000000000001,0.8868135744942999,0.35582413204702845
0.9,0.8967023793069699,0.35601141500159283
0.9500000000000001,0.9185764191133037,0.28424703356234876
1.0,0.9137717585991034,0.3069239687147218
1.05,0.9251927862508674,0.31456765442975976
1.1,0.9168762421696266,0.3026876061559448
1.1500000000000001,0.9405172200329611,0.32708910924485646
1.2000000000000002,0.9237487966206288,0.30509075700642235
1.25,0.9552413064678253,0.3148943859708074
1.3,0.955260976952271,0.29173292908453013
1.35,0.9469166213943881,0.2649969282638402
1.4000000000000001,0.9514109991542786,0.26213583609075597
1.4500000000000002,0.9799773128522553,0.25881812656679154
1.5,0.9702153585957395,0.2420920771765156
1.55,0.9871576461587604,0.2578689545139665
1.6,0.9924641291717273,0.2886284159759617
1.6500000000000001,0.9745614265702317,0.2814052311537044
1.7000000000000002,1.0021369487870564,0.2678239906647714
1.75,1.0094080830453653,0.2550290915536976
1.8,0.9867971177269764,0.28301413111720614
1.85,0.9821500603322608,0.26109904867398637
1.9000000000000001,0.9837696521898708,0.2530067022785694
1.9500000000000002,0.9866995135281755,0.23886826547159165
2.0,0.9791956128814072,0.2551192946257451
2.0500000000000003,1.0065054564092888,0.26027770405464795
