universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
61,4185545244,0.72,0.3220038223781277,20.1960688028063,1,0,27,-1,0.23184275211225192,1.0420038223781276,0.3979961776218723,3.00548797174504,0.3979961776218723
117,4139159552,0.72,0.18252093638089373,17.685376854856088,1,0,36,-1,0.13141507419424348,0.9025209363808937,0.5374790636191062,2.8727381317239913,0.5374790636191062
108,3009417149,0.738852022675889,0.2336772458907847,18.983230879551904,1,0,41,-1,0.17265290577973735,0.9725292685666738,0.5051747767851043,2.94355600417204,0.5051747767851043
