a_scale_factor,E_parameter
0.08630630630630631,22.189869778336035
0.0872972972972973,21.813258631681194
0.08828828828828829,21.44720721763975
0.08927927927927928,21.09130605180399
0.09027027027027026,20.74516584401749
0.09126126126126126,20.40841629434542
0.09225225225225225,20.080704972974047
0.09324324324324325,19.761696277360464
0.09423423423423423,19.451070460549868
0.09522522522522522,19.148522725114578
0.09621621621621622,18.85376237765413
0.09720720720720721,18.566512039233086
0.0981981981981982,18.286506907529667
0.09918918918918919,18.013494066826336
0.10018018018018018,17.747231842298522
0.10117117117117118,17.487489195352044
0.10216216216216216,17.234045157027534
0.10315315315315315,16.986688296733043
0.10414414414414415,16.745216223787487
0.10513513513513513,16.509435119458644
0.10612612612612612,16.27915929736327
0.10711711711711712,16.05421079026429
0.10810810810810811,15.83441896145268
0.1090990990990991,15.61962013904182
0.11009009009009009,15.40965727162939
0.11108108108108108,15.204379603899278
0.11207207207207208,15.003642370842831
0.11306306306306306,14.807306509377169
0.11405405405405405,14.615238386228421
0.11504504504504505,14.427309541030532
0.11603603603603604,14.243396443666233
0.11702702702702703,14.063380264947003
0.11801801801801802,13.88714665979291
0.11900900900900901,13.714585562132834
0.12000000000000001,13.545590990799983
0.12099099099099099,13.380060865748176
0.12198198198198199,13.217896833960818
0.12297297297297298,13.059004104467514
0.12396396396396396,12.903291291922894
0.12495495495495496,12.750670268239015
0.12594594594594596,12.601056021796678
0.12693693693693694,12.454366523792402
0.12792792792792793,12.310522601306985
0.12891891891891893,12.169447816708644
0.12990990990990992,12.03106835302872
0.13090090090090092,11.8953129049712
0.1318918918918919,11.762112575239023
0.13288288288288289,11.631400775880062
0.1338738738738739,11.503113134374471
0.13486486486486488,11.377187404202392
0.13585585585585588,11.253563379647117
0.13684684684684686,11.132182814604066
0.13783783783783785,11.012989345179685
0.13882882882882885,10.89592841587766
0.13981981981981983,10.780947209181981
0.14081081081081082,10.66799457835769
0.14180180180180182,10.557020983300907
0.1427927927927928,10.447978429279555
0.14378378378378381,10.340820408415542
0.1447747747747748,10.235501843767778
0.14576576576576578,10.131979035883575
0.14675675675675678,10.030209611693568
0.14774774774774777,9.93015247563235
0.14873873873873875,9.831767762873733
0.14972972972972975,9.735016794575806
0.15072072072072074,9.639862035036737
0.15171171171171174,9.54626705066782
0.15270270270270273,9.454196470695443
0.1536936936936937,9.363615949508386
0.15468468468468471,9.274492130571526
0.1556756756756757,9.186792611831237
0.15666666666666668,9.100485912541727
0.15765765765765768,9.015541441445471
0.15864864864864867,8.931929466244322
0.15963963963963965,8.849621084301246
0.16063063063063066,8.768588194515852
0.16162162162162164,8.688803470319755
0.16261261261261264,8.610240333740615
0.16360360360360363,8.532872930486413
0.1645945945945946,8.456676106003862
0.16558558558558562,8.381625382467327
0.1665765765765766,8.307696936656763
0.16756756756756758,8.234867578685233
0.16855855855855859,8.163114731538641
0.16954954954954957,8.09241641139208
0.17054054054054055,8.022751208668943
0.17153153153153156,7.9540982698107205
0.17252252252252254,7.886437279726835
0.17351351351351355,7.819748444895412
0.17450450450450453,7.754012477087336
0.1754954954954955,7.689210577687141
0.17648648648648652,7.625324422585708
0.1774774774774775,7.562336147620781
0.17846846846846848,7.500228334542524
0.17945945945945949,7.43898399748241
0.18045045045045047,7.378586569904719
0.18144144144144148,7.319019892020866
0.18243243243243246,7.260268198647779
0.18342342342342344,7.202316107492274
0.18441441441441445,7.145148607844348
0.18540540540540543,7.0887510496629496
0.1863963963963964,7.033109133038626
0.18738738738738742,6.978208898018095
0.1883783783783784,6.9240367147765
0.18936936936936938,6.870579274123656
0.1903603603603604,6.817823578331328
0.19135135135135137,6.765756932269037
0.19234234234234238,6.714366934836481
0.19333333333333336,6.663641470681213
0.19432432432432434,6.613568702190628
0.19531531531531535,6.564137061747864
0.19630630630630633,6.515335244241623
0.1972972972972973,6.467152199820335
0.19828828828828832,6.419577126881549
0.1992792792792793,6.372599465287762
0.20027027027027028,6.3262088898002755
0.2012612612612613,6.280395303723081
0.20225225225225227,6.235148832749007
0.20324324324324328,6.190459819000775
0.20423423423423426,6.1463188152598685
0.20522522522522524,6.1027165793764
0.20621621621621625,6.059644068853486
0.20720720720720723,6.017092435599856
0.2081981981981982,5.975053020844697
0.20918918918918922,5.933517350208979
0.2101801801801802,5.892477128927736
0.2111711711711712,5.851924237217966
0.2121621621621622,5.811850725787104
0.21315315315315317,5.772248811477112
0.21414414414414418,5.733110873039524
0.21513513513513516,5.694429447036906
0.21612612612612614,5.6561972238664
0.21711711711711715,5.618407043901153
0.21810810810810813,5.581051893745652
0.2190990990990991,5.544124902601059
0.22009009009009012,5.507619338736878
0.2210810810810811,5.47152860606536
0.2220720720720721,5.4358462408151995
0.2230630630630631,5.400565908301245
0.22405405405405407,5.3656813997870145
0.22504504504504508,5.331186629436963
0.22603603603603606,5.297075631355571
0.22702702702702704,5.26334255671037
0.22801801801801805,5.2299816709362155
0.22900900900900903,5.196987351018155
0.23000000000000004,5.164354082850335
0.23099099099099102,5.132076458668544
0.231981981981982,5.100149174553986
0.232972972972973,5.068567028006054
0.233963963963964,5.037324915581888
0.23495495495495497,5.006417830600613
0.23594594594594598,4.975840860910227
0.23693693693693696,4.945589186715173
0.23792792792792794,4.9156580784626875
0.23891891891891895,4.886042894786118
0.23990990990990993,4.856739080503433
0.24090090090090094,4.827742164669232
0.24189189189189192,4.799047758678598
0.2428828828828829,4.770651554421222
0.2438738738738739,4.742549322484264
0.2448648648648649,4.714736910402471
0.24585585585585587,4.687210240954122
0.24684684684684688,4.659965310501421
0.24783783783783786,4.632998187374019
0.24882882882882884,4.60630501029436
0.24981981981981985,4.579881986843605
0.2508108108108108,4.553725391966972
0.25180180180180184,4.527831566517255
0.2527927927927928,4.502196915835497
0.2537837837837838,4.476817908367624
0.2547747747747748,4.451691074316094
0.25576576576576576,4.426813004325454
0.25675675675675674,4.4021803482008925
0.2577477477477478,4.377789813658801
0.25873873873873876,4.353638165108427
0.25972972972972974,4.32972222246375
0.2607207207207207,4.3060388599846915
0.26171171171171176,4.282585005146855
0.26270270270270274,4.2593576375389635
0.2636936936936937,4.236353787787233
0.2646846846846847,4.213570536505918
0.2656756756756757,4.191005013273293
0.2666666666666667,4.1686543956323785
0.2676576576576577,4.146515908115702
0.2686486486486487,4.124586821293447
0.26963963963963966,4.102864450844339
0.27063063063063064,4.08134615664864
0.2716216216216216,4.06002934190266
0.27261261261261266,4.038911452254182
0.27360360360360364,4.017989974958256
0.2745945945945946,3.997262438052777
0.2755855855855856,3.976726409553347
0.2765765765765766,3.9563794966668926
0.2775675675675676,3.9362193450235137
0.2785585585585586,3.9162436379261307
0.2795495495495496,3.8964500956173778
0.28054054054054056,3.8768364745633725
0.28153153153153154,3.85740056675385
0.2825225225225225,3.838140199018268
0.28351351351351356,3.8190532323574407
0.28450450450450454,3.8001375612903225
0.2854954954954955,3.781391113215518
0.2864864864864865,3.7628118477871566
0.2874774774774775,3.7443977563047586
0.2884684684684685,3.7261468611167143
0.2894594594594595,3.70805721503706
0.2904504504504505,3.6901269007751685
0.29144144144144146,3.672354030378066
0.29243243243243244,3.65473674468502
0.2934234234234235,3.637273212794115
0.29441441441441446,3.6199616315404946
0.29540540540540544,3.6028002249859727
0.2963963963963964,3.585787243919764
0.2973873873873874,3.568920965369999
0.2983783783783784,3.5521996921258054
0.2993693693693694,3.535621752269667
0.3003603603603604,3.5191854987198097
0.3013513513513514,3.5028893087823723
0.30234234234234236,3.4867315837131074
0.30333333333333334,3.470710748288405
0.3043243243243244,3.4548252503853747
0.30531531531531536,3.439073560570803
0.30630630630630634,3.423454171698728
0.3072972972972973,3.407965598516474
0.3082882882882883,3.3926063772788817
0.3092792792792793,3.37737506537059
0.3102702702702703,3.362270240936143
0.3112612612612613,3.347290502517745
0.3122522522522523,3.332434468700473
0.31324324324324326,3.3177007777647884
0.31423423423423424,3.303088087346148
0.3152252252252253,3.28859507410156
0.31621621621621626,3.274220433382928
0.31720720720720724,3.259962878916995
0.3181981981981982,3.2458211424917693
0.3191891891891892,3.2317939736492405
0.3201801801801802,3.2178801393842735
0.3211711711711712,3.2040784238495115
0.3221621621621622,3.1903876280661585
0.3231531531531532,3.1768065696404855
0.32414414414414416,3.163334082485975
0.32513513513513514,3.149969016550911
0.3261261261261262,3.136710237551322
0.32711711711711716,3.123556626709167
0.32810810810810814,3.110507080495593
0.3290990990990991,3.0975605103792097
0.3300900900900901,3.0847158425792145
0.3310810810810811,3.0719720178232803
0.3320720720720721,3.0593279911100866
0.3330630630630631,3.0467827314764073
0.3340540540540541,3.0343352217686217
0.33504504504504506,3.0219844584185593
0.33603603603603605,3.009729451223595
0.3370270270270271,2.9975692231308617
0.33801801801801806,2.9855028100255305
0.33900900900900904,2.9735292605230206
0.34,2.9616476357650887
0.340990990990991,2.9498570092196754
0.34198198198198204,2.9381564664844317
0.342972972972973,2.9265451050938913
0.343963963963964,2.915022034330094
0.344954954954955,2.9035863750367006
0.34594594594594597,2.8922372594364516
0.34693693693693695,2.8809738309518953
0.347927927927928,2.869795244029339
0.34891891891891896,2.858700663965941
0.34990990990990994,2.847689266739821
0.3509009009009009,2.836760238843224
0.3518918918918919,2.825912777118565
0.35288288288288294,2.8151460885973214
0.3538738738738739,2.8044593903417505
0.3548648648648649,2.7938519092893053
0.3558558558558559,2.783322882099724
0.35684684684684687,2.772871555004688
0.35783783783783785,2.7624971836600793
0.3588288288288289,2.752199033000663
0.35981981981981986,2.7419763770972154
0.36081081081081084,2.7318284990160135
0.3618018018018018,2.7217546906806627
0.3627927927927928,2.7117542527361183
0.36378378378378384,2.701826494414997
0.3647747747747748,2.6919707334059564
0.3657657657657658,2.6821862957242497
0.3667567567567568,2.6724725155842908
0.36774774774774777,2.662828735274241
0.36873873873873875,2.6532543050325748
0.3697297297297298,2.6437485829265053
0.37072072072072076,2.6343109347323628
0.37171171171171175,2.6249407338177213
0.3727027027027027,2.6156373610253616
0.3736936936936937,2.6064002045589754
0.37468468468468474,2.597228659870533
0.3756756756756757,2.5881221295493995
0.3766666666666667,2.579080023212991
0.3776576576576577,2.5701017573991045
0.37864864864864867,2.56118675545974
0.37963963963963965,2.55233444745652
0.3806306306306307,2.5435442700575503
0.38162162162162167,2.534815666435767
0.38261261261261265,2.526148086168702
0.3836036036036036,2.5175409851397124
0.3845945945945946,2.5089938254404722
0.38558558558558564,2.5005060752749815
0.3865765765765766,2.492077208864728
0.3875675675675676,2.4837067063553087
0.3885585585585586,2.4753940537242514
0.38954954954954957,2.467138742690085
0.39054054054054055,2.4589402706227244
0.3915315315315316,2.4507981404550914
0.39252252252252257,2.442711860595783
0.39351351351351355,2.4346809448431754
0.3945045045045045,2.4267049123005693
0.3954954954954955,2.4187832872924595
0.39648648648648654,2.410915599282161
0.3974774774774775,2.403101382790361
0.3984684684684685,2.395340177314998
0.3994594594594595,2.3876315272521227
0.40045045045045047,2.3799749818180844
0.4014414414414415,2.372370094972606
0.4024324324324325,2.364816425343248
0.40342342342342347,2.3573135361507505
0.40441441441441445,2.3498609951357095
0.40540540540540543,2.342458374486245
0.4063963963963964,2.3351052507669134
0.40738738738738745,2.327801204848634
0.4083783783783784,2.3205458218399015
0.4093693693693694,2.3133386910189566
0.4103603603603604,2.306179405767315
0.41135135135135137,2.299067563504443
0.4123423423423424,2.292002765623306
0.4133333333333334,2.284984617427631
0.41432432432432437,2.2780127280698688
0.41531531531531535,2.271086710490644
0.41630630630630633,2.264206181359357
0.4172972972972973,2.257370761015979
0.41828828828828835,2.2505800734141608
0.4192792792792793,2.243833746065562
0.4202702702702703,2.2371314099855195
0.4212612612612613,2.230472699639628
0.42225225225225227,2.2238572528924636
0.4232432432432433,2.217284710956596
0.4242342342342343,2.2107547183436185
0.42522522522522527,2.2042669228163168
0.42621621621621625,2.197820975342066
0.42720720720720723,2.1914165300476975
0.4281981981981982,2.1850532441757777
0.42918918918918925,2.178730778042077
0.4301801801801802,2.172448794994505
0.4311711711711712,2.166206961373525
0.4321621621621622,2.1600049464737165
0.43315315315315317,2.153842422506962
0.4341441441441442,2.1477190645668753
0.4351351351351352,2.14163455059451
0.43612612612612617,2.1355885613456254
0.43711711711711715,2.1295807803592477
0.43810810810810813,2.12361089392764
0.4390990990990991,2.1176785910672566
0.44009009009009015,2.111783563491592
0.44108108108108113,2.1059255055849118
0.4420720720720721,2.1001041143773578
0.4430630630630631,2.0943190895214308
0.44405405405405407,2.0885701332694397
0.4450450450450451,2.082856950452603
0.4460360360360361,2.0771792484607396
0.44702702702702707,2.0715367372236844
0.44801801801801805,2.065929129193382
0.44900900900900903,2.0603561393271326
0.45000000000000007,2.0548174850720695
0.45099099099099105,2.049312886350344
0.45198198198198203,2.0438420655454186
0.452972972972973,2.0384047474891442
0.453963963963964,2.0330006594496655
0.45495495495495497,2.0276295311202834
0.455945945945946,2.022291094608695
0.456936936936937,2.016985084427315
0.45792792792792797,2.0117112374838966
0.45891891891891895,2.006469293072868
0.45990990990990993,2.001258992867086
0.46090090090090097,1.9960800809100834
0.46189189189189195,1.9909323036087438
0.46288288288288293,1.9858154097261502
0.4638738738738739,1.9807291503748157
0.4648648648648649,1.9756732790100977
0.46585585585585587,1.9706475514236825
0.4668468468468469,1.9656517257373278
0.4678378378378379,1.9606855623964061
0.46882882882882887,1.955748824163611
0.46981981981981985,1.9508412761125333
0.47081081081081083,1.9459626856209578
0.47180180180180187,1.9411128223642728
0.47279279279279285,1.9362914583083604
0.47378378378378383,1.9314983677023805
0.4747747747747748,1.9267333270711737
0.4757657657657658,1.9219961152072949
0.47675675675675677,1.9172865131626597
0.4777477477477478,1.91260430423978
0.4787387387387388,1.9079492739824429
0.47972972972972977,1.9033212101659935
0.48072072072072075,1.898719902787053
0.48171171171171173,1.8941451440525874
0.48270270270270277,1.8895967283685609
0.48369369369369375,1.8850744523279328
0.48468468468468473,1.8805781146979197
0.4856756756756757,1.876107516406981
0.4866666666666667,1.8716624605306664
0.4876576576576577,1.867242752277387
0.4886486486486487,1.8628481989731203
0.4896396396396397,1.8584786100457193
0.49063063063063067,1.854133797008504
0.49162162162162165,1.8498135734433092
0.49261261261261263,1.8455177549827484
0.49360360360360367,1.8412461592921132
0.49459459459459465,1.8369986060504355
0.49558558558558563,1.8327749169312517
0.4965765765765766,1.8285749155825732
0.4975675675675676,1.8243984276064753
0.49855855855855863,1.8202452805380638
0.4995495495495496,1.8161153038240998
0.5005405405405405,1.8120083288010331
0.5015315315315315,1.8079241886726996
0.5025225225225225,1.8038627184876037
0.5035135135135135,1.7998237551156906
0.5045045045045046,1.795807137225043
0.5054954954954956,1.7918127052580557
0.5064864864864865,1.7878403014073059
0.5074774774774775,1.7838897695914628
0.5084684684684685,1.7799609554306084
0.5094594594594595,1.776053706221686
0.5104504504504505,1.772167870913569
0.5114414414414414,1.768303300082204
0.5124324324324325,1.7644598459056187
0.5134234234234235,1.7606373621387248
0.5144144144144145,1.7568357040883782
0.5154054054054055,1.753054728588267
0.5163963963963965,1.7492942939737823
0.5173873873873874,1.7455542600572544
0.5183783783783784,1.7418344881029655
0.5193693693693694,1.7381348408024668
0.5203603603603604,1.734455182250011
0.5213513513513514,1.730795377918257
0.5223423423423423,1.7271552946339948
0.5233333333333334,1.7235348005542328
0.5243243243243244,1.7199337651426032
0.5253153153153154,1.7163520591458303
0.5263063063063064,1.7127895545706984
0.5272972972972974,1.7092461246612132
0.5282882882882883,1.7057216438761982
0.5292792792792793,1.7022159878670664
0.5302702702702703,1.6987290334561034
0.5312612612612613,1.695260658615178
0.5322522522522523,1.6918107424445532
0.5332432432432432,1.6883791651523934
0.5342342342342343,1.6849658080345817
0.5352252252252253,1.6815705534548337
0.5362162162162163,1.6781932848254413
0.5372072072072073,1.6748338865882377
0.5381981981981983,1.6714922441961573
0.5391891891891892,1.6681682440951073
0.5401801801801802,1.6648617737063631
0.5411711711711712,1.6615727214093732
0.5421621621621622,1.6583009765249503
0.5431531531531532,1.6550464292989995
0.5441441441441441,1.6518089708866277
0.5451351351351352,1.6485884933366617
0.5461261261261262,1.6453848895766592
0.5471171171171172,1.6421980533982818
0.5481081081081082,1.6390278794431823
0.5490990990990992,1.6358742631892054
0.5500900900900901,1.6327371009370795
0.5510810810810811,1.6296162897974638
0.5520720720720721,1.626511727678442
0.5530630630630631,1.6234233132733493
0.5540540540540541,1.6203509460490646
0.555045045045045,1.6172945262345735
0.5560360360360361,1.6142539548100074
0.5570270270270271,1.6112291334959778
0.5580180180180181,1.608219964743241
0.5590090090090091,1.605226351722775
0.56,1.6022481983161436
0.560990990990991,1.5992854091061572
0.561981981981982,1.5963378893679179
0.562972972972973,1.5934055450600995
0.563963963963964,1.5904882828165505
0.564954954954955,1.5875860099381738
0.5659459459459459,1.5846986343850848
0.566936936936937,1.5818260647690197
0.567927927927928,1.578968210346013
0.568918918918919,1.5761249810093194
0.56990990990991,1.5732962872825345
0.570900900900901,1.5704820403129882
0.5718918918918919,1.567682151865348
0.5728828828828829,1.5648965343153618
0.5738738738738739,1.5621251006439136
0.5748648648648649,1.559367764431153
0.5758558558558559,1.5566244398508842
0.576846846846847,1.5538950416650856
0.5778378378378379,1.5511794852186112
0.5788288288288289,1.5484776864340364
0.5798198198198199,1.5457895618066593
0.5808108108108109,1.5431150283996513
0.5818018018018019,1.5404540038392902
0.5827927927927928,1.5378064063104098
0.5837837837837838,1.5351721545518784
0.5847747747747748,1.532551167852247
0.5857657657657658,1.5299433660454693
0.5867567567567568,1.5273486695067566
0.5877477477477479,1.5247669991484853
0.5887387387387388,1.522198276416234
0.5897297297297298,1.5196424232848849
0.5907207207207208,1.5170993622547853
0.5917117117117118,1.514569016348024
0.5927027027027028,1.5120513091047396
0.5936936936936937,1.5095461645795212
0.5946846846846847,1.5070535073378382
0.5956756756756757,1.5045732624525594
0.5966666666666667,1.5021053555005015
0.5976576576576577,1.4996497125590393
0.5986486486486488,1.4972062602027565
0.5996396396396397,1.494774925500136
0.6006306306306307,1.4923556360102945
0.6016216216216217,1.4899483197797552
0.6026126126126127,1.487552905339251
0.6036036036036037,1.4851693217005617
0.6045945945945946,1.4827974983533752
0.6055855855855856,1.480437365262184
0.6065765765765766,1.4780888528632081
0.6075675675675676,1.4757518920613326
0.6085585585585586,1.4734264142270694
0.6095495495495497,1.4711123511935515
0.6105405405405406,1.468809635253525
0.6115315315315316,1.4665181991563816
0.6125225225225226,1.464237976105188
0.6135135135135136,1.4619688997537523
0.6145045045045046,1.4597109042036756
0.6154954954954955,1.4574639240014502
0.6164864864864865,1.4552278941355432
0.6174774774774775,1.4530027500335125
0.6184684684684685,1.450788427559121
0.6194594594594595,1.4485848630094689
0.6204504504504506,1.4463919931121343
0.6214414414414415,1.4442097550223245
0.6224324324324325,1.4420380863200397
0.6234234234234235,1.4398769250072379
0.6244144144144145,1.4377262095050245
0.6254054054054055,1.4355858786508324
0.6263963963963964,1.433455871695632
0.6273873873873874,1.431336128301129
0.6283783783783784,1.4292265885369881
0.6293693693693694,1.4271271928780578
0.6303603603603604,1.4250378822016065
0.6313513513513515,1.4229585977845662
0.6323423423423424,1.420889281300786
0.6333333333333334,1.4188298748182981
0.6343243243243244,1.4167803207965872
0.6353153153153154,1.4147405620838758
0.6363063063063064,1.4127105419144137
0.6372972972972973,1.4106902039057818
0.6382882882882883,1.4086794920562042
0.6392792792792793,1.4066783507418699
0.6402702702702703,1.404686724714266
0.6412612612612613,1.4027045590975218
0.6422522522522524,1.4007317993857618
0.6432432432432433,1.3987683914404745
0.6442342342342343,1.3968142814878874
0.6452252252252253,1.3948694161163548
0.6462162162162163,1.39293374227376
0.6472072072072073,1.3910072072649269
0.6481981981981982,1.389089758749045
0.6491891891891892,1.387181344737106
0.6501801801801802,1.3852819135893544
0.6511711711711712,1.3833914140127475
0.6521621621621622,1.3815097950584345
0.6531531531531533,1.3796370061192424
0.6541441441441442,1.3777729969271804
0.6551351351351352,1.375917717550953
0.6561261261261262,1.374071118393492
0.6571171171171172,1.372233150189498
0.6581081081081082,1.3704037640029991
0.6590990990990991,1.3685829112249233
0.6600900900900901,1.3667705435706816
0.6610810810810811,1.3649666130777725
0.6620720720720721,1.3631710721033934
0.6630630630630631,1.3613838733220744
0.6640540540540542,1.3596049697233201
0.6650450450450451,1.3578343146092717
0.6660360360360361,1.3560718615923797
0.6670270270270271,1.3543175645930963
0.6680180180180181,1.352571377837579
0.6690090090090091,1.3508332558554117
0.67,1.3491031534773419
0.670990990990991,1.3473810258330299
0.671981981981982,1.3456668283488176
0.672972972972973,1.3439605167455102
0.6739639639639641,1.3422620470361741
0.674954954954955,1.3405713755239514
0.675945945945946,1.338888458799888
0.676936936936937,1.337213253740778
0.677927927927928,1.3355457175070264
0.678918918918919,1.333885807540524
0.67990990990991,1.3322334815625376
0.6809009009009009,1.3305886975716203
0.6818918918918919,1.3289514138415324
0.6828828828828829,1.3273215889191805
0.6838738738738739,1.3256991816225727
0.684864864864865,1.3240841510387862
0.685855855855856,1.322476456521955
0.6868468468468469,1.3208760576912684
0.6878378378378379,1.3192829144289886
0.6888288288288289,1.3176969868784816
0.6898198198198199,1.3161182354422638
0.6908108108108109,1.314546620780065
0.6918018018018018,1.3129821038069038
0.6927927927927928,1.3114246456911827
0.6937837837837838,1.3098742078527934
0.6947747747747748,1.3083307519612404
0.6957657657657659,1.306794239933778
0.6967567567567569,1.3052646339335632
0.6977477477477478,1.3037418963678222
0.6987387387387388,1.3022259898860329
0.6997297297297298,1.300716877378121
0.7007207207207208,1.299214521972671
0.7017117117117118,1.2977188870351513
0.7027027027027027,1.2962299361661556
0.7036936936936937,1.2947476331996557
0.7046846846846847,1.2932719422012695
0.7056756756756757,1.2918028274665445
0.7066666666666668,1.2903402535192543
0.7076576576576578,1.2888841851097084
0.7086486486486487,1.2874345872130761
0.7096396396396397,1.2859914250277253
0.7106306306306307,1.2845546639735732
0.7116216216216217,1.2831242696904521
0.7126126126126127,1.2817002080364877
0.7136036036036036,1.2802824450864903
0.7145945945945946,1.27887094713036
0.7155855855855856,1.2774656806715068
0.7165765765765766,1.276066612425278
0.7175675675675677,1.2746737093174059
0.7185585585585587,1.2732869384824625
0.7195495495495496,1.2719062672623305
0.7205405405405406,1.2705316632046846
0.7215315315315316,1.2691630940614866
0.7225225225225226,1.2678005277874924
0.7235135135135136,1.2664439325387724
0.7245045045045045,1.2650932766712417
0.7254954954954955,1.263748528739205
0.7264864864864865,1.262409657493912
0.7274774774774775,1.2610766318821252
0.7284684684684686,1.2597494210446991
0.7294594594594596,1.258427994315172
0.7304504504504505,1.257112321218368
0.7314414414414415,1.255802371469012
0.7324324324324325,1.2544981149703551
0.7334234234234235,1.2531995218128111
0.7344144144144145,1.251906562272606
0.7354054054054054,1.2506192068104351
0.7363963963963964,1.249337426070136
0.7373873873873874,1.2480611908773676
0.7383783783783784,1.2467904722383032
0.7393693693693695,1.2455252413383324
0.7403603603603605,1.2442654695407758
0.7413513513513514,1.2430111283856076
0.7423423423423424,1.2417621895881898
0.7433333333333334,1.240518625038018
0.7443243243243244,1.2392804067974754
0.7453153153153154,1.238047507100598
0.7463063063063063,1.2368198983518497
0.7472972972972973,1.235597553124907
0.7482882882882883,1.2343804441614548
0.7492792792792793,1.2331685443699898
0.7502702702702704,1.2319618268246366
0.7512612612612614,1.2307602647639706
0.7522522522522523,1.2295638315898512
0.7532432432432433,1.228372500866266
0.7542342342342343,1.227186246318182
0.7552252252252253,1.2260050418304083
0.7562162162162163,1.224828861446466
0.7572072072072072,1.2236576793674687
0.7581981981981982,1.222491469951011
0.7591891891891892,1.2213302077100667
0.7601801801801802,1.2201738673118951
0.7611711711711713,1.2190224235769573
0.7621621621621623,1.2178758514778398
0.7631531531531532,1.216734126138187
0.7641441441441442,1.2155972228316434
0.7651351351351352,1.2144651169808025
0.7661261261261262,1.213337784156166
0.7671171171171172,1.21221520007511
0.7681081081081081,1.2110973406008587
0.7690990990990991,1.209984181741469
0.7700900900900901,1.2088756996488201
0.7710810810810811,1.2077718706176135
0.7720720720720722,1.2066726710843794
0.7730630630630632,1.2055780776264913
0.7740540540540541,1.20448806696119
0.7750450450450451,1.2034026159446114
0.7760360360360361,1.2023217015708274
0.7770270270270271,1.2012453009708897
0.7780180180180181,1.200173391411883
0.779009009009009,1.1991059502959867
0.78,1.1980429551595413
0.780990990990991,1.196984383672125
0.7819819819819821,1.1959302136356358
0.7829729729729731,1.1948804229833812
0.7839639639639641,1.1938349897791745
0.784954954954955,1.1927938922164405
0.785945945945946,1.191757108617324
0.786936936936937,1.19072461743181
0.787927927927928,1.1896963972368466
0.788918918918919,1.1886724267354776
0.78990990990991,1.187652684755981
0.7909009009009009,1.186637150251013
0.7918918918918919,1.185625802296761
0.792882882882883,1.1846186200921005
0.793873873873874,1.1836155829577613
0.794864864864865,1.1826166703354974
0.7958558558558559,1.1816218617872656
0.7968468468468469,1.1806311369944087
0.7978378378378379,1.179644475756847
0.7988288288288289,1.1786618579922732
0.7998198198198199,1.1776832637353567
0.8008108108108108,1.1767086731369516
0.8018018018018018,1.175738066463312
0.8027927927927928,1.1747714240953124
0.8037837837837839,1.1738087265276758
0.8047747747747749,1.172849954368205
