universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
53,4143728305,0.7469383465426542,0.14408155259840869,17.53223487762444,1,0,22,-1,0.10762003666515385,0.8910198991410629,0.6028567939442455,2.8640411795478995,0.6028567939442455
127,2967091626,0.766,0.1692738157159167,18.366928682886503,1,0,26,-1,0.12966374283839222,0.9352738157159167,0.5967261842840833,2.9105516932449467,0.5967261842840833
26,935138228,0.7488755264195237,0.1465360374288483,17.615159202109744,1,0,26,-1,0.1097372521689598,0.895411563848372,0.6023394889906755,2.868759849624102,0.6023394889906755
