time_step,region_1_entropy,region_2_entropy,region_3_entropy,region_4_entropy,region_5_entropy,region_6_entropy,region_7_entropy,region_8_entropy,global_entropy,lock_epoch
0,2.5330642049449064,2.504363949105582,2.548199512402279,2.5464920419161365,2.5367805351252475,2.519932751998265,2.4963745544287,2.5339585045728206,5.611126786727081,-1
1,3.162252390486024,3.1314696330247775,3.1864370674112936,3.187521608715527,3.168931396857886,3.1506736479083557,3.121988077824657,3.175740113551523,5.610825856158934,-1
2,3.7915058772775483,3.7571642789484914,3.8198691677793475,3.8243219220614013,3.800199577615224,3.7754615591190714,3.744931852242745,3.8280696529369,5.602334489791791,-1
3,4.407855015225254,4.379985250400749,4.447208588306579,4.461127914556652,4.426798876552206,4.408972115511373,4.372467338485341,4.477807032347094,5.602776715219447,-1
4,5.027359149197404,5.002566957141443,5.071135698420485,5.098953907575676,5.060119598904844,5.045768736448622,5.005806009015634,5.1258706169316,5.609945302202041,-1
5,5.013418392939927,4.993049809671813,5.056947491740511,5.097225227636175,5.056480153543199,5.048823647390335,5.019982812078239,5.149367453805186,5.611407909300662,-1
6,4.995560619062695,4.993823471747131,5.050538560298746,5.09187674663476,5.057149061025038,5.058299121355341,5.038421830557544,5.168719588636164,5.622246029959856,-1
7,4.975692728095301,4.997531109754317,5.042559728677004,5.087104567110746,5.050690870920281,5.05623173867121,5.052840575194714,5.185142551849002,5.620219558293321,-1
8,4.968748515892438,4.995545840696224,5.039497917277308,5.070552173127531,5.041962251250942,5.05406625212164,5.060225411256038,5.194978838696454,5.62347251323101,-1
9,4.9651746790915245,4.996875573848961,5.027741615120432,5.0599368831991995,5.040628987131382,5.04350834897498,5.069208914289236,5.205461561119167,5.617929180267184,-1
10,4.961116044243552,5.001545436268446,5.025226690764828,5.053516830945551,5.040113381675837,5.047971211551075,5.081081909664409,5.2129728745636,5.62662280520375,-1
11,4.966531238119829,5.002919511877113,5.030795794403574,5.049860483843593,5.038155087300895,5.045738246295363,5.0884292732303695,5.214717755133255,5.617337079259933,-1
12,4.970329378269044,5.014366310098157,5.0453736165117675,5.040406605388338,5.034441633984086,5.027971323955791,5.082727499633282,5.211421460325337,5.630669196332098,-1
13,4.975688668491013,5.035380382215343,5.059821771912257,5.033148094733191,5.034601930954096,5.013725704689627,5.077407076402046,5.21044682982293,5.626324605153233,-1
14,4.985995275056501,5.047914928977688,5.075329936218971,5.03382063009974,5.033782381407465,5.007335380970305,5.063832782585901,5.213200519323589,5.636549094538006,-1
15,4.9974944183320975,5.0533154335692245,5.092905826433495,5.039441246970708,5.039274439893144,5.010221054264293,5.051994143275054,5.212692600484055,5.642638985642435,-1
16,4.995790038440024,5.063070060071525,5.106235262260757,5.0490403264282335,5.044545515542867,5.024161943548748,5.037064754099999,5.2206880926492225,5.636352123469982,-1
17,4.9966620996106625,5.062802927380444,5.128657878232051,5.053206968794829,5.055052138429858,5.045808980524338,5.024229090619512,5.222460031930793,5.649203570480985,-1
18,5.000684146282085,5.0733151218958845,5.149820807215807,5.053470872497056,5.066470402393842,5.057505083644057,5.007362651827468,5.223202946924749,5.6538393485461,-1
19,5.001801835131314,5.092277536340862,5.16466474500036,5.0469011193022375,5.080187394028304,5.067914480863624,4.9851666658018665,5.229762155137253,5.651688123337361,-1
20,5.006163860582249,5.107574587800159,5.171943958936298,5.051156545498675,5.087225223258882,5.083177510606371,4.9753804474635395,5.2374256193191195,5.644079507803577,-1
21,5.016353585452622,5.10241727323341,5.177031889779002,5.053664671331153,5.090582472650926,5.09766057068658,4.9643144164298825,5.238002497356033,5.647628271347061,-1
22,5.031649300296778,5.105033881795922,5.1736856162323,5.054826406122867,5.100536826569591,5.109827600303056,4.958195107671733,5.237608372227275,5.652978758878847,-1
23,5.044411319849543,5.108564653290443,5.163497239075319,5.05791651412968,5.111108503129691,5.115895624788143,4.9554755483356026,5.239120964963401,5.659418947607985,-1
24,5.05823766832356,5.116670464062905,5.154029602018476,5.058148315884258,5.121797359483479,5.106701755722819,4.957251574702867,5.244748996493718,5.659866119541609,-1
25,5.077615042738609,5.138228222283821,5.1340269198680115,5.061201439632778,5.1231426258000585,5.0928267439112025,4.9489619360477395,5.245524808578251,5.666413850149386,-1
26,5.092034334500306,5.141521253716217,5.107632830664758,5.064625626910395,5.12034129783086,5.0845090255795675,4.9426800561436695,5.242740698348994,5.660868197288894,-1
27,5.10342995528152,5.138855180920159,5.091130205587321,5.071792170684311,5.118425559476705,5.075670599243007,4.944383341651767,5.2516223496892,5.670860926661048,-1
28,5.102073140245616,5.136155992925537,5.070043468948679,5.0656626379341025,5.119223345996074,5.072524101768727,4.937618172612548,5.265931603571141,5.669955621990223,-1
29,5.091105913247787,5.1392206435163,5.050230055816257,5.059170466735892,5.112713795792836,5.066227819504249,4.927094714613181,5.281932130388396,5.664604214893512,-1
30,5.076003238832355,5.141469428602472,5.029017219382651,5.053891872943113,5.105369389053996,5.058909441274267,4.915781136651262,5.298630903256145,5.6828812207572446,-1
31,5.060123416649219,5.141401198702371,5.017048007881897,5.032521633015136,5.107147579395784,5.057234425393007,4.90685551033298,5.315031865645868,5.6782617014310555,-1
32,5.0435973646617445,5.1357418926380385,4.998216532213896,5.0111245740894805,5.106080964370464,5.057328842753695,4.899210506643178,5.329128492569366,5.6786182590693945,-1
33,5.025064343208944,5.1189739933348815,4.988918214867171,4.983894173924213,5.107867849367161,5.06647811902501,4.897176202393336,5.354430871937096,5.679562601571014,-1
