ell,C_ell_north,C_ell_south,MSE,n_maps
2,162.70385842717837,190.42655370121176,8.52170315726906,21
3,106.64760069749366,133.9929284812855,8.52170315726906,21
4,55.96461249612468,67.46684798234632,8.52170315726906,21
5,40.951825999933874,44.205341840650505,8.52170315726906,21
6,24.963837879501398,26.83073675741685,8.52170315726906,21
7,18.920159238364246,23.284256519823604,8.52170315726906,21
8,14.502914929401872,17.11937021546039,8.52170315726906,21
9,13.51006576433912,13.039915999803135,8.52170315726906,21
10,11.013534388793218,9.294017815896877,8.52170315726906,21
11,9.09381910470295,10.543424498067386,8.52170315726906,21
12,7.434880320075871,8.386819117674728,8.52170315726906,21
13,6.974192858756434,6.328595025206658,8.52170315726906,21
14,5.2992406653371535,5.4318496103497305,8.52170315726906,21
15,4.77664646605954,4.506320087415993,8.52170315726906,21
16,4.366379927297533,3.8789219312190046,8.52170315726906,21
17,3.8934314605224696,3.9516079478140154,8.52170315726906,21
18,3.2536757337109132,3.481043720409854,8.52170315726906,21
19,2.9416624242306346,3.103092750855393,8.52170315726906,21
20,2.873178700101378,2.7790462805702707,8.52170315726906,21
21,2.66794771449247,2.3864615951158714,8.52170315726906,21
22,2.3213141899827328,2.1044242715288997,8.52170315726906,21
23,2.1273367368866696,1.9184433920940864,8.52170315726906,21
24,1.8279190234619933,1.8660427006228215,8.52170315726906,21
25,1.7252989226767168,1.8110274256946992,8.52170315726906,21
26,1.6069813822336645,1.6218307033811417,8.52170315726906,21
27,1.4768276849222464,1.490216832821913,8.52170315726906,21
28,1.279891766214683,1.4007001932245837,8.52170315726906,21
29,1.287723664011913,1.3021668160079676,8.52170315726906,21
30,1.2185887918508005,1.2237425771434796,8.52170315726906,21
31,1.118222064973961,1.0862030503678246,8.52170315726906,21
32,1.0947440268517137,0.9891100690707096,8.52170315726906,21
33,1.0289987715949411,0.9852664165913099,8.52170315726906,21
34,0.937464896251648,0.9535251450479879,8.52170315726906,21
35,0.880205874763069,0.8887216144536845,8.52170315726906,21
36,0.8241451709200592,0.8201731258246564,8.52170315726906,21
37,0.7902505826507872,0.7594994029913358,8.52170315726906,21
38,0.7417262490521294,0.7115294065632332,8.52170315726906,21
39,0.6712369852550102,0.6766872928776669,8.52170315726906,21
40,0.6288405631064821,0.6334762799983308,8.52170315726906,21
41,0.6275972180308121,0.6250837900162258,8.52170315726906,21
42,0.5869845524639788,0.6126509210874939,8.52170315726906,21
43,0.5506729992847867,0.5912222607851305,8.52170315726906,21
44,0.5100215411958293,0.5610623038242422,8.52170315726906,21
45,0.4957334749291079,0.515161896840637,8.52170315726906,21
46,0.4983682801534867,0.48590790962638053,8.52170315726906,21
47,0.4682561231448397,0.47769847264118875,8.52170315726906,21
48,0.4434513718010187,0.4488821332560123,8.52170315726906,21
49,0.4251479589784119,0.4285531380059718,8.52170315726906,21
50,0.39525246972340544,0.41436989552369186,8.52170315726906,21
51,0.39422579363616483,0.41118458725436335,8.52170315726906,21
52,0.3636067865080194,0.36992114627582956,8.52170315726906,21
53,0.35447475098693915,0.3644541865044869,8.52170315726906,21
54,0.3506831479108368,0.37393890267271984,8.52170315726906,21
55,0.3350746297435422,0.34898859324443593,8.52170315726906,21
56,0.33912091672630573,0.3194683965712719,8.52170315726906,21
57,0.33097580741604127,0.3126979977065537,8.52170315726906,21
58,0.3154332434096206,0.2996497595743105,8.52170315726906,21
59,0.2957907466823193,0.2751734432378591,8.52170315726906,21
60,0.2871631035527386,0.2701636653198167,8.52170315726906,21
61,0.28443675066267843,0.2718542696086138,8.52170315726906,21
62,0.2597922976439888,0.2644102283923467,8.52170315726906,21
63,0.2642883901252825,0.25938659303660816,8.52170315726906,21
64,0.2511780890188017,0.25753730915923545,8.52170315726906,21
65,0.23614774873716518,0.2553164836727615,8.52170315726906,21
66,0.23347719731071803,0.2371724017145333,8.52170315726906,21
67,0.22702182976610127,0.22826549452992376,8.52170315726906,21
68,0.22656123730352226,0.21765679091394904,8.52170315726906,21
69,0.21100455575361546,0.21563829064353013,8.52170315726906,21
70,0.20398948634868694,0.20973213838054586,8.52170315726906,21
71,0.20067204427540414,0.20410287467138208,8.52170315726906,21
72,0.19628132490488515,0.19153000824024116,8.52170315726906,21
73,0.1936952200947067,0.18903616419239133,8.52170315726906,21
74,0.17495460614091168,0.1764829602632822,8.52170315726906,21
75,0.17349149470469408,0.17073314719640942,8.52170315726906,21
76,0.1667823667622169,0.1733340740220409,8.52170315726906,21
77,0.16085295737960012,0.16595210088017567,8.52170315726906,21
78,0.16158223015187523,0.16681173047344244,8.52170315726906,21
79,0.15719056390310016,0.16025984670916943,8.52170315726906,21
80,0.14927488793602892,0.14892277472033225,8.52170315726906,21
81,0.14829957186727125,0.14507903624644042,8.52170315726906,21
82,0.14422410958014734,0.14540197399225294,8.52170315726906,21
83,0.14365294811482845,0.1444308982929178,8.52170315726906,21
84,0.1384741091143419,0.1339961421699585,8.52170315726906,21
85,0.1336195185438886,0.13651368674747616,8.52170315726906,21
86,0.12972816440362453,0.13321069834406174,8.52170315726906,21
87,0.12492730325167246,0.12585990963479726,8.52170315726906,21
88,0.12574979675940845,0.12455038635000151,8.52170315726906,21
89,0.11815270380589177,0.12039497710499686,8.52170315726906,21
90,0.11511789979175918,0.11849810154146842,8.52170315726906,21
91,0.10946108909786854,0.11634768069008995,8.52170315726906,21
92,0.1132942504859592,0.11084785524911901,8.52170315726906,21
93,0.11526405106588176,0.10603010714027708,8.52170315726906,21
94,0.10922519251002875,0.10729542917110961,8.52170315726906,21
95,0.10573263089936914,0.10863790222821133,8.52170315726906,21
96,0.10169168581374011,0.10233263724376174,8.52170315726906,21
97,0.09690726503249014,0.09783846629906029,8.52170315726906,21
98,0.09448393319034354,0.09958223458942494,8.52170315726906,21
99,0.09294805090951301,0.09987825979337667,8.52170315726906,21
100,0.09316383922686512,0.09101252084161159,8.52170315726906,21
101,0.09050228578313375,0.0893267953836433,8.52170315726906,21
102,0.08916188934078464,0.08912162213445489,8.52170315726906,21
103,0.08894453674124755,0.08957751414135892,8.52170315726906,21
104,0.08413149741685433,0.08514123215084775,8.52170315726906,21
105,0.08145375143312425,0.08412089360530849,8.52170315726906,21
106,0.08213126840900337,0.08257704596003736,8.52170315726906,21
107,0.0794808891948395,0.07904271123961,8.52170315726906,21
108,0.07716470867705794,0.07831126202359404,8.52170315726906,21
109,0.07306983645516028,0.07899693445754019,8.52170315726906,21
110,0.07245441400502181,0.07713188830337808,8.52170315726906,21
111,0.07160981031130914,0.07323998174466176,8.52170315726906,21
112,0.0717702869125268,0.07282445396824355,8.52170315726906,21
113,0.07150487262142548,0.07103176942506269,8.52170315726906,21
114,0.06914519526567335,0.06725453862530532,8.52170315726906,21
115,0.06802706478900984,0.06612271846824372,8.52170315726906,21
116,0.06545496241044077,0.06446880180362144,8.52170315726906,21
117,0.06385091633840481,0.06219358210991122,8.52170315726906,21
118,0.06186503134985225,0.06044246251745363,8.52170315726906,21
119,0.06411641605027998,0.061313929193730014,8.52170315726906,21
120,0.061700657894603106,0.058789603560661756,8.52170315726906,21
121,0.058879955185751655,0.058601177761447645,8.52170315726906,21
122,0.057536918488019145,0.056321298364100665,8.52170315726906,21
123,0.057302018302605076,0.0570932625322757,8.52170315726906,21
124,0.05506026537261743,0.056830072813386694,8.52170315726906,21
125,0.054628105185545645,0.05469419719313144,8.52170315726906,21
126,0.05376632938142327,0.05446231880789254,8.52170315726906,21
127,0.051504581847460366,0.052559030659441536,8.52170315726906,21
128,0.050810039207173495,0.0524874746028729,8.52170315726906,21
129,0.0505574170603207,0.05115206747778014,8.52170315726906,21
130,0.05045273373459272,0.0491144902078407,8.52170315726906,21
131,0.049595161150208025,0.04941471303017407,8.52170315726906,21
132,0.04513135455220245,0.04670309505590712,8.52170315726906,21
133,0.045079547018972155,0.04604540218906559,8.52170315726906,21
134,0.04594998988101079,0.045614134230866965,8.52170315726906,21
135,0.046295506991734514,0.045075122726185204,8.52170315726906,21
136,0.04609128966133507,0.04499632000010933,8.52170315726906,21
137,0.04358365218574461,0.04345953076173781,8.52170315726906,21
138,0.04213285959091436,0.04309080251387449,8.52170315726906,21
139,0.04360730281053765,0.042155547466669746,8.52170315726906,21
140,0.041288241155737544,0.040859561278749186,8.52170315726906,21
141,0.04004682228729554,0.04001892012426761,8.52170315726906,21
142,0.039746380044390975,0.03952219819989259,8.52170315726906,21
143,0.03878851356198447,0.03892608414561528,8.52170315726906,21
144,0.03851339916422464,0.038916912512898555,8.52170315726906,21
145,0.03667227097546621,0.03910389516849706,8.52170315726906,21
146,0.03621349368249679,0.03794389345005378,8.52170315726906,21
147,0.03624744614584156,0.03638241083127533,8.52170315726906,21
148,0.03505718930093339,0.03535541087552628,8.52170315726906,21
149,0.034602950342637405,0.03590904815828723,8.52170315726906,21
150,0.03494326466983087,0.035986914820967886,8.52170315726906,21
151,0.034846167883902435,0.03518396651007275,8.52170315726906,21
152,0.03283201976864093,0.033301725673728945,8.52170315726906,21
153,0.03253624290535052,0.033276583019410416,8.52170315726906,21
154,0.03157898961002117,0.03125207618407479,8.52170315726906,21
155,0.0314981960057625,0.031050474649421952,8.52170315726906,21
156,0.030917215175948334,0.03142447900844357,8.52170315726906,21
157,0.03042375312416952,0.03028035785983474,8.52170315726906,21
158,0.031042944185158797,0.029631397842592583,8.52170315726906,21
159,0.029953312541593075,0.029068011784280846,8.52170315726906,21
160,0.028810464405000014,0.02938765107655802,8.52170315726906,21
161,0.02877769136116742,0.028314738124721163,8.52170315726906,21
162,0.02778391796557827,0.02803684638186713,8.52170315726906,21
163,0.027615502172758172,0.02749058219558956,8.52170315726906,21
164,0.026784006322186388,0.027033764632506486,8.52170315726906,21
165,0.026150604292329266,0.026879909495965092,8.52170315726906,21
166,0.02594074359827635,0.02589110666841974,8.52170315726906,21
167,0.025947761184803495,0.025921933345485274,8.52170315726906,21
168,0.025408851628730716,0.025987842478742435,8.52170315726906,21
169,0.02517921553943629,0.024905022881290647,8.52170315726906,21
170,0.024884402736553065,0.025641689682328522,8.52170315726906,21
171,0.02397803897651715,0.024889240204928016,8.52170315726906,21
172,0.023797012594391636,0.023944201773191443,8.52170315726906,21
173,0.024100585375598723,0.023900670311353314,8.52170315726906,21
174,0.022734050899337006,0.023493307030006166,8.52170315726906,21
