time,exp_A,var_A
0.0,-0.2272641927485467,0.9483509866943511
0.02,-0.22189137256117747,0.9507679180471518
0.04,-0.2419241789073921,0.9413095778158385
0.06,-0.24774959844429617,0.9385148980776794
0.08,-0.2528553937496659,0.9361136816080335
0.1,-0.25090632176238,0.937054664797088
0.12,-0.24155893990432373,0.9413644753167036
0.14,-0.22609584680208586,0.9480466979055965
0.16,-0.21065266410645944,0.9548171934333325
0.18,-0.19872772287297538,0.9599317848476469
0.2,-0.183791248811551,0.965967307474326
0.22,-0.17404007712869055,0.9696711890943691
0.24,-0.17204851232845228,0.9704647014764841
0.26,-0.1638608607885442,0.9728991286480685
0.28,-0.145132497295338,0.9782013868960167
0.3,-0.1245233705755723,0.9829918651780825
0.32,-0.11380195490239191,0.9857148576598916
0.34,-0.10149805553037003,0.9890181960773672
0.36,-0.09091733619987215,0.9913451843570907
0.38,-0.08844616983607613,0.9918539193088026
0.4,-0.08909424805121313,0.9916868482236559
0.42,-0.08182304338907052,0.9931315705427488
0.44,-0.07355842752500055,0.9945593979158843
0.46,-0.06909874111323581,0.9953991695457814
0.48,-0.06548165489636544,0.9958000340850115
0.5,-0.06266397239100766,0.9960836031020218
0.52,-0.06473919409789314,0.9955141365245372
0.54,-0.0631969826699007,0.9958332570432258
0.56,-0.06196713610944778,0.9958346333107413
0.58,-0.060744795468023825,0.9962717701639706
0.6,-0.0661655261066482,0.9952827186261348
0.62,-0.06628364896286075,0.9955976658400937
0.64,-0.0809084612537106,0.9925358504969009
0.66,-0.09295307309716302,0.9903825398844326
0.68,-0.10478315445235149,0.9881019498631615
0.7000000000000001,-0.10726950487240194,0.9880625497656021
0.72,-0.11218256195523105,0.9868962100863875
0.74,-0.11081373043045635,0.9875036586977683
0.76,-0.11222632648961232,0.9875750765807021
0.78,-0.10670598817593673,0.9886076070095117
0.8,-0.11358923174433615,0.9872364263645068
0.8200000000000001,-0.11829098290105478,0.9860999504020505
0.84,-0.11769919268802742,0.986251941610727
0.86,-0.11941257932929839,0.9877681457642457
0.88,-0.12038198531800728,0.9897624831698624
0.9,-0.11577176341049873,0.99070464840348
0.92,-0.10937901597877506,0.9880477425843566
0.9400000000000001,-0.09687651057102085,0.9926718879603227
0.96,-0.08063480317951302,0.9938537027241168
0.98,-0.08066850026788491,0.9916655364342649
1.0,-0.0668080519575852,0.9939467465838454
1.02,-0.06381929582561977,1.00026623591739
1.04,-0.05776896781493018,0.9986640001292809
1.06,-0.06450836696121447,1.0033090876551334
1.08,-0.06864973679193784,1.007376533116805
1.1,-0.07642262496978355,1.0067966495490333
1.12,-0.07703127395962635,1.00336217657921
1.1400000000000001,-0.07409033623143708,0.9971945228564859
1.16,-0.05349652100448436,0.995189271986591
1.18,-0.028410288431108467,0.9911278000346142
1.2,-0.02572432373262683,0.994822670605355
1.22,-0.015997396355018404,0.9940168358961605
1.24,-0.011227138554945459,1.003884453165912
1.26,-0.016427846315094138,1.0010648869859706
1.28,-0.018532422326217518,1.0040658433736271
1.3,-0.009518669222643114,0.9948861442900391
1.32,-0.0023295364656960352,0.9937189845012726
1.34,-0.003377275616068413,0.9876462516302185
1.36,-0.004372199547049283,0.9812927967034571
1.3800000000000001,-0.01287394539365178,0.9814812677664311
1.4000000000000001,-0.001794881659979579,0.9872603054171897
1.42,-0.0037080019035568663,0.9914223873305689
1.44,-0.009942347613859835,0.993590448331598
1.46,-0.00667806310955005,1.0057675552099714
1.48,0.005649186414594389,1.0038461993486032
1.5,-0.016527146997419338,1.004327736607665
1.52,-0.003552543291607588,0.9987783330287693
1.54,-0.007666761057572115,0.9987860562489068
1.56,-0.010684225424867199,0.9893115307929191
1.58,-0.02215603549201566,0.9871377667674069
1.6,-0.0016600610573260551,0.9886171748616622
1.62,-0.008121808455377782,0.9977172362907563
1.6400000000000001,-7.031614839640294e-05,0.9955243791135086
1.6600000000000001,-0.01589593527107877,0.9977284591545734
1.68,-0.017763020808640135,1.0008686551347128
1.7,-0.027847804230840295,0.996824343060694
1.72,-0.033728420223149494,0.9990758574220273
1.74,-0.03167157421183485,0.9971804922738462
1.76,-0.0194108713955827,1.0007166222031294
1.78,-0.0031010158143112213,1.006671577699176
1.8,-0.029826852403057495,1.0088715480346724
1.82,0.03401866199107181,1.0313474860957625
1.84,-0.06981830710802872,0.9975486299036221
1.86,-0.052350689311066595,0.968014645466847
1.8800000000000001,-0.015664765664347543,0.9921506737503674
1.9000000000000001,0.004537469421992235,1.034544584888207
1.92,-0.046941837374758995,1.0117200798386405
1.94,-0.025633453009325884,0.9844192651502635
