total_universes,stable_universes,unstable_universes,lockin_universes,E_mean,E_std,E_min,E_max,E_median,I_mean,I_std,I_min,I_max,I_median,X_mean,X_std,X_min,X_max,X_median,stability_rate,lockin_rate,E_I_correlation,E_stability_correlation,I_stability_correlation,X_stability_correlation
175,77,98,15,0.7489756153067073,0.018768108759836907,0.72,0.766,0.7559279616136054,0.26701580730347735,0.07885989936095203,0.10684933800711889,0.5296750137324888,0.26429063470014263,19.785796837596735,1.3796056721577268,16.32328808412814,23.934150247184796,19.72149835776851,0.44,0.08571428571428572,-0.2369505912642364,0.01696728219007086,-0.12038286443423592,-0.11924564946581022
