pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
-64.37599,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
38.69405,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-23.959723,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-27.388779,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
41.878563,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-24.647446,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
8.367802,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
64.39652,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-71.94538,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
15.087168,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-16.30841,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
46.740513,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-6.480965,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
36.144974,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
32.608112,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
12.864825,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-75.57247,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-24.118298,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-40.242973,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
31.781027,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
21.431213,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
58.726707,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
59.031788,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-12.8287525,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-17.3408,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
23.19778,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-40.28913,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-17.476402,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
22.641392,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-29.76336,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-6.991198,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
19.175623,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
47.724483,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-10.938608,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
8.181909,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-81.3634,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-4.595087,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-87.91566,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-47.72285,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
34.42636,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
-21.468882,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
8.028166,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
22.845003,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
20.36733,-0.020991262,0.00531435,-1.2299371e-07,41.52757,21,4128768
