universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
156,0.766,0.2795248560697346,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
156,0.766,0.2795248560697346,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
156,0.766,0.2795248560697346,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
156,0.766,0.2795248560697346,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
156,0.766,0.2795248560697346,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
145,0.766,0.2981881486654582,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
145,0.766,0.2981881486654582,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
145,0.766,0.2981881486654582,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
145,0.766,0.2981881486654582,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
145,0.766,0.2981881486654582,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
101,0.7397080186629683,0.4121027915391916,305391684.58036417,0.0,1.0,67.36,0.3153,0.7397080186629683,1.0550080186629684,transition_era
101,0.7397080186629683,0.4121027915391916,305391684.58036417,1.0,0.5,117.48626689637919,2.5224,0.7397080186629683,3.2621080186629685,transition_era
101,0.7397080186629683,0.4121027915391916,305391684.58036417,3.0,0.25,301.5349895499297,20.1792,0.7397080186629683,20.918908018662968,matter_dominated
101,0.7397080186629683,0.4121027915391916,305391684.58036417,10.0,0.09090909090909091,1370.1561110303783,419.6643,0.7397080186629683,420.404008018663,matter_dominated
101,0.7397080186629683,0.4121027915391916,305391684.58036417,1100.0,0.0009082652134423251,1381690.0535366505,420809879.80530006,0.7397080186629683,420809880.54500806,matter_dominated
127,0.766,0.26515655959868534,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
127,0.766,0.26515655959868534,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
127,0.766,0.26515655959868534,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
127,0.766,0.26515655959868534,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
127,0.766,0.26515655959868534,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
141,0.766,0.19356844218080765,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
141,0.766,0.19356844218080765,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
141,0.766,0.19356844218080765,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
141,0.766,0.19356844218080765,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
141,0.766,0.19356844218080765,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
139,0.7536107869816815,0.24782678547494055,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.7536107869816815,1.0689107869816814,transition_era
139,0.7536107869816815,0.24782678547494055,305391684.58036417,1.0,0.5,116.6780909780055,2.5224,0.7536107869816815,3.276010786981682,transition_era
139,0.7536107869816815,0.24782678547494055,305391684.58036417,3.0,0.25,299.96186415609344,20.1792,0.7536107869816815,20.932810786981683,matter_dominated
139,0.7536107869816815,0.24782678547494055,305391684.58036417,10.0,0.09090909090909091,1367.3909202546538,419.6643,0.7536107869816815,420.4179107869817,matter_dominated
139,0.7536107869816815,0.24782678547494055,305391684.58036417,1100.0,0.0009082652134423251,1381662.3813521676,420809879.80530006,0.7536107869816815,420809880.55891085,matter_dominated
42,0.72,0.48941717198647755,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
42,0.72,0.48941717198647755,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
42,0.72,0.48941717198647755,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
42,0.72,0.48941717198647755,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
42,0.72,0.48941717198647755,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
15,0.7520508828544349,0.3238725297959284,305391684.58036417,0.0,1.0,67.36,0.3153,0.7520508828544349,1.067350882854435,transition_era
15,0.7520508828544349,0.3238725297959284,305391684.58036417,1.0,0.5,116.76904769231176,2.5224,0.7520508828544349,3.274450882854435,transition_era
15,0.7520508828544349,0.3238725297959284,305391684.58036417,3.0,0.25,300.13878101885945,20.1792,0.7520508828544349,20.931250882854435,matter_dominated
15,0.7520508828544349,0.3238725297959284,305391684.58036417,10.0,0.09090909090909091,1367.701455794639,419.6643,0.7520508828544349,420.4163508828545,matter_dominated
15,0.7520508828544349,0.3238725297959284,305391684.58036417,1100.0,0.0009082652134423251,1381665.486225784,420809879.80530006,0.7520508828544349,420809880.55735093,matter_dominated
126,0.766,0.3668443531087882,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
126,0.766,0.3668443531087882,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
126,0.766,0.3668443531087882,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
126,0.766,0.3668443531087882,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
126,0.766,0.3668443531087882,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
65,0.72,0.32963127486865806,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
65,0.72,0.32963127486865806,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
65,0.72,0.32963127486865806,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
65,0.72,0.32963127486865806,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
65,0.72,0.32963127486865806,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
