E,I,X,stable,lock_epoch,stable_epoch
1.0,0.009233936377192076,0.40179141515743305,0.007369002542859709,0.07503065232930067,0.065127078683559
0.009233936377192076,1.0,0.9194022906720801,-0.07706563587785945,-0.04460407455147517,-0.11254300114476933
0.40179141515743305,0.9194022906720801,1.0,-0.06767592878631112,-0.01133488440338117,-0.07744675736168513
0.007369002542859709,-0.07706563587785945,-0.06767592878631112,1.0,0.40507452207828937,0.6227703110294469
0.07503065232930067,-0.04460407455147517,-0.01133488440338117,0.40507452207828937,1.0,0.18357861771462936
0.065127078683559,-0.11254300114476933,-0.07744675736168513,0.6227703110294469,0.18357861771462936,1.0
