universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
42,0.7237394333907236,0.20767330242028964,305391684.58036417,10.0,0.09090909090909091,1373.3253122979293,419.6643,0.7237394333907236,420.38803943339076,matter_dominated
42,0.7237394333907236,0.20767330242028964,305391684.58036417,1100.0,0.0009082652134423251,1381721.836856359,420809879.80530006,0.7237394333907236,420809880.5290395,matter_dominated
15,0.7518109437172068,0.236520534575426,305391684.58036417,0.0,1.0,67.36,0.3153,0.7518109437172068,1.0671109437172068,transition_era
15,0.7518109437172068,0.236520534575426,305391684.58036417,1.0,0.5,116.78303205778957,2.5224,0.7518109437172068,3.274210943717207,transition_era
15,0.7518109437172068,0.236520534575426,305391684.58036417,3.0,0.25,300.165984514724,20.1792,0.7518109437172068,20.931010943717208,matter_dominated
15,0.7518109437172068,0.236520534575426,305391684.58036417,10.0,0.09090909090909091,1367.7492150567766,419.6643,0.7518109437172068,420.41611094371723,matter_dominated
15,0.7518109437172068,0.236520534575426,305391684.58036417,1100.0,0.0009082652134423251,1381665.9638062445,420809879.80530006,0.7518109437172068,420809880.557111,matter_dominated
126,0.72,0.15320293436366014,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
126,0.72,0.15320293436366014,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
126,0.72,0.15320293436366014,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
126,0.72,0.15320293436366014,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
126,0.72,0.15320293436366014,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
65,0.766,0.22632828774456076,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
65,0.766,0.22632828774456076,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
65,0.766,0.22632828774456076,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
65,0.766,0.22632828774456076,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
65,0.766,0.22632828774456076,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
