pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
2.085359,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-6.0509295,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-14.483296,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-65.177635,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-29.759302,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-5.184618,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
22.679287,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
27.719524,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
18.69613,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
97.00073,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-57.23585,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
32.67664,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-6.639167,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-22.36697,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
30.508091,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-14.510638,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
2.229258,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
40.417492,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-37.64414,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-65.73288,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-9.78507,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-32.085423,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
18.43093,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-54.90814,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
42.162273,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-47.639664,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
50.04712,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-9.542483,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
28.826046,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-47.259525,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-34.0234,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
77.89689,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-80.497116,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-9.162691,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-40.92921,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-23.998047,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-2.9684172,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-17.169966,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
64.55414,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
54.72764,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
21.87729,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-29.820284,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-88.27683,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
1.3309734,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
12.334886,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
32.721203,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-37.543396,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
37.200886,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-5.2275634,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-28.432383,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-30.870705,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-37.993538,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-41.464043,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-11.398163,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-35.214897,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-8.120639,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-35.682335,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-47.103886,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-38.883274,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
93.68876,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-23.941854,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
44.77397,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
5.8062634,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
20.08858,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-37.3784,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
21.992887,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
7.1521997,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
74.248474,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
31.11307,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-44.41758,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
-28.558302,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
27.826502,0.012815331,0.025060654,1.5260184e-05,41.53892,57,11206656
