X,stable,iteration,iteration_name
25.197780906452827,1.0,1,exploration
28.464867282785036,1.0,1,exploration
23.56897228908393,1.0,1,exploration
22.71360125371399,1.0,1,exploration
21.026763902411624,1.0,1,exploration
20.764191844015038,1.0,1,exploration
25.084622280821634,1.0,1,exploration
20.29520274901302,1.0,1,exploration
20.534701118476978,1.0,1,exploration
27.421474527275905,1.0,1,exploration
22.410048411469038,1.0,1,exploration
18.78894244311711,1.0,1,exploration
23.162752005693036,1.0,1,exploration
22.90608835919474,1.0,1,exploration
20.864952694345888,1.0,1,exploration
25.578403849652762,1.0,1,exploration
24.687152464754337,1.0,1,exploration
22.185390576200422,1.0,1,exploration
22.190767428595358,1.0,1,exploration
21.210663880383755,1.0,1,exploration
20.906577958049684,1.0,1,exploration
20.4370401932421,1.0,1,exploration
24.136158661729944,1.0,2,exploitation
25.783580181827816,1.0,2,exploitation
25.152163055023237,1.0,2,exploitation
25.46795936983013,1.0,2,exploitation
26.023385461097913,1.0,2,exploitation
25.699575380072197,1.0,2,exploitation
25.52291026362984,1.0,2,exploitation
25.5633733298977,1.0,2,exploitation
26.86706467121228,1.0,2,exploitation
27.388030921020974,1.0,2,exploitation
20.13747076604823,1.0,2,exploitation
19.995770061061986,1.0,2,exploitation
23.132241242468137,1.0,2,exploitation
24.255369546360654,1.0,2,exploitation
26.158349281494544,1.0,2,exploitation
26.270591661811864,1.0,2,exploitation
25.382245743987877,1.0,2,exploitation
22.880232092457785,1.0,2,exploitation
24.966940033529706,1.0,2,exploitation
19.948937763687795,1.0,2,exploitation
24.60138053840698,1.0,2,exploitation
22.961711290485944,1.0,2,exploitation
22.74932322278908,1.0,2,exploitation
27.45750477146533,1.0,2,exploitation
18.95010999034497,1.0,2,exploitation
27.819636735233022,1.0,2,exploitation
18.43888413115741,1.0,2,exploitation
24.351556240451604,1.0,2,exploitation
25.573026011008054,1.0,2,exploitation
24.42275248978393,1.0,2,exploitation
20.967055953218217,1.0,3,refinement
21.10918442108634,1.0,3,refinement
22.187329261134373,1.0,3,refinement
18.949398470225326,1.0,3,refinement
19.78266616322639,1.0,3,refinement
21.572340630944993,1.0,3,refinement
19.713614559496236,1.0,3,refinement
20.575743360147328,1.0,3,refinement
19.223439278365323,1.0,3,refinement
20.37736569216586,1.0,3,refinement
18.628250659153263,1.0,3,refinement
19.509380257867136,1.0,3,refinement
21.413648024496766,1.0,3,refinement
19.066340937604313,1.0,3,refinement
21.984215468862725,1.0,3,refinement
20.655597590319978,1.0,3,refinement
21.676210390327434,1.0,3,refinement
22.134363477644822,1.0,3,refinement
16.779048776692626,1.0,3,refinement
20.490095787957948,1.0,3,refinement
23.33357660609492,1.0,3,refinement
20.711542855022536,1.0,3,refinement
20.347001706254897,1.0,3,refinement
