universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
0,4172357982,4.380004895188842,0.0,4.380004895188842,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,4.380004895188842,1.4770498420109819,1.4770498420109819,0.1019,0.1019,1.0153082876964747
1,1115255075,14.82630796022794,0.0,14.82630796022794,1,1,424,821,,,,,0,,,0,0.0,0.0,0.0,14.82630796022794,2.6964031676516713,2.6964031676516713,0.5989,0.5989,0.7789986666902546
2,1545744794,11.679846666627528,0.0,11.679846666627528,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,11.679846666627528,2.4578648494567634,2.4578648494567634,0.4772,0.4772,0.8501759119962878
3,655310590,14.475343387111579,0.0,14.475343387111579,1,0,679,-1,,,,,0,,,0,0.0,0.0,0.0,14.475343387111579,2.6724467459488412,2.6724467459488412,0.587,0.587,0.7869379639462668
4,2374848010,20.568664901812223,0.0,20.568664901812223,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,20.568664901812223,3.0237687964448363,3.0237687964448363,0.747,0.747,0.6490987217911219
5,1068223299,2.041012957466275,0.0,2.041012957466275,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,2.041012957466275,0.7134462323951475,0.7134462323951475,0.013,0.013,1.0682194750226062
6,1912751457,7.34239086799297,0.0,7.34239086799297,1,0,940,-1,,,,,0,,,0,0.0,0.0,0.0,7.34239086799297,1.993664520921819,1.993664520921819,0.2644,0.2644,0.9482950771712767
7,4279489329,24.1467323124457,0.0,24.1467323124457,1,0,273,-1,,,,,0,,,0,0.0,0.0,0.0,24.1467323124457,3.1841490629704103,3.1841490629704103,0.8053,0.8053,0.5681579575344093
8,2359571253,3.7781391795915304,0.0,3.7781391795915304,1,0,878,-1,,,,,0,,,0,0.0,0.0,0.0,3.7781391795915304,1.329231607890578,1.329231607890578,0.0716,0.0716,1.028923310950532
9,3442172161,23.633654318541815,0.0,23.633654318541815,1,0,325,-1,,,,,0,,,0,0.0,0.0,0.0,23.633654318541815,3.1626717266624844,3.1626717266624844,0.7974,0.7974,0.5797644814435072
10,1306370989,1.1783691667475578,0.0,1.1783691667475578,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,1.1783691667475578,0.16413142047141702,0.16413142047141702,0.002,0.002,1.0877336539602573
11,3507989766,10.113926572680144,0.0,10.113926572680144,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,10.113926572680144,2.31391334266319,2.31391334266319,0.4082,0.4082,0.8855991599743366
12,1218393652,14.202445526103762,0.0,14.202445526103762,1,0,484,-1,,,,,0,,,0,0.0,0.0,0.0,14.202445526103762,2.6534141699272507,2.6534141699272507,0.5767,0.5767,0.7931112857144234
13,799995497,8.627613337941426,0.0,8.627613337941426,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,8.627613337941426,2.154967912726965,2.154967912726965,0.3323,0.3323,0.9192215922368185
14,1662048015,5.047621457117268,0.0,5.047621457117268,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,5.047621457117268,1.6189171337421493,1.6189171337421493,0.1359,0.1359,1.000205890633654
15,3671774766,28.541839784921677,0.0,28.541839784921677,1,1,548,779,,,,,0,,,0,0.0,0.0,0.0,28.541839784921677,3.3513710733530298,3.3513710733530298,0.8548,0.8548,0.4687346328772554
16,1798209445,8.350042796453037,0.0,8.350042796453037,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,8.350042796453037,2.1222666641734667,2.1222666641734667,0.3175,0.3175,0.9255006164096029
17,1523955902,9.782871771626354,0.0,9.782871771626354,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,9.782871771626354,2.2806330781244775,2.2806330781244775,0.3921,0.3921,0.893088071035239
18,4156070687,28.704651174313252,0.0,28.704651174313252,1,1,304,774,,,,,0,,,0,0.0,0.0,0.0,28.704651174313252,3.357059171457773,3.357059171457773,0.8565,0.8565,0.4650516172225229
19,3260042654,9.349998497457625,0.0,9.349998497457625,1,0,741,-1,,,,,0,,,0,0.0,0.0,0.0,9.349998497457625,2.2353761826009704,2.2353761826009704,0.3721,0.3721,0.9028802548083555
20,94625082,8.429615322522995,0.0,8.429615322522995,1,1,463,562,,,,,0,,,0,0.0,0.0,0.0,8.429615322522995,2.131751139006283,2.131751139006283,0.3222,0.3222,0.9237005773564542
21,9170398,11.006744555246792,0.0,11.006744555246792,1,0,608,-1,,,,,0,,,0,0.0,0.0,0.0,11.006744555246792,2.398508226290154,2.398508226290154,0.4485,0.4485,0.8654023996683907
22,551989497,8.35183755687194,0.0,8.35183755687194,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,8.35183755687194,2.122481581343012,2.122481581343012,0.3177,0.3177,0.9254600164814037
23,3100933084,97.35342971680869,0.0,97.35342971680869,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,97.35342971680869,4.578347961981488,4.578347961981488,0.9948,0.9948,1.0878773700867606
24,3362318890,6.226879727263985,0.0,6.226879727263985,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,6.226879727263985,1.828875360988027,1.828875360988027,0.2013,0.2013,0.9735294604026132
25,2699612263,12.762120044448775,0.0,12.762120044448775,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,12.762120044448775,2.546481411799798,2.546481411799798,0.5243,0.5243,0.8256934122884254
26,448346530,11.994727787219801,0.0,11.994727787219801,1,0,861,-1,,,,,0,,,0,0.0,0.0,0.0,11.994727787219801,2.4844672021801095,2.4844672021801095,0.4913,0.4913,0.8430528716435527
27,3288948951,13.476603543030356,0.0,13.476603543030356,1,1,542,769,,,,,0,,,0,0.0,0.0,0.0,13.476603543030356,2.6009551110530973,2.6009551110530973,0.5516,0.5516,0.8095308212058375
28,2662501921,18.956004723374203,0.0,18.956004723374203,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,18.956004723374203,2.9421207532810443,2.9421207532810443,0.7142,0.7142,0.6855792942200327
29,1200341366,12.824154399927263,0.0,12.824154399927263,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,12.824154399927263,2.5513304551543188,2.5513304551543188,0.5264,0.5264,0.8242901105709454
30,834750646,15.876166744674068,0.0,15.876166744674068,1,0,928,-1,,,,,0,,,0,0.0,0.0,0.0,15.876166744674068,2.76481903780564,2.76481903780564,0.6292,0.6292,0.7552494292884785
31,2767953326,3.730136942224033,0.0,3.730136942224033,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,3.730136942224033,1.3164449467150443,1.3164449467150443,0.0691,0.0691,1.0300091870206727
32,1524637024,18.411176271124692,0.0,18.411176271124692,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,18.411176271124692,2.9129578862579963,2.9129578862579963,0.7011,0.7011,0.6979040567951654
33,588957216,17.820085664377302,0.0,17.820085664377302,1,1,339,472,,,,,0,,,0,0.0,0.0,0.0,17.820085664377302,2.880326229235278,2.880326229235278,0.6867,0.6867,0.7112753323929685
34,3585679415,12.444616159846417,0.0,12.444616159846417,1,0,754,-1,,,,,0,,,0,0.0,0.0,0.0,12.444616159846417,2.5212880924228434,2.5212880924228434,0.5113,0.5113,0.832875783139745
35,3844053801,12.863153842232714,0.0,12.863153842232714,1,0,468,-1,,,,,0,,,0,0.0,0.0,0.0,12.863153842232714,2.554366933083653,2.554366933083653,0.5275,0.5275,0.8234078900022642
36,211633578,29.897989996732722,0.0,29.897989996732722,1,0,578,-1,,,,,0,,,0,0.0,0.0,0.0,29.897989996732722,3.397791253947486,3.397791253947486,0.8692,0.8692,0.438056665697354
37,2792660524,1.5079819523030549,0.0,1.5079819523030549,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,1.5079819523030549,0.4107723015460143,0.4107723015460143,0.0044,0.0044,1.08027736325641
38,3930714549,8.64492493588564,0.0,8.64492493588564,1,0,680,-1,,,,,0,,,0,0.0,0.0,0.0,8.64492493588564,2.1569724361463294,2.1569724361463294,0.3334,0.3334,0.9188299802834089
39,3944498687,68.47107191529922,0.0,68.47107191529922,1,1,321,702,,,,,0,,,0,0.0,0.0,0.0,68.47107191529922,4.226411348265288,4.226411348265288,0.9828,0.9828,0.4345190496027662
40,2661890126,24.75456238201773,0.0,24.75456238201773,1,0,767,-1,,,,,0,,,0,0.0,0.0,0.0,24.75456238201773,3.2090098106938383,3.2090098106938383,0.8132,0.8132,0.5544080124598249
41,4089021135,35.48179471066733,0.0,35.48179471066733,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,35.48179471066733,3.569019739890034,3.569019739890034,0.9105,0.9105,0.31174338840611227
42,476259349,4.948442140675728,0.0,4.948442140675728,1,0,585,-1,,,,,0,,,0,0.0,0.0,0.0,4.948442140675728,1.5990728079909573,1.5990728079909573,0.1317,0.1317,1.0024494620228848
43,3408492564,8.973739232070761,0.0,8.973739232070761,1,0,705,-1,,,,,0,,,0,0.0,0.0,0.0,8.973739232070761,2.1943024489715506,2.1943024489715506,0.35,0.35,0.9113917524980233
44,2891288670,39.00669699208761,0.0,39.00669699208761,1,1,314,655,,,,,0,,,0,0.0,0.0,0.0,39.00669699208761,3.663733349133704,3.663733349133704,0.9267,0.9267,0.23200529187375116
45,2271592195,6.49625923656853,0.0,6.49625923656853,1,0,650,-1,,,,,0,,,0,0.0,0.0,0.0,6.49625923656853,1.8712265091704878,1.8712265091704878,0.216,0.216,0.9674357285479783
46,1094908041,24.00178937583221,0.0,24.00178937583221,1,1,471,659,,,,,0,,,0,0.0,0.0,0.0,24.00178937583221,3.17812838489507,3.17812838489507,0.8025,0.8025,0.5714367644200044
47,840078926,8.903345753977721,0.0,8.903345753977721,1,0,935,-1,,,,,0,,,0,0.0,0.0,0.0,8.903345753977721,2.1864271335084275,2.1864271335084275,0.3461,0.3461,0.9129841489684214
48,2082537364,6.673680261815777,0.0,6.673680261815777,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,6.673680261815777,1.898171471152904,1.898171471152904,0.2248,0.2248,0.9634222230069581
49,2781355247,4.739648427967916,0.0,4.739648427967916,1,0,793,-1,,,,,0,,,0,0.0,0.0,0.0,4.739648427967916,1.5559629616415824,1.5559629616415824,0.1201,0.1201,1.0071726605373519
50,1187169676,48.308600562540576,0.0,48.308600562540576,1,1,201,787,,,,,0,,,0,0.0,0.0,0.0,48.308600562540576,3.877609610283803,3.877609610283803,0.9532,0.9532,0.021583548058307065
51,593170082,16.117056735735172,0.0,16.117056735735172,1,1,349,494,,,,,0,,,0,0.0,0.0,0.0,16.117056735735172,2.7798781357761277,2.7798781357761277,0.6366,0.6366,0.7498001691878067
52,905532313,9.04521916078471,0.0,9.04521916078471,1,1,597,963,,,,,0,,,0,0.0,0.0,0.0,9.04521916078471,2.202236348601887,2.202236348601887,0.3542,0.3542,0.9097747790329822
53,374644135,8.314887018337457,0.0,8.314887018337457,1,0,852,-1,,,,,0,,,0,0.0,0.0,0.0,8.314887018337457,2.1180475248602693,2.1180475248602693,0.3154,0.3154,0.9262958880526855
54,4219969413,5.311837928895216,0.0,5.311837928895216,1,0,838,-1,,,,,0,,,0,0.0,0.0,0.0,5.311837928895216,1.6699379013352287,1.6699379013352287,0.1488,0.1488,0.9942289537287304
55,1402641406,13.91562713771014,0.0,13.91562713771014,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,13.91562713771014,2.633012463147403,2.633012463147403,0.5668,0.5668,0.7995995087955385
56,3908741112,39.85638382149101,0.0,39.85638382149101,1,1,356,679,,,,,0,,,0,0.0,0.0,0.0,39.85638382149101,3.6852825886794967,3.6852825886794967,0.9305,0.9305,0.21278421707052442
57,3067892727,6.066154341280977,0.0,6.066154341280977,1,1,576,952,,,,,0,,,0,0.0,0.0,0.0,6.066154341280977,1.8027248526093675,1.8027248526093675,0.192,0.192,0.9771652878155508
