pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
7.4564223,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-7.6019635,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
63.730286,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-38.67645,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
48.631638,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
46.55937,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
89.54169,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
140.29108,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-10.927597,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-18.073483,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
7.8815656,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
16.593779,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
21.057398,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
50.1403,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-29.565063,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
34.286503,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-17.061468,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-35.863964,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
36.31587,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-24.195086,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
98.754944,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-16.473942,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-71.233345,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-42.304058,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
34.405727,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-20.968168,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-36.03237,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-43.801342,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
37.392323,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-17.090853,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-13.077654,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
50.792366,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-25.89638,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-36.707996,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
24.949572,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
83.99258,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
35.743645,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
12.66487,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-42.032566,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.263972,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
30.701744,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
15.3123455,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.5662122,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
11.0515,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
29.688595,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
65.95959,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
17.207247,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
8.814774,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-22.300173,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
25.680574,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
35.466854,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
6.409103,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-45.953407,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-13.383909,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
40.055145,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-31.175444,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
10.523133,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-75.29033,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
37.803658,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-37.526367,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
34.96129,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.950449,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-102.43908,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
44.555115,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-29.726881,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-17.379402,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-66.17641,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-44.6713,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-71.45723,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
12.269335,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
1.3856653,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-18.8601,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-93.61649,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
38.999207,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-4.1339693,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
101.69487,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
42.03888,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
38.43757,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
59.37184,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.550466,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-64.71366,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
29.794548,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-26.025423,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-32.766293,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
39.009335,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
49.557747,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
20.55495,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
42.180195,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-17.367266,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-51.98087,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-32.957176,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
8.058533,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-7.2443085,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-8.392007,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-25.368021,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-33.36637,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
15.685064,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
23.541464,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
35.26625,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-84.39434,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
23.34772,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-58.23899,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.0151396,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
16.01421,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
0.7531155,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-20.019442,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
16.229202,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-94.27927,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
19.637318,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-7.9573183,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
33.095592,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-1.7856315,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
0.21815962,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-5.100704,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
7.2398067,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
54.92354,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
67.439224,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
82.299965,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-23.096893,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
14.124629,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
20.87169,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-23.976477,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.273128,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-30.09961,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
146.32962,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-1.6152536,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-71.11565,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-69.34657,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-21.522736,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.6583636,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
49.639828,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-71.581566,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
96.49966,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-0.7757483,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-32.187725,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-35.9179,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-39.47658,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
16.824665,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
25.644245,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
4.3799286,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-27.792894,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
10.217313,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
65.987816,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-1.422719,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
18.943024,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
10.03024,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
17.990107,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
18.279917,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
4.0331125,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-52.039146,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
23.839842,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
32.11871,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
38.858265,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
31.105633,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-26.327652,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
2.4076414,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
15.486247,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
35.28322,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-62.24747,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.826693,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
2.6242661,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-35.214943,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-46.56337,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-48.278557,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
21.886621,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
22.32586,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
16.502834,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
28.888569,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-19.525558,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
140.37793,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-19.660887,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-8.888452,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-6.8331895,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
37.001907,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-49.945477,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-43.259834,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-39.895016,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
34.443184,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-42.835175,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-2.7213976,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-10.8121395,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
2.8933647,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-23.193966,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
13.561832,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-43.110836,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
92.22034,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.6321418,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
15.250837,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
25.183504,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
69.07795,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
4.6875997,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.9617155,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-48.196003,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-31.539658,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.7078433,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-26.19443,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-97.896385,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
9.140241,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
102.649,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
12.035625,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-61.34764,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
30.563055,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-70.74453,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
32.390976,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-31.428175,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-33.59417,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-53.92724,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
9.802896,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
28.82687,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-16.335016,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-27.258648,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
36.56425,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-35.05304,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
17.401457,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
85.873085,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.7908773,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
53.546303,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
24.778358,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-15.226251,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
89.22401,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
1.5952318,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
1.0972545,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-42.73398,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-35.407906,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
82.89153,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
65.2869,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.2920327,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
38.292553,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-23.085709,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-21.558125,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-11.557504,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-63.38612,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
61.85713,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-10.990697,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
95.45799,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
55.58354,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
23.710241,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
13.938009,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
33.417686,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.122931,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-1.1599554,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
21.440277,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
32.48183,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-24.417572,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-16.681223,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-74.47794,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.423222,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
95.30595,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
48.959698,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
13.315198,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-25.985586,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-28.460848,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
7.013982,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
23.654585,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
41.155586,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-86.95469,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
31.516394,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
42.501835,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-4.793777,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
53.566826,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
62.468555,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
26.79776,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-3.6794536,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-0.40947872,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.4904838,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
19.074596,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
11.652276,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-25.962915,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
40.78426,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-14.8415,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-41.020386,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
24.084818,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-116.1222,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
25.403656,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-8.624577,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-13.087555,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
68.37878,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-9.298554,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
5.556113,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-16.427204,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-83.71963,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
55.976246,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
56.014244,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-84.833984,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
50.300484,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-89.03432,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-7.3230762,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
12.400908,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
38.233887,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
3.9482315,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-29.104162,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
25.316633,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
24.408302,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
0.640434,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
18.731045,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-6.359918,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
69.407265,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-13.011305,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-16.745625,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-18.051638,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-44.11118,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
28.511696,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-14.750553,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-36.6908,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-7.222755,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
24.890419,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
72.684975,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-71.856964,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
28.007929,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-49.256157,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
-86.61964,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
35.7976,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
106.82855,0.009781537,-0.005450487,3.44231e-07,41.81686,175,34406400
