universe_id,E,I,lock_epoch,scale_arcmin,lon,lat,z_score,temp_uK,category,cold_flag
0,0.766,0.31141924822103545,122,180,59.4140625,15.713861048008212,-3.3697174188572,-107.01973015896907,lock_in,True
0,0.766,0.31141924822103545,122,180,354.375,-0.8952829865701233,-3.1781659507597912,-100.9361938106944,lock_in,True
0,0.766,0.31141924822103545,122,180,347.34375,6.279288322550272,-3.1015275991995463,-98.50221508936447,lock_in,True
0,0.766,0.31141924822103545,122,360,352.96874999999994,-1.492246289620354,-3.001317364823133,-83.13983477424212,lock_in,True
0,0.766,0.31141924822103545,122,360,347.34375,5.079715792733481,-2.974970451822512,-82.40999550726649,lock_in,True
37,0.7600401299437843,0.3479803927670693,122,180,103.0078125,-10.199918091116302,-3.525905995650076,-123.86566841408818,lock_in,True
37,0.7600401299437843,0.3479803927670693,122,180,110.39062499999999,-12.32998415024295,-3.505547628753303,-123.15047544161419,lock_in,True
37,0.7600401299437843,0.3479803927670693,122,180,14.414062499999996,23.31795706533424,-3.430258156526784,-120.50554317810254,lock_in,True
37,0.7600401299437843,0.3479803927670693,122,180,17.578124999999996,22.346587898361136,-3.3928645662740102,-119.19189984413775,lock_in,True
37,0.7600401299437843,0.3479803927670693,122,180,9.140625,28.971532223711293,-3.386397819692185,-118.96472191117572,lock_in,True
58,0.7527943965328022,0.2936476168639787,122,180,36.2109375,24.62431835216408,-3.1543851861727124,-102.7457213068957,lock_in,True
58,0.7527943965328022,0.2936476168639787,122,360,35.5078125,23.96948231775967,-3.0829631455025837,-88.19859961671543,lock_in,True
58,0.7527943965328022,0.2936476168639787,122,180,24.960937499999996,27.95318688338113,-3.047354988847868,-99.2594921858596,lock_in,True
58,0.7527943965328022,0.2936476168639787,122,180,180.3813559322034,45.78396716177502,-3.045755057926083,-99.2073786150115,lock_in,True
58,0.7527943965328022,0.2936476168639787,122,180,181.82926829268294,-43.804487962974946,-3.0364108434374306,-98.9030152346033,lock_in,True
1,0.72,0.4414448505936561,233,180,292.05,-52.801853781730614,-4.241860519094185,-135.5704369542712,lock_in,True
1,0.72,0.4414448505936561,233,360,290.25,-52.801853781730614,-3.9046957734732355,-108.49402302084816,lock_in,True
1,0.72,0.4414448505936561,233,180,348.046875,-66.44353569089876,-3.361541729425151,-107.4353406160571,lock_in,True
1,0.72,0.4414448505936561,233,180,49.02985074626866,-65.32234324182821,-3.2668675341975404,-104.40954174100055,lock_in,True
1,0.72,0.4414448505936561,233,180,144.49218749999997,34.228866327812575,-3.101022016599573,-99.109098686009,lock_in,True
2,0.7482247687259116,0.42744957376831494,361,180,103.71093749999999,39.45089470914606,-3.219141693761262,-104.47773658313653,lock_in,True
2,0.7482247687259116,0.42744957376831494,361,180,161.8421052631579,69.0509806793522,-3.147859455354165,-102.1642618878973,lock_in,True
2,0.7482247687259116,0.42744957376831494,361,180,104.4140625,32.79716829582364,-3.0001783680471714,-97.37125221136434,lock_in,True
2,0.7482247687259116,0.42744957376831494,361,180,129.375,5.679189845582371,-2.920254431877763,-94.77731004563357,lock_in,True
2,0.7482247687259116,0.42744957376831494,361,360,104.76562499999999,36.05358859962301,-2.8455170290976404,-81.63861933192044,lock_in,True
3,0.7629282968158495,0.35954048823528506,122,180,223.2421875,-13.248014905676953,-3.4937915750740913,-113.72207000481691,lock_in,True
3,0.7629282968158495,0.35954048823528506,122,180,22.8515625,-22.02431283704216,-3.4802016267133413,-113.27972051376847,lock_in,True
3,0.7629282968158495,0.35954048823528506,122,360,22.1484375,-21.381942579838892,-3.2640290446461946,-94.13509476673141,lock_in,True
3,0.7629282968158495,0.35954048823528506,122,360,223.59375,-15.40409369872549,-3.216638994730978,-92.76835912630652,lock_in,True
3,0.7629282968158495,0.35954048823528506,122,180,251.71875,-6.880079227870652,-3.1862461982574115,-103.71154330538724,lock_in,True
4,0.766,0.4143455385592492,157,180,233.43750000000003,-11.11088180000327,-3.543862365176826,-114.17160030538479,lock_in,True
4,0.766,0.4143455385592492,157,180,14.765625,8.687297481032445,-3.0031812837433134,-96.75263741954821,lock_in,True
4,0.766,0.4143455385592492,157,180,124.10156249999997,-18.209956864283,-2.977216678451456,-95.91614339108112,lock_in,True
4,0.766,0.4143455385592492,157,180,163.35000000000002,52.80185378173063,-2.9680275864115284,-95.62010112384725,lock_in,True
4,0.766,0.4143455385592492,157,360,232.73437499999994,-10.503271450113203,-2.9483164044758774,-83.5563427167559,lock_in,True
5,0.766,0.40319631207212975,236,180,258.42857142857144,50.86815892553735,-3.398905482345035,-113.15368203340715,lock_in,True
5,0.766,0.40319631207212975,236,360,260.8252427184466,51.64299443168207,-3.2292113458588254,-95.03506404010214,lock_in,True
5,0.766,0.40319631207212975,236,180,189.4921875,-13.861949672048638,-3.0230376581504896,-100.64058300112262,lock_in,True
5,0.766,0.40319631207212975,236,180,199.68749999999997,-17.896089316234637,-3.0103558531379613,-100.2183902200035,lock_in,True
5,0.766,0.40319631207212975,236,180,269.53125,54.340912303861245,-2.957521341471805,-98.45946478333506,lock_in,True
6,0.766,0.3630057680655486,159,180,261.56249999999994,13.55478403717899,-3.648664309469866,-123.94197088058664,lock_in,True
6,0.766,0.3630057680655486,159,180,175.2127659574468,-72.75731182299072,-3.4546929207939696,-117.35292303689737,lock_in,True
6,0.766,0.3630057680655486,159,180,43.2421875,12.635625093021119,-3.238291215519033,-110.00193586685145,lock_in,True
6,0.766,0.3630057680655486,159,180,41.484375,24.296477994805656,-3.0660681527764253,-104.1516606899601,lock_in,True
6,0.766,0.3630057680655486,159,360,43.2421875,13.248014905676953,-3.028290621456737,-91.77762167078589,lock_in,True
7,0.766,0.2833259171905481,136,180,225.70312499999997,-13.55478403717899,-3.164201135181767,-102.38280100670416,lock_in,True
7,0.766,0.2833259171905481,136,180,40.22727272727273,-65.69633519657742,-2.989858023887628,-96.74165350931987,lock_in,True
7,0.766,0.2833259171905481,136,180,199.3359375,5.379378991112077,-2.971181566637077,-96.13734715447228,lock_in,True
7,0.766,0.2833259171905481,136,180,19.6875,-72.38756092964962,-2.9663292427017667,-95.98034252824424,lock_in,True
7,0.766,0.2833259171905481,136,180,144.84375,-23.64331425576559,-2.943930337009718,-95.25559045831203,lock_in,True
8,0.7645455748355592,0.3926434831409049,205,180,143.7890625,37.16889965599944,-4.269580909443913,-153.28078952419762,lock_in,True
8,0.7645455748355592,0.3926434831409049,205,360,142.734375,36.05358859962301,-3.8295673322302317,-123.87779717753675,lock_in,True
8,0.7645455748355592,0.3926434831409049,205,180,139.57031249999997,33.51005606625301,-3.7120047898328363,-133.26343758952044,lock_in,True
8,0.7645455748355592,0.3926434831409049,205,180,136.40625,31.738394244764443,-3.509654908044359,-125.99894283223851,lock_in,True
8,0.7645455748355592,0.3926434831409049,205,180,153.6864406779661,45.78396716177502,-3.423995126920057,-122.92369996385919,lock_in,True
