universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
156,0.766,0.4582890463491788,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
156,0.766,0.4582890463491788,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
156,0.766,0.4582890463491788,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
156,0.766,0.4582890463491788,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
156,0.766,0.4582890463491788,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
145,0.7551065689892901,0.294409203877526,305391684.58036417,0.0,1.0,67.36,0.3153,0.7551065689892901,1.07040656898929,transition_era
145,0.7551065689892901,0.294409203877526,305391684.58036417,1.0,0.5,116.59080652797235,2.5224,0.7551065689892901,3.27750656898929,transition_era
145,0.7551065689892901,0.294409203877526,305391684.58036417,3.0,0.25,299.7921216624203,20.1792,0.7551065689892901,20.934306568989292,matter_dominated
145,0.7551065689892901,0.294409203877526,305391684.58036417,10.0,0.09090909090909091,1367.0930834795863,419.6643,0.7551065689892901,420.4194065689893,matter_dominated
145,0.7551065689892901,0.294409203877526,305391684.58036417,1100.0,0.0009082652134423251,1381659.4041023273,420809879.80530006,0.7551065689892901,420809880.5604066,matter_dominated
101,0.72,0.43962103071060643,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
101,0.72,0.43962103071060643,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
101,0.72,0.43962103071060643,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
101,0.72,0.43962103071060643,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
101,0.72,0.43962103071060643,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
127,0.7495512575426186,0.3523369659065672,305391684.58036417,0.0,1.0,67.36,0.3153,0.7495512575426186,1.0648512575426188,transition_era
127,0.7495512575426186,0.3523369659065672,305391684.58036417,1.0,0.5,116.91465122333067,2.5224,0.7495512575426186,3.271951257542619,transition_era
127,0.7495512575426186,0.3523369659065672,305391684.58036417,3.0,0.25,300.42205932655025,20.1792,0.7495512575426186,20.928751257542622,matter_dominated
