E,I,X,stable,lock_epoch,stable_epoch
1.0,-0.5616616216545636,-0.27256343268284416,,-0.1484261797977146,-0.1672355423954864
-0.5616616216545636,1.0,0.9491295379779712,,0.07308055617676486,0.05810978788378662
-0.27256343268284416,0.9491295379779712,1.0,,0.028495524423964313,0.003927534608448548
,,,,,
-0.1484261797977146,0.07308055617676486,0.028495524423964313,,1.0,0.623098189312443
-0.1672355423954864,0.05810978788378662,0.003927534608448548,,0.623098189312443,1.0
