time,entropy,purity
0.0,0.1148203953679422,0.9524667902314901
0.05,0.2608629704098936,0.8209674161551183
0.1,0.3586367312514376,0.7904359446146756
0.15000000000000002,0.4586033325296446,0.7159836014958246
0.2,0.43634930797878574,0.7230902029473237
0.25,0.5084645260931793,0.64182594060187
0.30000000000000004,0.553629865867402,0.6685733602985875
0.35000000000000003,0.615731859424918,0.5673127019070561
0.4,0.6671329634917531,0.5086647212443748
0.45,0.6909740694381965,0.4918445049184439
0.5,0.7206115655271966,0.4609925259772023
0.55,0.7485476162511606,0.44330257538672935
0.6000000000000001,0.7957761009018101,0.4399691762346031
0.65,0.8444118703335927,0.42140619829919707
0.7000000000000001,0.8192508803893276,0.38928867682473955
0.75,0.8857020909989254,0.3635787663864824
0.8,0.890566831132194,0.33872932730932237
0.8500000000000001,0.8924646277767367,0.32202317904677263
0.9,0.9135528815937063,0.33617945454779036
0.9500000000000001,0.9300288794709157,0.32726332480170933
1.0,0.9022513880549291,0.2884297663758416
1.05,0.9126181381862298,0.2759113117688878
1.1,0.9804146548982355,0.2722155055205889
1.1500000000000001,0.9739473307742902,0.29466549069480025
1.2000000000000002,0.9812648848704386,0.29508399133616053
1.25,0.9734894223235228,0.27205448041578706
1.3,0.987717926536775,0.2998671418321789
1.35,0.9721251896595181,0.2887550326790597
1.4000000000000001,0.9961623330852031,0.27803520345153054
1.4500000000000002,0.9938009467561417,0.28504604174901366
1.5,0.9806014347037217,0.2738228658991645
1.55,1.01522758202758,0.3002995110145726
1.6,0.9679478871193681,0.2565847489140288
1.6500000000000001,0.9803467682063371,0.25721185363476096
1.7000000000000002,0.9925231566102094,0.25466062038407683
1.75,0.9475915349042063,0.270939419358896
1.8,1.0097430223345882,0.24961246865167808
1.85,0.9943838774175139,0.23178790523525514
1.9000000000000001,0.9997009523454924,0.2724027966209137
1.9500000000000002,0.9809692797690066,0.2755688873011145
2.0,0.9794422871763528,0.24182568684722255
2.0500000000000003,0.9860333306956252,0.25760290612651443
2.1,0.9924969153014148,0.2660746657745459
2.15,0.9899277621020286,0.26297883092923446
2.2,1.025524275932355,0.2751467797143126
2.25,0.9914233034235103,0.22541672677814575
2.3000000000000003,0.9724894343823222,0.23912700037711881
2.35,0.9930771675008272,0.21434836595775297
2.4000000000000004,1.0062678930137174,0.2631495827552208
2.45,1.0050625393039527,0.22776680950956196
2.5,1.0032912572853367,0.2730636072170792
2.5500000000000003,1.0048858642540754,0.23642818803405724
2.6,0.9808757446851807,0.2771112168458002
2.6500000000000004,1.0010710256414956,0.23713408181063095
2.7,0.9996021378975648,0.24562785205286766
2.75,1.0646604101857442,0.2629791641716842
2.8000000000000003,0.9832680407113157,0.23761789572776007
2.85,0.9809765537992042,0.27511088940943274
2.9000000000000004,0.9942974578052693,0.2710548596543813
2.95,1.014744512857963,0.23123942942442818
3.0,0.9686110811237713,0.2425673481843733
3.0500000000000003,1.0121922123273912,0.28061633676076175
3.1,0.9888408210634212,0.290807799244266
3.1500000000000004,0.9974078403913471,0.2628104219555461
3.2,0.9953512850712538,0.22977753081616192
3.25,1.0095900316363293,0.21271301442587803
3.3000000000000003,1.0092711320963754,0.2643156659414365
3.35,1.0111164120555254,0.21876660089705857
3.4000000000000004,0.9967699376111094,0.26287959544916195
3.45,1.0363576760290714,0.2975150876486166
3.5,0.9890155042433587,0.2389156205006268
3.5500000000000003,1.0318364381154383,0.28320919191114724
3.6,0.9623853632588787,0.2484611666842803
3.6500000000000004,1.009005455474193,0.24546858165386296
3.7,1.0305395815484115,0.262850737528499
3.75,0.9582016640074466,0.2423314046942713
3.8000000000000003,1.0127549826508464,0.25525688685941234
3.85,0.9951968928901649,0.25092533809992834
3.9000000000000004,0.9958253979743029,0.23695902022246806
3.95,0.9823176443014132,0.2532051655158327
4.0,1.0185107253502383,0.257405733094302
4.05,1.0022372946890077,0.22723367412724588
4.1000000000000005,0.9713917127249153,0.2522599606773284
4.15,1.0151194806943384,0.2831724293477176
4.2,0.961676294326157,0.2098950321865044
4.25,0.9828774513993027,0.21091318839125806
4.3,0.9755366430771915,0.2451209678798314
4.3500000000000005,0.9679622652286165,0.26999759898283954
4.4,1.023049894045605,0.24310940391111488
4.45,1.0144136410049407,0.24112077602756182
4.5,0.9896005590786688,0.22556695913636274
4.55,0.9757451578488515,0.28486852001440294
4.6000000000000005,0.979635825599845,0.23280284805921292
4.65,1.0257273321478817,0.23031467253648677
4.7,0.9876132886108858,0.2632352822114327
4.75,0.9959934436276169,0.25343947776926257
4.800000000000001,1.054817048792567,0.2332590070866051
4.8500000000000005,0.9731210737993812,0.26475382090547894
4.9,0.9703766079728792,0.24683567896542236
4.95,1.006530267764618,0.23070366733220526
5.0,0.9752241556006481,0.23756011311513525
5.050000000000001,0.9885199066196377,0.2678884175069744
