universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
87,2153543679,0.7259237494040672,0.0,14.518474988081344,1,1,4,122,0.0,0.7259237494040672,0.7259237494040672,2.6754219755118003,0.7259237494040672
101,780627852,0.72,0.0,14.399999999999999,1,1,7,122,0.0,0.72,0.72,2.667228206582024,0.72
102,3894632940,0.7485452937930516,0.0,14.970905875861032,1,1,4,122,0.0,0.7485452937930516,0.7485452937930516,2.706108709350349,0.7485452937930516
