universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
125,3041242072,0.7211824775826341,0.22825908509868248,18.532313083428967,1,1,135,218,0.16461645252221316,0.9494415626813166,0.4929233924839516,2.9195158616179326,0.4929233924839516
91,272875613,0.7407881602077175,0.26429063470014263,19.57299462875692,1,1,145,301,0.1957833730396486,1.0050787949078601,0.4764975255075749,2.974150791099357,0.4764975255075749
143,819347543,0.766,0.3998318197144638,22.516972754860348,1,1,84,301,0.3062711739012793,1.1658318197144637,0.3661681802855362,3.1142693694959473,0.3661681802855362
