E,I,X,stable,lock_epoch,stable_epoch
1.0,-0.31186596063912103,0.14537033805057994,0.0634560625169714,0.11208014283337904,0.10275236485904561
-0.31186596063912103,1.0,0.8946971551169467,-0.12301541798802591,-0.1255589607229994,-0.006146288617105472
0.14537033805057994,0.8946971551169467,1.0,-0.09826541593500997,-0.07805488515654611,0.04190573739798763
0.0634560625169714,-0.12301541798802591,-0.09826541593500997,1.0,0.41355337883090837,0.3358856422302079
0.11208014283337904,-0.1255589607229994,-0.07805488515654611,0.41355337883090837,1.0,0.07788177084415325
0.10275236485904561,-0.006146288617105472,0.04190573739798763,0.3358856422302079,0.07788177084415325,1.0
