universe_id,E,I,X
0,0.732933232218902,0.2253932780503695,18.71574364928469
1,0.766,0.19235042885859024,18.782307719454625
2,0.7585866094516062,0.19510218471677576,18.683571513934087
3,0.72,0.1866961222338969,17.76053020021014
4,0.7524265900778672,0.22482606065299324,19.095400893311222
5,0.766,0.23520789609666864,19.553742129740037
6,0.7617572018566293,0.21424457555228907,19.09154639707379
7,0.766,0.17519810289630092,18.47356585213342
8,0.72,0.2517172937165889,18.9309112868986
9,0.766,0.1543668257145044,18.098602862861078
10,0.766,0.15454355504518258,18.10178399081329
11,0.7399278186539798,0.23573487883197727,19.041784192055186
12,0.766,0.2308048093567273,19.474486568421092
13,0.72,0.17544367683423356,17.557986183016205
14,0.72,0.26612486196423196,19.190247515356177
15,0.7385317424600677,0.1819822744119717,18.046315788616845
16,0.744591264247339,0.2536543122264072,19.45760290502211
17,0.766,0.22562930994841304,19.381327579071435
18,0.766,0.17324806805368603,18.43846522496635
19,0.753248540812669,0.24751072718659675,19.520163905612122
20,0.766,0.18539030556361516,18.65702550014507
21,0.7325567335457768,0.19750221549919783,18.206174549901096
22,0.72,0.2737099199018485,19.326778558233272
23,0.766,0.2513848856601544,19.84492794188278
24,0.766,0.2564748011561962,19.93654642081153
25,0.766,0.13904259082132356,17.822766634783825
26,0.7584116073652523,0.1675612377333952,18.184334426506158
27,0.72,0.2223904296706723,18.4030277340721
28,0.766,0.1864542645329403,18.676176761592927
29,0.7418789820644293,0.1769166216099567,18.02207883026781
30,0.7569611543060141,0.29347744580136587,20.421817110544865
31,0.766,0.291489941547069,20.566818947847242
32,0.72,0.2091860456883667,18.165348822390598
33,0.766,0.11622349355026271,17.41202288390473
34,0.766,0.30001934303434846,20.720348174618273
35,0.7314964149965055,0.26320291101853033,19.36758069826366
36,0.72,0.20854458599057646,18.153802547830374
37,0.7611551114928315,0.20753731517812163,18.95877390306282
38,0.7222039480666761,0.16641272828079454,17.439508070387824
39,0.766,0.20797797066462706,19.06360347196329
40,0.72,0.32824855525079843,20.30847399451437
41,0.766,0.15584216232919013,18.125158921925426
42,0.72,0.2959956761178622,19.72792217012152
43,0.7265766710799598,0.2234791612876083,18.554158324776147
44,0.766,0.18991273058242047,18.73842915048357
45,0.72,0.2088569280616844,18.159424705110318
46,0.766,0.19748042810805078,18.874647705944913
47,0.7289029447474339,0.1571085083557456,17.4060120453521
48,0.766,0.2499881586250598,19.819786855251074
49,0.766,0.25839413342483536,19.971094401647036
50,0.766,0.16633660428304597,18.314058877094826
51,0.72,0.2568162996629916,19.022693393933846
52,0.766,0.18716499128919611,18.68896984320553
53,0.766,0.20871410513676936,19.07685389246185
54,0.72,0.22736987587876067,18.49265776581769
55,0.766,0.23402977079004392,19.53253587422079
56,0.7479613556598749,0.25256393828008816,19.505378002239084
57,0.74034302175402,0.1927221207182352,18.275858608008633
58,0.766,0.2349216407455127,19.54858953341923
59,0.72,0.2569233088964581,19.024619560136244
60,0.7585493117182064,0.19671046429257621,18.711774591630498
61,0.72,0.3220038223781277,20.1960688028063
62,0.766,0.14263499777035998,17.88742995986648
63,0.766,0.19199518200785998,18.77591327614148
64,0.72,0.23692140678210089,18.664585322077816
65,0.7621898703907954,0.18909337546591334,18.647478166202347
66,0.766,0.1782980917726642,18.529365651907955
67,0.7563477095048374,0.2565181128583979,19.74428022154791
68,0.72,0.2540190315551685,18.97234256799303
69,0.766,0.19914753659473503,18.90465565870523
70,0.7303069696155541,0.27090373175563714,19.48240656391255
71,0.737863956413485,0.2865849585695698,19.915808382521956
72,0.766,0.24168970595119293,19.670414707121473
73,0.72,0.2288989363735241,18.520180854723435
74,0.766,0.14354941148922107,17.90388940680598
75,0.766,0.15788622217248288,18.161951999104694
76,0.72,0.16773276318786498,17.41918973738157
77,0.72,0.2973838182462083,19.75290872843175
78,0.766,0.3024650325286091,20.764370585514964
79,0.7505284582384661,0.11324653998139597,17.04900688443445
80,0.766,0.17853492112020294,18.53362858016365
81,0.766,0.28507491307824123,20.451348435408345
82,0.7430846650395815,0.20731131493815866,18.593296969678484
83,0.7302746137595676,0.27485616260625917,19.552903202104016
84,0.745614615875439,0.22036050087229836,18.87878133321015
85,0.766,0.2164999058484976,19.216998305272956
86,0.72,0.2277507395731148,18.499513312316065
87,0.7240852536772321,0.20715859012005222,18.21055969570558
88,0.7201412483075411,0.17000555450203908,17.462924947187524
89,0.750272022021084,0.21773532128284806,18.924676223512943
90,0.72,0.17950486416386546,17.631087554949577
91,0.72,0.2832550661328286,19.498591190390915
92,0.766,0.21042033173561434,19.10756597124106
93,0.72,0.3504035894657742,20.707264610383938
94,0.7608681165297647,0.2188988286361661,19.157541246046286
95,0.7601024129940198,0.25814589796158954,19.848674423189006
96,0.7392438441154906,0.1903753387566133,18.21163297992885
97,0.7469363210758985,0.17877752701753935,18.156721907833678
98,0.766,0.2754830125801068,20.278694226441925
99,0.766,0.23122599579997258,19.482067924399505
100,0.72,0.22450712297463288,18.441128213543394
101,0.766,0.22144225191183745,19.305960534413074
102,0.766,0.2633798399748533,20.060837119547358
