universe_id,E,I,lock_epoch,ell,axis_lon,axis_lat,peak_value,category,alignment_angle_deg,p_value,aoe_flag
40,0.72,0.32824855525079843,122,2,111.09375,24.296477994805656,36.11306682461227,lock_in,86.74765676041098,1.0,False
40,0.72,0.32824855525079843,122,3,204.9609375,16.334822780685997,-21.047355792855733,lock_in,86.74765676041098,1.0,False
134,0.766,0.17095391964652787,123,2,333.0803571428571,48.141207794360284,-22.5362666351773,lock_in,94.42591851144229,1.0,False
134,0.766,0.17095391964652787,123,3,92.8125,18.524391073865786,-27.533915862968275,lock_in,94.42591851144229,1.0,False
97,0.7469363210758985,0.17877752701753935,124,2,215.15624999999997,6.880079227870652,-21.307201372562236,lock_in,85.18477172283093,1.0,False
97,0.7469363210758985,0.17877752701753935,124,3,128.671875,11.719760305788782,-30.136256077527378,lock_in,85.18477172283093,1.0,False
61,0.72,0.3220038223781277,-1,2,154.3359375,26.61009781073391,28.801182909323536,stable,59.029064047312204,1.0,False
61,0.72,0.3220038223781277,-1,3,97.38281249999999,3.583321698471977,-22.333972747737192,stable,59.029064047312204,1.0,False
117,0.72,0.18252093638089373,-1,2,185.625,16.646039912392965,-15.017164285295094,stable,57.25960200515913,0.0,False
117,0.72,0.18252093638089373,-1,3,127.96874999999997,6.279288322550272,-23.20567179749559,stable,57.25960200515913,0.0,False
108,0.738852022675889,0.2336772458907847,-1,2,156.796875,3.882372003029573,-27.386949663881758,stable,113.72753546962848,0.0,False
108,0.738852022675889,0.2336772458907847,-1,3,41.8359375,10.199918091116317,-35.275600753850135,stable,113.72753546962848,0.0,False
4,0.7524265900778672,0.22482606065299324,-1,2,224.48863636363637,-57.39952353962295,-23.57180250020361,unstable,122.41285864747857,0.0,False
4,0.7524265900778672,0.22482606065299324,-1,3,21.796874999999996,2.686724185691588,21.513672587376522,unstable,122.41285864747857,0.0,False
6,0.7617572018566293,0.21424457555228907,-1,2,315.0,11.11088180000327,-32.330716415786824,unstable,48.828264280397185,0.0,False
6,0.7617572018566293,0.21424457555228907,-1,3,3.5156249999999996,2.686724185691588,-29.473305050424372,unstable,48.828264280397185,0.0,False
22,0.72,0.2737099199018485,-1,2,127.96874999999997,13.55478403717899,-35.737690513466745,unstable,134.3894702365809,1.0,False
22,0.72,0.2737099199018485,-1,3,325.8984375,28.630989836924343,20.750477151575257,unstable,134.3894702365809,1.0,False
1,0.766,0.19235042885859024,443,2,160.86206896551724,57.78012842970897,18.359838305314007,lock_in,44.21183852839318,1.0,False
1,0.766,0.19235042885859024,443,3,235.17391304347828,46.96497733995481,-19.511038958457945,lock_in,44.21183852839318,1.0,False
2,0.7585866094516062,0.19510218471677576,156,2,55.76086956521739,73.12688191450309,-13.265586075280378,lock_in,56.31175535889004,1.0,False
2,0.7585866094516062,0.19510218471677576,156,3,80.15625,18.524391073865786,-19.97823593419553,lock_in,56.31175535889004,1.0,False
3,0.72,0.1866961222338969,243,2,199.3359375,18.209956864283,-22.203046879433995,lock_in,120.45823594853424,1.0,False
3,0.72,0.1866961222338969,243,3,331.171875,17.896089316234637,-28.568496522953176,lock_in,120.45823594853424,1.0,False
5,0.766,0.23520789609666864,496,2,0.3515625,32.79716829582364,35.7028861236966,lock_in,6.603795878860341,0.0,True
5,0.766,0.23520789609666864,496,3,8.0859375,34.228866327812575,-24.49707995806611,lock_in,6.603795878860341,0.0,True
7,0.766,0.17519810289630092,393,2,354.72656249999994,4.780191847199163,34.80798326655998,lock_in,140.32800353010424,1.0,False
7,0.766,0.17519810289630092,393,3,208.125,17.27000469497446,-24.06389712061432,lock_in,140.32800353010424,1.0,False
9,0.766,0.1543668257145044,376,2,355.5,-79.01871394891049,24.53165359807388,lock_in,36.80908974617482,0.0,False
9,0.766,0.1543668257145044,376,3,356.10236220472444,-42.21036983965021,-23.17625275796683,lock_in,36.80908974617482,0.0,False
10,0.766,0.15454355504518258,319,2,229.64285714285717,42.60980697763761,27.941811359449833,lock_in,50.696341653071585,0.0,False
10,0.766,0.15454355504518258,319,3,290.0390625,27.27961273597809,-14.018332215052169,lock_in,50.696341653071585,0.0,False
11,0.7399278186539798,0.23573487883197727,285,2,324.8181818181818,69.79389373110558,-16.474545841176024,lock_in,83.20568909599065,0.0,False
11,0.7399278186539798,0.23573487883197727,285,3,239.0625,5.679189845582371,-27.214926852931377,lock_in,83.20568909599065,0.0,False
12,0.766,0.2308048093567273,345,2,210.9375,22.346587898361136,-23.445405641851103,lock_in,94.07871998312511,1.0,False
12,0.766,0.2308048093567273,345,3,12.6,62.32040082727501,-18.309777179956377,lock_in,94.07871998312511,1.0,False
13,0.72,0.17544367683423356,210,2,97.03124999999999,18.524391073865786,27.887731065931824,lock_in,72.42120013899465,0.0,False
13,0.72,0.17544367683423356,210,3,20.0390625,18.209956864283,32.47356563169224,lock_in,72.42120013899465,0.0,False
15,0.7385317424600677,0.1819822744119717,244,2,148.0078125,23.31795706533424,33.87229393613393,lock_in,97.19212543311535,1.0,False
15,0.7385317424600677,0.1819822744119717,244,3,271.7578125,41.01449966573051,22.144461110836126,lock_in,97.19212543311535,1.0,False
16,0.744591264247339,0.2536543122264072,386,2,82.265625,16.024100308155866,-18.165856224754506,lock_in,7.323243357617624,0.0,True
16,0.744591264247339,0.2536543122264072,386,3,87.5390625,21.381942579838892,-15.194885050696662,lock_in,7.323243357617624,0.0,True
17,0.766,0.22562930994841304,215,2,229.57031250000003,41.01449966573051,21.561981723381063,lock_in,64.94931039300127,1.0,False
17,0.766,0.22562930994841304,215,3,287.578125,2.0893716714986255,17.094765381354335,lock_in,64.94931039300127,1.0,False
18,0.766,0.17324806805368603,197,2,164.33035714285714,-48.1412077943603,26.487096397130127,lock_in,97.95518646474656,1.0,False
18,0.766,0.17324806805368603,197,3,238.71093749999997,23.96948231775967,-17.709568110442646,lock_in,97.95518646474656,1.0,False
19,0.753248540812669,0.24751072718659675,266,2,162.54310344827584,46.57184741344958,33.41413360631187,lock_in,98.86172247892412,1.0,False
19,0.753248540812669,0.24751072718659675,266,3,298.828125,24.296477994805656,16.743880500489748,lock_in,98.86172247892412,1.0,False
21,0.7325567335457768,0.19750221549919783,130,2,5.3999999999999995,80.85321831509765,40.07760712634957,lock_in,74.77334059446297,1.0,False
21,0.7325567335457768,0.19750221549919783,130,3,253.4765625,18.839404547275464,-25.550952351076386,lock_in,74.77334059446297,1.0,False
23,0.766,0.2513848856601544,176,2,189.140625,8.687297481032445,38.45868072664112,lock_in,72.29126474903677,0.0,False
23,0.766,0.2513848856601544,176,3,262.265625,7.481631264246957,-27.589664123318848,lock_in,72.29126474903677,0.0,False
24,0.766,0.2564748011561962,301,2,202.8515625,31.38816646434855,25.335702366626162,lock_in,74.70238334103607,1.0,False
24,0.766,0.2564748011561962,301,3,117.0703125,23.31795706533424,-32.67949528483324,lock_in,74.70238334103607,1.0,False
25,0.766,0.13904259082132356,379,2,195.46875,22.993394314297802,23.160586701740073,lock_in,119.92070127690194,1.0,False
25,0.766,0.13904259082132356,379,3,84.80769230769232,-61.18977627871706,-37.14036333714539,lock_in,119.92070127690194,1.0,False
26,0.7584116073652523,0.1675612377333952,274,2,5.273437499999999,41.81031489577859,41.41294754542905,lock_in,38.3894394806369,0.0,False
26,0.7584116073652523,0.1675612377333952,274,3,61.40625,54.340912303861245,-24.741151454453547,lock_in,38.3894394806369,0.0,False
27,0.72,0.2223904296706723,179,2,123.04687499999996,14.169522214770055,38.34138888565159,lock_in,52.55273598152063,0.0,False
27,0.72,0.2223904296706723,179,3,176.8359375,35.68533471265204,32.20878869822051,lock_in,52.55273598152063,0.0,False
29,0.7418789820644293,0.1769166216099567,284,2,232.69230769230768,46.1781796469964,38.12085450085917,lock_in,46.922020814009265,0.0,False
29,0.7418789820644293,0.1769166216099567,284,3,199.68749999999997,8.687297481032445,-16.842310043139847,lock_in,46.922020814009265,0.0,False
30,0.7569611543060141,0.29347744580136587,204,2,26.650485436893202,51.64299443168207,29.58226530311721,lock_in,25.229489401441402,0.0,False
30,0.7569611543060141,0.29347744580136587,204,3,343.8586956521739,55.873350435251986,14.322224433793744,lock_in,25.229489401441402,0.0,False
31,0.766,0.291489941547069,197,2,304.1015625,12.024699180565818,-13.150755163527464,lock_in,72.68607669324693,1.0,False
31,0.766,0.291489941547069,197,3,21.09375,54.340912303861245,-16.14605719451392,lock_in,72.68607669324693,1.0,False
32,0.72,0.2091860456883667,244,2,251.71875,7.481631264246957,34.03968095776911,lock_in,67.85218363601747,0.0,False
32,0.72,0.2091860456883667,244,3,183.515625,34.59057497617661,-12.611859192166866,lock_in,67.85218363601747,0.0,False
33,0.766,0.11622349355026271,301,2,34.8046875,16.957763300004146,-17.35419580758024,lock_in,90.97326827154262,1.0,False
33,0.766,0.11622349355026271,301,3,154.5,56.63719837020753,24.63825833814456,lock_in,90.97326827154262,1.0,False
34,0.766,0.30001934303434846,335,2,206.625,44.993880150457116,-14.357920311790215,lock_in,26.113914561726983,0.0,False
34,0.766,0.30001934303434846,335,3,228.86718749999997,25.944479772370002,25.781210838491518,lock_in,26.113914561726983,0.0,False
35,0.7314964149965055,0.26320291101853033,317,2,326.24999999999994,6.279288322550272,42.32451004816241,lock_in,124.30774497149044,0.0,False
35,0.7314964149965055,0.26320291101853033,317,3,148.6184210526316,-61.94383702315673,-29.146915178309456,lock_in,124.30774497149044,0.0,False
36,0.72,0.20854458599057646,210,2,49.21875,19.15501007356373,-25.684802982042232,lock_in,82.2591148746051,0.0,False
36,0.72,0.20854458599057646,210,3,135.0,11.719760305788782,-28.81689181552553,lock_in,82.2591148746051,0.0,False
37,0.7611551114928315,0.20753731517812163,483,2,26.826923076923077,70.90666664467562,26.40648328720801,lock_in,71.94774649692793,0.0,False
37,0.7611551114928315,0.20753731517812163,483,3,5.625,0.2984168674869352,27.446336006140157,lock_in,71.94774649692793,0.0,False
38,0.7222039480666761,0.16641272828079454,483,2,87.54545454545455,69.79389373110558,26.87807995776546,lock_in,44.293571785122715,0.0,False
38,0.7222039480666761,0.16641272828079454,483,3,153.984375,40.62018519067267,22.591055449656373,lock_in,44.293571785122715,0.0,False
39,0.766,0.20797797066462706,192,2,314.29687499999994,15.40409369872549,-24.27244586253955,lock_in,79.30541090552352,0.0,False
39,0.766,0.20797797066462706,192,3,205.54054054054055,76.44554826498828,-27.472020336154802,lock_in,79.30541090552352,0.0,False
41,0.766,0.15584216232919013,310,2,121.28906249999999,41.81031489577859,45.10624056184004,lock_in,128.32954134295693,1.0,False
41,0.766,0.15584216232919013,310,3,271.7578125,2.388015463268772,21.453815950386588,lock_in,128.32954134295693,1.0,False
43,0.7265766710799598,0.2234791612876083,184,2,159.25781249999997,7.782714385390946,-18.53244868820563,lock_in,32.27287151420442,0.0,False
43,0.7265766710799598,0.2234791612876083,184,3,180.35156249999997,33.51005606625301,-25.392197169876134,lock_in,32.27287151420442,0.0,False
44,0.766,0.18991273058242047,145,2,186.6796875,35.68533471265204,-28.908638090750053,lock_in,47.58432464599661,1.0,False
44,0.766,0.18991273058242047,145,3,237.65625,19.15501007356373,-33.24961494706493,lock_in,47.58432464599661,1.0,False
45,0.72,0.2088569280616844,315,2,162.421875,36.05358859962301,-39.29571458550524,lock_in,31.408348855645485,0.0,False
45,0.72,0.2088569280616844,315,3,192.3046875,18.839404547275464,-21.630678544150634,lock_in,31.408348855645485,0.0,False
46,0.766,0.19748042810805078,225,2,337.49999999999994,14.785930226053424,46.806227065344906,lock_in,47.740973675251325,0.0,False
46,0.766,0.19748042810805078,225,3,311.8235294117647,58.54024913501048,-16.243384604723005,lock_in,47.740973675251325,0.0,False
49,0.766,0.25839413342483536,385,2,60.63559322033898,45.78396716177502,22.579310207181003,lock_in,87.53384579184707,1.0,False
49,0.766,0.25839413342483536,385,3,273.8671875,41.81031489577859,-20.350024485473792,lock_in,87.53384579184707,1.0,False
52,0.766,0.18716499128919611,205,2,297.7734375,11.4151577427305,18.12566928775063,lock_in,131.9010635668742,1.0,False
52,0.766,0.18716499128919611,205,3,81.4090909090909,-48.92279516024732,43.127322250273494,lock_in,131.9010635668742,1.0,False
53,0.766,0.20871410513676936,205,2,201.6509433962264,50.48004426244293,21.33828587391864,lock_in,40.828279750424,0.0,False
53,0.766,0.20871410513676936,205,3,243.28125,24.953020787727496,25.696140642155072,lock_in,40.828279750424,0.0,False
54,0.72,0.22736987587876067,355,2,24.166666666666668,70.16502666715499,-37.61689430300088,lock_in,52.61220302704808,0.0,False
54,0.72,0.22736987587876067,355,3,27.0703125,17.582776008425398,23.609987639930075,lock_in,52.61220302704808,0.0,False
