universe_id,E,I,lock_epoch,scale_arcmin,lon,lat,z_score,temp_uK,category,cold_flag
40,0.72,0.32824855525079843,122,180,208.828125,10.503271450113203,-3.5345901068979138,-110.86152428930946,lock_in,True
40,0.72,0.32824855525079843,122,180,66.20192307692308,-51.25580694880492,-3.3234809732086195,-104.24013665627582,lock_in,True
40,0.72,0.32824855525079843,122,180,245.04545454545456,48.922795160247304,-3.2382048086246953,-101.56547009069004,lock_in,True
40,0.72,0.32824855525079843,122,180,190.546875,5.079715792733481,-3.0252613950035134,-94.8865507050303,lock_in,True
40,0.72,0.32824855525079843,122,180,198.63281249999997,-0.5968418305070173,-3.0007410178035507,-94.11747492175269,lock_in,True
134,0.766,0.17095391964652787,123,180,217.25806451612905,-55.49084192446861,-3.567001170481518,-119.61509331202225,lock_in,True
134,0.766,0.17095391964652787,123,180,191.25,-36.05358859962301,-3.3887240134087593,-113.63678012560723,lock_in,True
134,0.766,0.17095391964652787,123,180,2.8125,17.27000469497446,-3.1729729575773162,-106.40182415458695,lock_in,True
134,0.766,0.17095391964652787,123,180,210.19736842105263,-61.94383702315673,-3.0810503794582336,-103.31930943468767,lock_in,True
134,0.766,0.17095391964652787,123,180,299.8828125,-20.105509787916006,-3.0393589619324435,-101.92123715640334,lock_in,True
97,0.7469363210758985,0.17877752701753935,124,180,216.2109375,-13.248014905676953,-3.5062516788363918,-117.19288586018793,lock_in,True
97,0.7469363210758985,0.17877752701753935,124,180,37.13592233009709,51.64299443168207,-3.3498221762879603,-111.96438445972139,lock_in,True
97,0.7469363210758985,0.17877752701753935,124,180,282.39130434782606,-64.57355318327413,-3.135500983067782,-104.8009105584065,lock_in,True
97,0.7469363210758985,0.17877752701753935,124,180,240.82031249999997,10.806922874860348,-3.08148368407065,-102.99543576717598,lock_in,True
97,0.7469363210758985,0.17877752701753935,124,360,215.5078125,-13.248014905676953,-3.0485147056985364,-89.88844229557402,lock_in,True
61,0.72,0.3220038223781277,-1,180,311.484375,34.59057497617661,-3.3289987398822682,-111.05927843173781,stable,True
61,0.72,0.3220038223781277,-1,180,49.166666666666664,70.16502666715499,-3.2866669882868704,-109.64704043893776,stable,True
61,0.72,0.3220038223781277,-1,360,313.59375,34.59057497617661,-3.2700030837125307,-96.40164002810606,stable,True
61,0.72,0.3220038223781277,-1,180,315.0,37.54432510382694,-3.0876107434681237,-103.00628542544328,stable,True
61,0.72,0.3220038223781277,-1,180,243.63281249999997,26.61009781073391,-2.9541544566403872,-98.55402367077873,stable,True
117,0.72,0.18252093638089373,-1,180,29.53125,-6.880079227870652,-3.463511955407019,-106.77642182061223,stable,True
117,0.72,0.18252093638089373,-1,360,29.8828125,-7.782714385390946,-3.2320885340815297,-85.99665885040143,stable,True
117,0.72,0.18252093638089373,-1,180,105.11718749999999,12.024699180565818,-3.2149187853819674,-99.11255925449059,stable,True
117,0.72,0.18252093638089373,-1,180,192.65625,26.276811557199977,-3.1471728146259115,-97.02402315661394,stable,True
117,0.72,0.18252093638089373,-1,360,105.11718749999999,7.180755781458288,-3.1364950834621066,-83.45319094591034,stable,True
108,0.738852022675889,0.2336772458907847,-1,180,164.88281249999997,-2.388015463268772,-3.904528394897634,-131.89564916647709,stable,True
108,0.738852022675889,0.2336772458907847,-1,360,165.234375,-1.492246289620354,-3.560738725187174,-107.07692124383205,stable,True
108,0.738852022675889,0.2336772458907847,-1,180,161.01562499999997,7.481631264246957,-3.319046817418861,-112.1179795435636,stable,True
108,0.738852022675889,0.2336772458907847,-1,180,151.875,5.679189845582371,-3.2588133577161416,-110.083282787817,stable,True
108,0.738852022675889,0.2336772458907847,-1,360,158.90624999999997,7.481631264246957,-3.2230288998910153,-96.92146635485588,stable,True
4,0.7524265900778672,0.22482606065299324,-1,180,355.078125,11.11088180000327,-3.5282754394897857,-109.00991571068622,unstable,True
4,0.7524265900778672,0.22482606065299324,-1,180,102.3046875,3.583321698471977,-3.162829252565128,-97.71906500481661,unstable,True
4,0.7524265900778672,0.22482606065299324,-1,180,17.916666666666668,49.702390326630685,-3.0112556480690578,-93.03603642072447,unstable,True
4,0.7524265900778672,0.22482606065299324,-1,180,204.23076923076923,-46.1781796469964,-2.9922044544334154,-92.44742942247169,unstable,True
4,0.7524265900778672,0.22482606065299324,-1,360,20.801886792452827,50.48004426244293,-2.984482040439473,-80.42694014316544,unstable,True
6,0.7617572018566293,0.21424457555228907,-1,180,109.6875,7.481631264246957,-3.5205325496851887,-118.47916585417948,unstable,True
6,0.7617572018566293,0.21424457555228907,-1,180,15.468749999999998,23.64331425576559,-3.315629575824834,-111.58341322944663,unstable,True
6,0.7617572018566293,0.21424457555228907,-1,180,136.40625,-17.896089316234637,-3.1875396152850803,-107.27270623992338,unstable,True
6,0.7617572018566293,0.21424457555228907,-1,180,324.4921875,-2.9855060057465295,-3.1594897665471766,-106.32872375683075,unstable,True
6,0.7617572018566293,0.21424457555228907,-1,180,9.140625,8.084013907099305,-3.058820980360833,-102.94084200238511,unstable,True
22,0.72,0.2737099199018485,-1,180,276.6796875,-14.477512185929925,-3.2314520101151474,-112.40243439260819,unstable,True
22,0.72,0.2737099199018485,-1,180,125.52631578947368,54.724628409746536,-3.108326802761838,-108.1196673448156,unstable,True
22,0.72,0.2737099199018485,-1,180,289.6875,-10.503271450113203,-3.103015708675987,-107.93492711795581,unstable,True
22,0.72,0.2737099199018485,-1,180,293.5546875,-16.334822780685997,-3.0577395274458925,-106.36004784513791,unstable,True
22,0.72,0.2737099199018485,-1,360,290.390625,-11.11088180000327,-2.975672302507168,-92.53451506952895,unstable,True
1,0.766,0.19235042885859024,443,180,244.33593749999994,30.69158768492234,-4.0802727549156055,-129.43836787469334,lock_in,True
1,0.766,0.19235042885859024,443,180,101.953125,-26.276811557199977,-3.580029270576596,-113.56916311455961,lock_in,True
1,0.766,0.19235042885859024,443,180,95.2734375,-2.9855060057465295,-3.5057484077382077,-111.21275416762579,lock_in,True
1,0.766,0.19235042885859024,443,360,245.390625,30.345182969588258,-3.463228413773468,-95.40646735262814,lock_in,True
1,0.766,0.19235042885859024,443,180,71.3671875,8.385538647081319,-3.076477369132119,-97.59500556618923,lock_in,True
2,0.7585866094516062,0.19510218471677576,156,180,322.23214285714283,-69.4225464945822,-3.6108820408721343,-105.29656136937089,lock_in,True
2,0.7585866094516062,0.19510218471677576,156,180,221.69724770642205,49.31283855921746,-3.458363822587485,-100.8489946295119,lock_in,True
2,0.7585866094516062,0.19510218471677576,156,180,61.74418604651163,74.2345483270482,-3.326549513370171,-97.00517227106897,lock_in,True
2,0.7585866094516062,0.19510218471677576,156,360,319.90909090909093,-69.79389373110558,-3.323960572136285,-81.62202101098808,lock_in,True
2,0.7585866094516062,0.19510218471677576,156,180,68.1958762886598,53.95678248481786,-3.204576777021807,-93.44833892057623,lock_in,True
