ell,C_ell_scaled,fit_alpha,fit_R_squared,n_maps
2,466.8916648730258,0.09731828844873269,0.9157633201998883,137
3,457.68273077780606,0.09731828844873269,0.9157633201998883,137
4,408.3076329323965,0.09731828844873269,0.9157633201998883,137
5,381.88204838566423,0.09731828844873269,0.9157633201998883,137
6,389.40846636368326,0.09731828844873269,0.9157633201998883,137
7,384.0711019691036,0.09731828844873269,0.9157633201998883,137
8,359.3077609837009,0.09731828844873269,0.9157633201998883,137
9,385.72370624558255,0.09731828844873269,0.9157633201998883,137
10,368.39621919393204,0.09731828844873269,0.9157633201998883,137
11,378.14288764035206,0.09731828844873269,0.9157633201998883,137
12,369.6821523308081,0.09731828844873269,0.9157633201998883,137
13,359.18048424558856,0.09731828844873269,0.9157633201998883,137
14,353.9722001294279,0.09731828844873269,0.9157633201998883,137
15,363.7117113164971,0.09731828844873269,0.9157633201998883,137
16,351.6227213147206,0.09731828844873269,0.9157633201998883,137
17,364.0578053820215,0.09731828844873269,0.9157633201998883,137
18,355.250990973963,0.09731828844873269,0.9157633201998883,137
19,350.31614970603414,0.09731828844873269,0.9157633201998883,137
20,349.1843710136488,0.09731828844873269,0.9157633201998883,137
21,353.67091438942236,0.09731828844873269,0.9157633201998883,137
22,355.51135061232793,0.09731828844873269,0.9157633201998883,137
23,356.22824484025426,0.09731828844873269,0.9157633201998883,137
24,343.704604503919,0.09731828844873269,0.9157633201998883,137
25,336.5537278491959,0.09731828844873269,0.9157633201998883,137
26,340.2285405191874,0.09731828844873269,0.9157633201998883,137
27,341.6097236088625,0.09731828844873269,0.9157633201998883,137
28,348.06823172218515,0.09731828844873269,0.9157633201998883,137
29,337.97151567319594,0.09731828844873269,0.9157633201998883,137
30,344.0989504003617,0.09731828844873269,0.9157633201998883,137
31,339.7746571591459,0.09731828844873269,0.9157633201998883,137
32,340.4677844984773,0.09731828844873269,0.9157633201998883,137
33,341.9476757606085,0.09731828844873269,0.9157633201998883,137
34,337.3581508975156,0.09731828844873269,0.9157633201998883,137
35,332.4976530859372,0.09731828844873269,0.9157633201998883,137
36,341.0079995244478,0.09731828844873269,0.9157633201998883,137
37,340.72758057677987,0.09731828844873269,0.9157633201998883,137
38,333.37501956622395,0.09731828844873269,0.9157633201998883,137
39,333.19010764581503,0.09731828844873269,0.9157633201998883,137
40,336.15280982997473,0.09731828844873269,0.9157633201998883,137
41,331.80679793752387,0.09731828844873269,0.9157633201998883,137
42,337.5300727299911,0.09731828844873269,0.9157633201998883,137
43,334.8073566665102,0.09731828844873269,0.9157633201998883,137
44,332.57009271267924,0.09731828844873269,0.9157633201998883,137
45,334.24216846867364,0.09731828844873269,0.9157633201998883,137
46,330.69508795411673,0.09731828844873269,0.9157633201998883,137
47,331.89242079659766,0.09731828844873269,0.9157633201998883,137
48,330.0055231131445,0.09731828844873269,0.9157633201998883,137
49,334.1079028987134,0.09731828844873269,0.9157633201998883,137
50,331.2285578175797,0.09731828844873269,0.9157633201998883,137
51,329.9160443370885,0.09731828844873269,0.9157633201998883,137
52,324.2230307393452,0.09731828844873269,0.9157633201998883,137
