time,exp_A,var_A
0.0,0.7247882456283486,0.47468199899898056
0.02,0.7142343933698561,0.48974671098533834
0.04,0.6983785206512698,0.5115903205953145
0.06,0.6884154573880055,0.5255923965019265
0.08,0.6803772539508007,0.5368408217255931
0.1,0.6722333686436108,0.5481409986862307
0.12,0.6729464477521288,0.5472098258416122
0.14,0.6726499042814581,0.5475460763563731
0.16,0.6638258628288054,0.5588820940344534
0.18,0.6626243707748388,0.5602593939341977
0.2,0.661430066511226,0.5619110784828857
0.22,0.6601993132903358,0.5635210238077197
0.24,0.6597370651714132,0.5639900576873277
0.26,0.6665305944672579,0.555069150937419
0.28,0.6655580485131832,0.5563386846263859
0.3,0.6636344766336804,0.5587554484632615
0.32,0.6614718197816284,0.5613097652350385
0.34,0.6659931975160129,0.5551385868306188
0.36,0.6705053910155668,0.5492524882181642
0.38,0.6742099524583688,0.544482366122824
0.4,0.6742390968926003,0.5450154998758796
0.42,0.6740339821016311,0.5456275764306996
0.44,0.6677415086405283,0.5541102468825314
0.46,0.6548995863307072,0.5711877603758655
0.48,0.6429518571342067,0.5870140465065126
0.5,0.634804802961646,0.5967276131066187
0.52,0.6274068006901367,0.6063724790149758
0.54,0.6179697751695412,0.6185653553220156
0.56,0.6146798333669798,0.6225741412542326
0.58,0.6116561712433605,0.6268420497720328
0.6,0.6090541552691692,0.6305090190135237
0.62,0.6060639381045739,0.6343269907499456
0.64,0.6115374829894884,0.6273703234058436
0.66,0.6164011904970124,0.6211422617316488
0.68,0.6249460896071074,0.6093655328565868
0.7000000000000001,0.6260885372411931,0.6081072128390336
0.72,0.6266414496100989,0.6067138442663385
0.74,0.6193752871006742,0.6153136310127324
0.76,0.6133008007063151,0.6223474361765503
0.78,0.6033905284972498,0.6344710792993077
0.8,0.6011629019079584,0.6360127464033101
0.8200000000000001,0.601790199264325,0.6361285896453402
0.84,0.6044567646331334,0.6326579693383471
0.86,0.6072570718662844,0.6341207727864524
0.88,0.6046048851675916,0.6362567466124347
0.9,0.5979587732284692,0.6466767681280711
0.92,0.5835926491869246,0.6583361121678004
0.9400000000000001,0.5577057961707682,0.6803323931129361
0.96,0.5130671881888474,0.7009112643695181
0.98,0.4992348396883591,0.727809176832894
1.0,0.48619667349007223,0.7466180465343003
1.02,0.4707275719257856,0.7666426845212818
1.04,0.4705990708146935,0.7730075217466472
1.06,0.4730647103035828,0.7922484590583592
1.08,0.44392552493877735,0.8052867236709161
1.1,0.4154115369335559,0.812784625941878
1.12,0.4053615817903736,0.8312925100107457
1.1400000000000001,0.3749910314341361,0.856012471729748
1.16,0.3595525612715836,0.8678205816985047
1.18,0.35724890170026846,0.8760700979952528
1.2,0.3559132959381905,0.887642148711666
1.22,0.33479042354756694,0.894408188490614
1.24,0.33285382335056674,0.8985934646161962
1.26,0.3348379763041502,0.9007565726786728
1.28,0.3128303503615011,0.9080908801271056
1.3,0.3057154379609381,0.9187292556207035
1.32,0.30916029383315524,0.915512097261334
1.34,0.3076164173069425,0.9167989034776465
1.36,0.29766837652771294,0.9171193227650113
1.3800000000000001,0.2980917109141195,0.9162398231718212
1.4000000000000001,0.2908281295444975,0.9241351272407311
1.42,0.2787726020525864,0.9323500622120907
1.44,0.26031881029042625,0.9378858801525862
1.46,0.24368577516111084,0.9519253407581795
1.48,0.24237563544019886,0.9560097574873986
1.5,0.22793979313711138,0.9485224432583348
1.52,0.22619271586702125,0.9563509563949018
1.54,0.22956069692610842,0.9596021865597206
1.56,0.2201959192472593,0.9601076489353078
1.58,0.20457341417569377,0.9644929856028037
1.6,0.19281228390459174,0.9683544716511705
1.62,0.17388834974109496,0.9654533216692055
1.6400000000000001,0.1509174135215297,0.9628556377478906
1.6600000000000001,0.15042941682589972,0.9629314119812262
1.68,0.14208593517273757,0.9658921689302711
1.7,0.13759880264638394,0.9752432086636074
1.72,0.1252050569080382,0.9744222998603493
1.74,0.12947403439558808,0.9846259090341427
1.76,0.12466899568862275,0.982140518767291
1.78,0.12110020133159186,0.9874014211223606
1.8,0.13033878373547347,0.9753454360998045
1.82,0.10822920879111085,1.0049173778249167
1.84,0.16068806228432314,1.0287429476251722
1.86,0.09180498852518733,0.9620321517182191
1.8800000000000001,0.08878988132246421,1.015319138787521
1.9000000000000001,0.11245932136709488,1.0022255334636112
1.92,0.09555477210862942,0.9841605795327446
1.94,0.11140085749340026,1.0013602239756634
1.96,0.08749066366935204,1.0093610760521912
1.98,0.11897111956477635,0.9973008050311856
2.0,0.041169514446209435,1.0130516972891765
2.02,0.04024521865573925,1.0015854657953314
2.04,0.03636523876193154,0.9800395583918368
2.06,0.02809572302670501,1.016097717994346
2.08,0.06279413535977958,1.0377918162821786
2.1,0.061455411883215565,0.9956309356312398
2.12,0.03471356646718059,1.0134168139635138
2.14,0.07156404887750321,0.9901122831817174
