universe_id,E,I,lock_epoch,ell,axis_lon,axis_lat,peak_value,category,alignment_angle_deg,p_value,aoe_flag
99,0.766,0.12551223181729707,172,2,290.0390625,23.96948231775967,15.353127078620826,lock_in,81.66213475809657,0.0,False
99,0.766,0.12551223181729707,172,3,204.9609375,9.594068226860458,-13.694240911864197,lock_in,81.66213475809657,0.0,False
118,0.7531400644656538,0.15354266682367612,191,2,277.03124999999994,21.06181760164931,14.544868875650913,lock_in,20.132677357903805,0.0,False
118,0.7531400644656538,0.15354266682367612,191,3,283.00781249999994,1.7907846593289491,21.21272074666419,lock_in,20.132677357903805,0.0,False
65,0.766,0.22602670841955183,207,2,84.7265625,26.61009781073391,-22.80752879117395,lock_in,84.86180286048372,1.0,False
65,0.766,0.22602670841955183,207,3,36.53846153846154,-46.1781796469964,21.311214211394553,lock_in,84.86180286048372,1.0,False
81,0.766,0.18339697994526935,-1,2,35.30172413793103,46.57184741344958,20.078863241790245,stable,128.70111278896638,1.0,False
81,0.766,0.18339697994526935,-1,3,197.92968749999997,2.388015463268772,21.346615423163236,stable,128.70111278896638,1.0,False
138,0.72,0.21022064107506452,-1,2,42.5390625,41.81031489577859,24.8164228104195,stable,52.21825069829768,1.0,False
138,0.72,0.21022064107506452,-1,3,358.94531249999994,6.579592944977634,-20.85217704970686,stable,52.21825069829768,1.0,False
11,0.7227271625977991,0.18670981833446093,-1,2,106.52343749999999,33.51005606625301,41.81140178106491,stable,101.5716768996273,1.0,False
11,0.7227271625977991,0.18670981833446093,-1,3,354.72656249999994,10.806922874860348,-30.07126435772922,stable,101.5716768996273,1.0,False
1,0.766,0.1375326412174972,-1,2,109.6875,41.411188638099254,41.59876698575207,unstable,154.60156096859504,1.0,False
1,0.766,0.1375326412174972,-1,3,255.14150943396226,-50.48004426244296,18.723321462259083,unstable,154.60156096859504,1.0,False
3,0.72,0.23171537581493645,-1,2,134.1743119266055,-49.31283855921748,-26.943098554548325,unstable,132.74596838482972,1.0,False
3,0.72,0.23171537581493645,-1,3,312.18749999999994,2.0893716714986255,-22.15109298842524,unstable,132.74596838482972,1.0,False
