universe_id,anomaly_type,anomaly_value,expected_value,deviation_sigma,significance
89,information_entropy,0.4097713611996462,0.17648592559321247,4.2203485539367165,medium
98,information_entropy,0.37612001895918534,0.17648592559321247,3.6115647556967128,medium
105,information_entropy,0.3435799566950612,0.17648592559321247,3.0228850365174513,medium
