E,kl_divergence,shannon,renyi,mutual_info,composite,kl_shannon,entanglement,fisher,fisher_kl_fusion,jensen_shannon
0.72,0.3068923811356592,0.6877481109028228,0.4729974640504015,0.4021063135774501,0.21106465537651872,0.42440390687081087,0.7066819852556038,0.35873612653075465,0.33281425383320695,0.4391460616084838
0.720938775510204,0.2859957750278391,0.9034661133112141,0.8162510179016715,0.4403633595986828,0.2583874912878302,0.43446115225875565,0.6963004165453294,0.22864861528119074,0.25732219515451493,0.2615466062298664
0.7218775510204082,0.3584947582229965,0.9094598155688779,0.8271171561345774,0.49623602255946686,0.32603657669589586,0.5142716993730604,0.6882000447640129,0.38402115292207206,0.37125795557253427,0.22461319335132182
0.7228163265306122,0.47324890891566024,0.8409503643932985,0.7071975153732215,0.5651742727850698,0.3979788424013554,0.6056598119999013,0.6815533573505278,0.6129377037151826,0.5430933063154214,0.2604532010615991
0.7237551020408163,0.3491547887799556,0.8769809128930048,0.7690955215786481,0.48111131980821786,0.3062020854052097,0.4994587222073746,0.5667661997991191,0.08620099056279479,0.2176778896713752,0.22170061410440203
0.7246938775510204,0.5416565191282544,0.7993629306339786,0.6389810948717428,0.6060831220046854,0.4329801425273611,0.6457477445299245,0.6702789797062221,0.33721132895251543,0.43943392404038495,0.3056925563905474
0.7256326530612245,0.5440662097920944,0.7549399811973607,0.5699343752102713,0.5967846526434111,0.4107373341905631,0.632387031008226,0.719336225313001,0.28261323493253393,0.4133397223623142,0.20072988258023403
0.7265714285714285,0.7280356269309592,0.8022242337983018,0.6435637212932723,0.7465827786477949,0.5840478229925551,0.7633315595355433,0.7146720234900623,0.44722174860764435,0.5876286877693018,0.3504901309161896
0.7275102040816326,0.3111532181524525,0.7511557867532084,0.5642350159728314,0.4211538603026415,0.23372454038209814,0.4400311760566394,0.6366525135755591,0.1546443244264015,0.232898771289427,0.35501037647535916
0.7284489795918367,0.20892284185871965,0.8922843892969327,0.7961714313830001,0.37976322871827284,0.1864185903580873,0.3385713153417127,0.46843814681924,0.38786749375073704,0.29839516780472836,0.37324218006755283
0.7293877551020408,0.5744827400076584,0.8080631591742132,0.6529660692146099,0.6328778447992971,0.4642183377816466,0.6715413037011648,0.7066248567814417,0.34326455540921214,0.4588736477084353,0.08931509478454652
0.7303265306122448,0.6222130989004655,0.8805835884076797,0.7754274561729458,0.686805721277269,0.5479106433840344,0.729187983991991,0.6666657753055868,0.22449574941836956,0.42335442415941754,0.30798980347801425
0.731265306122449,0.2850225668525591,0.8024856075037334,0.6439831502506361,0.4143883270153528,0.22872650771294936,0.4206432891381896,0.6151699359328208,0.2782344428749467,0.2816285048637529,0.1162471333294804
0.732204081632653,0.5155183397999293,0.7282493236328693,0.5303470773717316,0.5687010857581642,0.37542588227963825,0.6036913377269559,0.6277081703956896,0.1940175724658124,0.3547679561328709,0.37541600934939046
0.7331428571428571,0.41185896439831793,0.8116749835731083,0.6588162789584057,0.5118129691920155,0.3342956181624421,0.5464427345341611,0.7950638188233674,0.5096929413388599,0.4607759528685889,0.2852205892229708
0.7340816326530613,0.37627915149357616,0.9411097442944256,0.8856875508059192,0.5174867996937885,0.3541199760454429,0.5376088673248222,0.7255878462345388,0.36239752723204555,0.36933833936281085,0.1985098111906834
