pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
-59.527786,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
35.85875,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
0.22141202,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-17.185652,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
30.557253,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-99.77687,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
41.340122,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
46.03221,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
8.299276,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-90.80418,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-27.696707,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-26.12585,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-52.799446,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-5.2963877,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-12.653637,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-1.217217,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-40.83219,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-96.38262,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
65.52917,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-37.991776,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
16.78584,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-14.373877,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
15.46716,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-48.30321,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-5.8205733,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
38.918728,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
9.280405,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
6.013683,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-41.687714,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
6.351351,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
2.6677623,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-6.1382947,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-37.730766,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
87.51319,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-29.450037,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
48.4548,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-37.682274,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
11.150377,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
65.47724,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-17.575298,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-58.6041,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
6.223332,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-40.170937,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
31.23119,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-72.64984,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
18.583544,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-32.36493,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-74.55866,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
38.573483,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-16.453314,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
10.679407,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
19.416964,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-40.633286,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-60.124084,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-138.99214,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-52.084915,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-14.194764,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-48.867077,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-39.75057,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
5.0288363,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
27.376074,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-75.08962,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-18.537441,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
3.9979558,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-0.72162175,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
47.7467,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
48.39831,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-2.6612914,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-24.56539,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-24.33654,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-13.229538,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
28.781988,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-38.129177,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-5.7443767,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-4.609609,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-29.085178,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
6.750298,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
83.75146,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-4.1545777,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
19.023306,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
70.98895,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-41.390713,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
13.673942,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-9.654355,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
16.391327,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
17.639776,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
63.277843,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
13.598583,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
55.036053,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
-31.538094,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
36.23696,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
88.68406,0.0039078128,-0.05014634,-1.4346221e-05,41.32604,29,5701632
