universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
0,3694656802,29.822591233985975,0.3091113860226142,8.296652260010942,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,29.51347984796336,3.3952662014026473,2.1158520912709853,0.8678,0.8237,
1,2383902970,10.34422105017425,0.23983519321000468,2.232817428757985,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,10.104385856964246,2.3364280111344224,0.8032642089955123,0.4191,0.2815,
2,1571028407,20.919398688366254,0.34628290890376306,6.51962720729253,1,0,840,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,20.57311577946249,3.0406768953977363,1.8748171975084353,0.7525,0.7429,
3,2052916448,12.235824992174871,0.3558452139988282,3.9186537865134095,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.879979778176043,2.5043681234874406,1.3657481730120493,0.5018,0.5256,
4,3857539687,16.471714868268446,0.4238173541889243,6.2828987529815095,1,0,435,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,16.047897514079523,2.8016446594900337,1.837831458852408,0.6494,0.7306,
5,2761014429,9.257430052545581,0.39711714767519446,3.3086557955425744,1,0,612,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,8.860312904870387,2.225426478016522,1.1965420028409985,0.3668,0.4463,
6,1355515014,27.57442029782312,0.21063226912756952,5.227256445487016,1,0,543,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,27.363788028695552,3.31688854217422,1.6538865602238777,0.8452,0.6542,
7,546536092,7.724885756236116,0.494472405035706,3.4377685546609267,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,7.23041335120041,2.0444470338378338,1.2348225849336518,0.2856,0.466,
8,142333606,28.1306463481137,0.20027870332685213,5.070572436911814,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,27.93036764478685,3.3368595994192622,1.6234537179185293,0.8503,0.6407,
9,3404860268,37.354395463389054,0.3513424811182048,11.811767384499952,1,0,726,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,37.00305298227085,3.6204505877441404,2.469096270536811,0.9176,0.9096,
10,4203114323,13.120365179029402,0.3683636150669255,4.349758633510932,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.752001563962477,2.574165616896152,1.4701203570121761,0.5373,0.5724,
11,118121325,3.519139765625078,0.17843469063224962,0.5651429538338625,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,3.340705074992828,1.2582165749778642,-0.5706765642018296,0.0627,0.019,
12,3256847884,6.163612304382012,0.35583312197314276,1.9738956680102953,1,1,484,760,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,5.8077791824088685,1.8186630187216757,0.6800090865300662,0.1989,0.2381,
13,1447997100,13.235317137755336,0.4649557522496555,5.538453152443011,1,0,418,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.77036138550568,2.582888797443837,1.7117152474113186,0.5412,0.679,
14,1948523859,2.3746504635722516,0.2891156398983432,0.61789372947953,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,2.0855348236739086,0.8648502534232466,-0.48143879508041953,0.0218,0.0242,
15,3339986691,75.21892614492452,0.6478773388588291,43.85937393233326,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,74.57104880606569,4.320402876749451,3.7809884686592796,0.9879,0.9982,
16,2407973394,8.990254404481007,0.28383312578953623,2.2965588083402912,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,8.70642127869147,2.1961411466906955,0.8314118322682866,0.3544,0.2925,
17,111483029,26.563766661603115,0.4167532952744041,9.963483562011108,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,26.14701336632871,3.27954813163161,2.298926765668506,0.8344,0.8726,
18,1858239396,6.5953201259754755,0.36651522908816747,2.1755567401935325,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,6.228804896887308,1.8863603257003099,0.7772846042885091,0.2218,0.273,
19,1173087393,18.41165457936153,0.36323193803710785,6.0189308777981525,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,18.048422641324425,2.9129838651534707,1.7949096484988867,0.6993,0.715,
20,1633154925,33.333877894843845,0.5942218682351914,17.826947278378075,1,0,797,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,32.73965602660866,3.5065742340318824,2.8807112045624836,0.8942,0.9634,
21,656987815,18.320606051006546,0.23291964056154066,3.8405060786430285,1,1,491,971,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,18.087686410445006,2.908026440085682,1.3456041492294724,0.6977,0.516,
22,4029844566,25.88223828379016,0.47754837243899645,11.124018690752049,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,25.404689911351163,3.253556952901846,2.4091066165890274,0.8276,0.8983,
23,2534483455,25.478699070436825,0.3210549664943052,7.362056588739822,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,25.15764410394252,3.23784277251032,1.9963393215261496,0.8223,0.7878,
24,1540774890,13.805699408198617,0.32437739236197843,4.030431096388298,1,0,555,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,13.48132201583664,2.625081507496063,1.3938733420462746,0.5591,0.5378,
25,434019254,2.4386974230803586,0.4581631065954057,1.0055890686642368,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,1.980534316484953,0.89146405376076,0.005573507774630672,0.0234,0.0718,
26,1883849278,3.7766306835816854,0.2902279061200376,0.9864752539361391,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,3.486402777461648,1.3288322585901458,-0.013617038540490803,0.075,0.0694,
27,3496796361,13.082848607978915,0.32537882597582485,3.83119372843527,1,1,607,797,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.75746978200309,2.571302105802375,1.3431764330738094,0.536,0.5148,
28,116436770,6.586645811503662,0.3593787059441596,2.1303902234256347,1,0,741,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,6.227267105559503,1.8850442373770644,0.7563051664283074,0.2211,0.2656,
29,1643754805,9.678331116881907,0.3991521515364733,3.476814019727231,1,1,550,993,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,9.279178965345434,2.2698894811442956,1.2461163628773582,0.3877,0.4716,
30,3454095792,17.122328120774803,0.3301748001827995,5.088025139347034,1,0,857,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,16.792153320592003,2.840383349831089,1.6268897669352127,0.6662,0.642,
31,859388128,25.762626478619136,0.29442059210781124,6.826542967878679,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,25.468205886511324,3.2489248556123917,1.9208183913995291,0.826,0.7618,
32,3878931571,18.62954247070591,0.31681574507495774,5.311919140436037,1,1,565,877,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,18.312726725630952,2.9247486255737036,1.6699531900019953,0.7039,0.6607,
33,3964607215,22.00529341014466,0.22022585380618273,4.361521076554206,1,0,692,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,21.785067556338475,3.0912830339685553,1.472820867289229,0.7715,0.5737,
34,1776348239,7.866296280539558,0.49199738431777784,3.4831774748647146,1,1,461,781,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,7.37429889622178,2.0625873392728837,1.2479449446839757,0.2928,0.4725,
35,2709881339,18.348881756214684,0.39769102236536413,6.567466990401177,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,17.95119073384932,2.909568632927913,1.8821282163604616,0.6984,0.7458,
36,574245052,8.716953996503268,0.10640983800988277,0.8348126964367617,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,8.610544158493385,2.1652698645696336,-0.18054789493719767,0.3427,0.0458,
37,511037733,7.766251378463396,0.27526938844420507,1.9240301407082252,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,7.490981990019191,2.0497875998899593,0.6544220177700952,0.2881,0.2294,
38,2500369184,11.604757591670388,0.32553396090203607,3.3999684337119915,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.279223630768353,2.4514151512420925,1.2237661473769559,0.4752,0.4599,
39,2410091529,13.554698861900215,0.49762622507807414,6.070656264045725,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,13.057072636822141,2.606733266687709,1.803466715215223,0.5495,0.7181,
40,2154655714,12.259727822270557,0.5234896939483722,5.776057049013682,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.736238128322185,2.506319729794385,1.7537212784487228,0.5027,0.6977,
41,4077201681,24.5368355417781,0.3587107073969575,7.921463071026627,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,24.17812483438114,3.2001754799401203,2.069575919955986,0.8089,0.8119,
42,3552372032,12.011965082533454,0.42048451790367036,4.545760812124321,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.591480564629784,2.485903243234945,1.5141951090275056,0.4936,0.5938,
43,1178842841,9.39435610642302,0.42249844270046444,3.5721907426235924,1,0,600,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,8.971857663722556,2.240109094744954,1.2731790609795393,0.3732,0.4843,
44,4255649111,13.001300810022498,0.5395332328586253,6.313170471659013,1,1,257,361,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.461767577163872,2.5650494147651375,1.842638002293521,0.5321,0.7316,
45,3673210233,12.594632798887448,0.21293959831610468,2.413706444220537,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.381693200571343,2.5332707548649593,0.8811635097387553,0.5173,0.3118,
46,3210267039,11.783487279133775,0.5010359533233419,5.313555704136838,1,0,443,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.282451325810433,2.4666991682964654,1.6702612352870638,0.4832,0.6609,
47,1150527533,61.05403318366227,0.18627745520472935,10.235690938293937,1,0,708,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,60.86775572845754,4.111759261989077,2.3258807242401955,0.977,0.8802,
48,1904995457,20.444852692854102,0.46221452611063396,8.50491710894635,1,0,782,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,19.982638166743467,3.0177311487456553,2.1406444796448167,0.7414,0.8313,
49,2089080222,12.493968537000335,0.4950611513257723,5.566750603699824,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,11.998907385674562,2.5252460108195547,1.7168115091500502,0.5125,0.6822,
50,2812010138,15.803611306357116,0.2972922454206908,4.228461981920452,1,1,320,901,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,15.506319060936425,2.760238477609771,1.441838329286029,0.6294,0.5593,
51,2895287913,39.0098635795615,0.4487169023250756,15.753946630990159,1,1,712,920,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,38.56114667723642,3.6638145264491975,2.757090913627252,0.9254,0.9512,
52,2854735975,5.436239974029503,0.2884317602106996,1.4111858381733877,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,5.147808213818803,1.6930876406475788,0.3444303709127709,0.1584,0.1401,
53,2309897856,3.237027956948671,0.1613924973973192,0.4701888235051991,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,3.0756354595513518,1.174655611591912,-0.7546209128179666,0.0496,0.011,
54,2585651525,4.933232241877532,0.3351396539722956,1.4879895718570273,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,4.598092587905236,1.5959944003808975,0.39742592822641504,0.1302,0.1517,
55,510542558,14.010151474163049,0.23907321116029542,3.014506711593276,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,13.771078263002753,2.639782172150857,1.1034362053818247,0.5673,0.4047,
56,2788174925,15.769057250288972,0.4698823576212116,6.668641618406679,1,1,280,716,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,15.29917489266776,2.758049617976183,1.8974161837758106,0.6276,0.7523,
57,3037385542,12.742000093960758,0.12724325946515944,1.4592002616548412,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,12.6147568344956,2.544903631068473,0.37788851965249803,0.5229,0.1474,
58,1208966585,9.900649151261346,0.4297310252399256,3.829154499281104,1,1,756,914,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,9.47091812602142,2.2926003258254513,1.3426440214544635,0.3981,0.5143,
59,438536105,4.968360502464495,0.405568432668393,1.8135091637244671,1,0,594,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,4.562792069796101,1.6030899069069855,0.5952637327886915,0.1325,0.2072,
60,584576660,38.036115016620194,0.3077423207831527,10.534790077910662,1,1,295,556,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,37.72837269583704,3.6385361035610786,2.354683120898313,0.9208,0.8859,
61,2179056341,84.40072388706704,0.2768707751067149,21.03128445796207,1,1,143,563,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,84.12385311196033,4.435575978426126,3.0460110652609225,0.9924,0.9766,
62,2376289873,21.462578570475973,0.2775369378950418,5.360992502203481,1,0,862,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,21.18504163258093,3.066310887042844,1.6791491262629046,0.7624,0.6654,
63,1245847074,31.48523131055033,0.5366069706859553,15.205675135410903,1,1,335,356,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,30.948624339864374,3.4495185886042488,2.721668722341008,0.8818,0.9462,
64,1327063002,62.90819784758336,0.3901230749798317,22.087745627164963,1,0,266,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,62.518074772603526,4.141676486654124,3.0950229582253375,0.9793,0.9793,
65,1945077620,18.33668629488764,0.3541509706505269,5.844559724863805,1,0,584,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,17.982535324237116,2.908903768654349,1.7655112669996675,0.6982,0.7033,
66,1044439930,51.10947486773482,0.25582639148636754,11.767637273558211,1,1,444,879,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,50.85364847624845,3.933969898177137,2.4653531597071,0.9625,0.9085,
67,2360737049,17.8947389918264,0.3848380218401795,6.197918359464721,0,0,-1,-1,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,17.509900969986223,2.8845067585752906,1.8242134872016371,0.687,0.7258,
68,2589881723,27.907012763970943,0.4536054000817134,11.392894520897869,1,1,419,556,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,27.45340736388923,3.328878010790691,2.4329898734355075,0.8483,0.9032,
69,1176363061,58.85415173712939,0.331412131977164,17.554481912618606,1,1,247,636,,,,,0,,,0,0.0455999999999999,0.053105659452064,0.3205173114115653,58.522739605152225,4.075062379002621,2.865309296944491,0.9739,0.9625,
