time,exp_A,var_A
0.0,-0.2947963421066567,0.9130951166805352
0.02,-0.28391754754540244,0.9193908261958039
0.04,-0.24612714483276682,0.9394214285764703
0.06,-0.21616348219544218,0.9532733489651407
0.08,-0.18617694635547438,0.9653381446457509
0.1,-0.19008279342039386,0.9638685316454999
0.12,-0.20553962950367347,0.9577534607034925
0.14,-0.1850293744755908,0.9657641305811715
0.16,-0.17397346881253511,0.9697332321493338
0.18,-0.18680119280390864,0.9651053143670372
0.2,-0.19336206536478767,0.9626111116778635
0.22,-0.19828348469059154,0.960683659698956
0.24,-0.18719413937894389,0.9649583541821766
0.26,-0.17336493350443954,0.9699445998310015
0.28,-0.1906192312754725,0.9636643086679477
0.3,-0.17704404531379736,0.9686554060189261
0.32,-0.18879497063438347,0.9643564590631625
0.34,-0.1663883392000316,0.9723149205782552
0.36,-0.15762433170021928,0.9751545700560594
0.38,-0.15197783786107827,0.9769027367990717
0.4,-0.14730004568388305,0.978302696541526
0.42,-0.13866354515691032,0.9807724212445175
0.44,-0.12847898564377738,0.983493150247946
0.46,-0.1317044861554412,0.9826539283265312
0.48,-0.1175105651780472,0.9861912670715361
0.5,-0.11090695621601629,0.9876996470628984
0.52,-0.09817965110310348,0.9903607561092729
0.54,-0.07080162420424058,0.9949871300100414
0.56,-0.06562727142899558,0.9956930612447852
0.58,-0.06597638348090709,0.9956471168227803
0.6,-0.061068956643949485,0.9962705825344195
0.62,-0.057784094030785355,0.9966609984770413
0.64,-0.05455074823809078,0.9970242158666647
0.66,-0.04777839732147479,0.9977172247493913
0.68,-0.04997713395450887,0.9975022860816933
0.7000000000000001,-0.055985115136206215,0.9968656668831857
0.72,-0.045261897109115656,0.9979513606700843
0.74,-0.04132971465917523,0.9982918546861912
0.76,-0.043213008549251974,0.9981326358921223
0.78,-0.04240930034398546,0.9982014512443337
0.8,-0.040278096768619404,0.998377674920698
0.8200000000000001,-0.03826245119875274,0.998535984828263
0.84,-0.031865076186541136,0.9989846169196259
0.86,-0.03017119136933699,0.9990896992113548
0.88,-0.028885766620405262,0.9991656124867517
0.9,-0.023739117826768574,0.9994364542848068
0.92,-0.021969988055207668,0.9995173196248538
0.9400000000000001,-0.027761072168296708,0.9992293228720667
0.96,-0.025137271513909237,0.999368117580836
0.98,-0.018101710244182445,0.9996723280862359
1.0,-0.017316722319349803,0.9997001311281145
1.02,-0.016633422907527617,0.9997233292423794
1.04,-0.015307263984320946,0.9997656876693143
1.06,-0.015485284078975092,0.9997602059769934
1.08,-0.01022125766696294,0.9998955258917056
1.1,-0.009715655749402974,0.9999056060333595
1.12,-0.010887381953185726,0.9998814649142055
1.1400000000000001,-0.010220737872396246,0.9998955365173436
1.16,-0.011576711978521781,0.9998659797397663
1.18,-0.010996871579662865,0.9998790688154604
1.2,-0.014530192542655307,0.9997888735046734
1.22,-0.016371587603829146,0.9997319711193301
1.24,-0.017638217350360835,0.9996888932887017
1.26,-0.017394721751972125,0.9996974236551717
1.28,-0.017510439955335688,0.9996933844925708
1.3,-0.014920212531383564,0.9997773872580182
1.32,-0.01335742383352781,0.9998215792285314
1.34,-0.012901762561871227,0.999833544522797
1.36,-0.012030585349067702,0.9998552650161586
1.3800000000000001,-0.01147168557239378,0.9998684004301279
1.4000000000000001,-0.011448908770217509,0.9998689224879712
1.42,-0.009411621935626224,0.9999114213725409
1.44,-0.0086449943337914,0.9999252640729689
1.46,-0.00832174631783511,0.9999307485382216
1.48,-0.008221600573718207,0.9999324052840067
1.5,-0.007092732148289316,0.9999496931506731
1.52,-0.006934147518167788,0.9999519175981961
1.54,-0.005882266899002064,0.9999653989361286
1.56,-0.004586346367846272,0.9999789654269944
1.58,-0.004056087937297975,0.9999835481506449
1.6,-0.004452900220876216,0.9999801716796229
1.62,-0.0037803398310502223,0.999985709030762
1.6400000000000001,-0.004315729534401042,0.9999813744785861
1.6600000000000001,-0.00417672734252017,0.9999825549487062
1.68,-0.004767358933276095,0.9999772722888012
1.7,-0.004847379576728289,0.9999765029112393
1.72,-0.005035646827235368,0.9999746422610313
1.74,-0.0045224780173437895,0.9999795471925831
1.76,-0.004307170623408019,0.9999814482812208
1.78,-0.0036260710558551346,0.9999868516086979
1.8,-0.0034426684241164185,0.9999881480341216
1.82,-0.0033621341612215527,0.999988696053882
1.84,-0.0025982437196522823,0.9999932491295733
1.86,-0.0024676051418793254,0.999993910924864
1.8800000000000001,-0.002351404892364739,0.9999944708950324
1.9000000000000001,-0.002254392027100538,0.9999949177165881
1.92,-0.0022324996697820065,0.9999950159452244
1.94,-0.0021345279133836437,0.999995443790587
1.96,-0.002007766350594381,0.9999959688742814
1.98,-0.0018988920227688832,0.9999963942090858
2.0,-0.0019591631681372124,0.9999961616796804
2.02,-0.0018882537809402078,0.9999964344976587
2.04,-0.0023008799622729614,0.9999947059513994
2.06,-0.00216455193981982,0.9999953147148998
2.08,-0.002122219151991206,0.9999954961858707
2.1,-0.0018353774356486274,0.9999966313896688
2.12,-0.0017247898698190267,0.9999970250999048
2.14,-0.0016396210039792414,0.9999973116429633
2.16,-0.0015566800123527902,0.9999975767473391
2.18,-0.0014440593953197745,0.9999979146924628
2.2,-0.001412596081888956,0.9999980045723097
2.22,-0.0012570031592317177,0.9999984199430576
2.24,-0.0013918276389314754,0.9999980628158235
2.2600000000000002,-0.0013183508808163602,0.9999982619509551
2.2800000000000002,-0.0011508600803477598,0.9999986755210755
2.3000000000000003,-0.0010910368368473589,0.9999988096386209
2.32,-0.0010268595466462194,0.9999989455594714
