universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
9279,1785933895,223.96899414922433,0.0,223.96899414922433,0,0,-1,-1,,,0,0.0,0.0,0.0,223.96899414922433,5.4115076232975765,5.4115076232975765,1.0,1.0,
9280,2371395404,32.34257659218044,0.0,32.34257659218044,1,1,284,681,,,0,0.0,0.0,0.0,32.34257659218044,3.4763845229660846,3.4763845229660846,0.8888,0.8888,
9281,386514468,10.638112887654133,0.0,10.638112887654133,0,0,-1,-1,,,0,0.0,0.0,0.0,10.638112887654133,2.364443108000533,2.364443108000533,0.4164,0.4164,
9282,3201609122,11.24502257575723,0.0,11.24502257575723,0,0,-1,-1,,,0,0.0,0.0,0.0,11.24502257575723,2.419925593035607,2.419925593035607,0.4446,0.4446,
9283,523980214,11.200628556883501,0.0,11.200628556883501,0,0,-1,-1,,,0,0.0,0.0,0.0,11.200628556883501,2.415969897876718,2.415969897876718,0.4422,0.4422,
9284,2118609989,7.8779075039264574,0.0,7.8779075039264574,0,0,-1,-1,,,0,0.0,0.0,0.0,7.8779075039264574,2.064062323419551,2.064062323419551,0.2853,0.2853,
9285,3564702767,14.002166963119457,0.0,14.002166963119457,0,0,-1,-1,,,0,0.0,0.0,0.0,14.002166963119457,2.6392121007176264,2.6392121007176264,0.5665,0.5665,
9286,2795135898,26.629042767513457,0.0,26.629042767513457,1,0,650,-1,,,0,0.0,0.0,0.0,26.629042767513457,3.2820024535363133,3.2820024535363133,0.8311,0.8311,
9287,1984892548,2.933828792807517,0.0,2.933828792807517,0,0,-1,-1,,,0,0.0,0.0,0.0,2.933828792807517,1.0763083251921979,1.0763083251921979,0.0339,0.0339,
9288,2630710487,54.22577446788698,0.0,54.22577446788698,0,0,-1,-1,,,0,0.0,0.0,0.0,54.22577446788698,3.993156339098505,3.993156339098505,0.9699,0.9699,
9289,2936922965,12.734977990936342,0.0,12.734977990936342,1,0,418,-1,,,0,0.0,0.0,0.0,12.734977990936342,2.5443523801957175,2.5443523801957175,0.5109,0.5109,
9290,1549809735,20.80535544599378,0.0,20.80535544599378,0,0,-1,-1,,,0,0.0,0.0,0.0,20.80535544599378,3.0352104269318274,3.0352104269318274,0.7436,0.7436,
9291,2318334324,17.178856578413615,0.0,17.178856578413615,1,0,471,-1,,,0,0.0,0.0,0.0,17.178856578413615,2.8436793589520635,2.8436793589520635,0.6606,0.6606,
9292,254452429,17.152369982583423,0.0,17.152369982583423,1,0,762,-1,,,0,0.0,0.0,0.0,17.152369982583423,2.8421363554687358,2.8421363554687358,0.6601,0.6601,
9293,2953801249,36.87573250460387,0.0,36.87573250460387,0,0,-1,-1,,,0,0.0,0.0,0.0,36.87573250460387,3.607553678994344,3.607553678994344,0.9186,0.9186,
9294,2770466533,12.252878740597893,0.0,12.252878740597893,0,0,-1,-1,,,0,0.0,0.0,0.0,12.252878740597893,2.5057609086153043,2.5057609086153043,0.4904,0.4904,
9295,4141699891,10.94448907794853,0.0,10.94448907794853,0,0,-1,-1,,,0,0.0,0.0,0.0,10.94448907794853,2.39283604902179,2.39283604902179,0.4302,0.4302,
9296,286023971,5.601098630864105,0.0,5.601098630864105,0,0,-1,-1,,,0,0.0,0.0,0.0,5.601098630864105,1.7229627625825774,1.7229627625825774,0.1609,0.1609,
9297,834829443,29.531856239520312,0.0,29.531856239520312,1,0,468,-1,,,0,0.0,0.0,0.0,29.531856239520312,3.3854695532289996,3.3854695532289996,0.8636,0.8636,
9298,2395497608,22.0247586649449,0.0,22.0247586649449,0,0,-1,-1,,,0,0.0,0.0,0.0,22.0247586649449,3.092167214438529,3.092167214438529,0.7662,0.7662,
9299,3297538596,26.767114569938705,0.0,26.767114569938705,1,1,370,541,,,0,0.0,0.0,0.0,26.767114569938705,3.2871740657662585,3.2871740657662585,0.8333,0.8333,
9300,3516286290,14.266393493943816,0.0,14.266393493943816,0,0,-1,-1,,,0,0.0,0.0,0.0,14.266393493943816,2.657906666115633,2.657906666115633,0.576,0.576,
9301,1273489748,24.233876578804907,0.0,24.233876578804907,1,0,740,-1,,,0,0.0,0.0,0.0,24.233876578804907,3.187751512902325,3.187751512902325,0.7986,0.7986,
9302,3487566589,2.199624380431279,0.0,2.199624380431279,0,0,-1,-1,,,0,0.0,0.0,0.0,2.199624380431279,0.7882866096200456,0.7882866096200456,0.0134,0.0134,
9303,593908438,10.051296544447744,0.0,10.051296544447744,0,0,-1,-1,,,0,0.0,0.0,0.0,10.051296544447744,2.307701635581973,2.307701635581973,0.3893,0.3893,
9304,2724104628,3.0689066742332707,0.0,3.0689066742332707,0,0,-1,-1,,,0,0.0,0.0,0.0,3.0689066742332707,1.1213213659977366,1.1213213659977366,0.039,0.039,
9305,421008165,30.78402933876513,0.0,30.78402933876513,1,0,471,-1,,,0,0.0,0.0,0.0,30.78402933876513,3.4269960275352758,3.4269960275352758,0.8762,0.8762,
9306,4263879165,5.7221343186699105,0.0,5.7221343186699105,0,0,-1,-1,,,0,0.0,0.0,0.0,5.7221343186699105,1.7443418684298115,1.7443418684298115,0.168,0.168,
9307,1763888255,11.771284231275702,0.0,11.771284231275702,1,1,526,785,,,0,0.0,0.0,0.0,11.771284231275702,2.4656630258788295,2.4656630258788295,0.4691,0.4691,
9308,168129927,6.512055545515224,0.0,6.512055545515224,1,0,742,-1,,,0,0.0,0.0,0.0,6.512055545515224,1.8736551583807262,1.8736551583807262,0.2107,0.2107,
9309,1748826835,8.728831872615153,0.0,8.728831872615153,1,0,676,-1,,,0,0.0,0.0,0.0,8.728831872615153,2.166631554783686,2.166631554783686,0.3262,0.3262,
9310,3112878589,7.407192811675388,0.0,7.407192811675388,1,0,515,-1,,,0,0.0,0.0,0.0,7.407192811675388,2.002451529700369,2.002451529700369,0.2587,0.2587,
9311,330090446,31.831889597234877,0.0,31.831889597234877,1,0,683,-1,,,0,0.0,0.0,0.0,31.831889597234877,3.460468604823686,3.460468604823686,0.8851,0.8851,
9312,3935039373,6.207782291545786,0.0,6.207782291545786,1,0,345,-1,,,0,0.0,0.0,0.0,6.207782291545786,1.8258037132496814,1.8258037132496814,0.1939,0.1939,
9313,25314757,16.485541788923,0.0,16.485541788923,1,0,441,-1,,,0,0.0,0.0,0.0,16.485541788923,2.802483741553788,2.802483741553788,0.6426,0.6426,
9314,353130657,36.298994410148794,0.0,36.298994410148794,1,0,620,-1,,,0,0.0,0.0,0.0,36.298994410148794,3.591790038687362,3.591790038687362,0.9157,0.9157,
9315,3965275126,5.531258585248229,0.0,5.531258585248229,0,0,-1,-1,,,0,0.0,0.0,0.0,5.531258585248229,1.7104153819083519,1.7104153819083519,0.1568,0.1568,
9316,2346019143,12.346448282839656,0.0,12.346448282839656,1,0,556,-1,,,0,0.0,0.0,0.0,12.346448282839656,2.5133684332785475,2.5133684332785475,0.4933,0.4933,
9317,615899223,3.5171979203120043,0.0,3.5171979203120043,0,0,-1,-1,,,0,0.0,0.0,0.0,3.5171979203120043,1.2576646272320213,1.2576646272320213,0.0579,0.0579,
9318,2929792621,8.578238138532669,0.0,8.578238138532669,1,0,757,-1,,,0,0.0,0.0,0.0,8.578238138532669,2.149228547254421,2.149228547254421,0.3181,0.3181,
9319,3184072027,3.591807272715676,0.0,3.591807272715676,1,0,766,-1,,,0,0.0,0.0,0.0,3.591807272715676,1.2786554944115955,1.2786554944115955,0.0602,0.0602,
9320,1525028872,11.890457861063913,0.0,11.890457861063913,0,0,-1,-1,,,0,0.0,0.0,0.0,11.890457861063913,2.4757362180407445,2.4757362180407445,0.474,0.474,
9321,915486843,20.019649091129573,0.0,20.019649091129573,0,0,-1,-1,,,0,0.0,0.0,0.0,20.019649091129573,2.996714245817903,2.996714245817903,0.7251,0.7251,
9322,4117901764,21.490600203646466,0.0,21.490600203646466,1,0,392,-1,,,0,0.0,0.0,0.0,21.490600203646466,3.0676156397035554,3.0676156397035554,0.7563,0.7563,
9323,3619643326,12.520903044282683,0.0,12.520903044282683,0,0,-1,-1,,,0,0.0,0.0,0.0,12.520903044282683,2.527399491208518,2.527399491208518,0.5022,0.5022,
