time_step,region_1_entropy,region_2_entropy,region_3_entropy,region_4_entropy,region_5_entropy,region_6_entropy,region_7_entropy,region_8_entropy,global_entropy,lock_epoch
0,2.513153567403319,2.5824226293206722,2.593055857287168,2.538428064727707,2.5687307194456963,2.452615810805846,2.4635863299135528,2.5479498772681968,5.596741880472212,-1
1,3.1374378128337472,3.2265237014027583,3.2396868476756757,3.175792521664864,3.2134600896262198,3.0636653923768047,3.0728486562419186,3.1818269788960096,5.606630586061988,-1
2,3.7642729394767276,3.872800777647808,3.8834339541286163,3.8105704328683734,3.8530487518498107,3.6807721472054813,3.6853722079667346,3.8189689111011393,5.607197371021651,-1
3,4.396459830907242,4.519192800625264,4.525181557387885,4.449794843893502,4.492663022592488,4.2920015085439225,4.2994191707748435,4.4538050573237165,5.606277616475757,-1
4,5.025871020677698,5.175742309199576,5.167574148232957,5.081028056810868,5.130715606043274,4.899110123253141,4.90762230790107,5.08234184073759,5.6086062719831205,-1
5,5.022911599251133,5.187960768741902,5.169954641879241,5.083728888314799,5.128895923946098,4.895688953808968,4.897561922376377,5.081472256930965,5.609842154175634,-1
6,5.026864222097803,5.1752173407416775,5.1691586775578,5.07644450877421,5.125393103338142,4.902156587152546,4.908542282805035,5.072619501654669,5.61210402241853,-1
7,5.025776787924212,5.160748705179928,5.164808319505008,5.065859514265338,5.1228859160415166,4.907968791935325,4.923660980699837,5.069225808547396,5.627584572257673,-1
8,5.030457753185287,5.146385274836772,5.1657776765077665,5.053503520705945,5.124204449736142,4.906066312299807,4.948513004445303,5.068732597576604,5.620082277389252,-1
9,5.0404973485188105,5.1260056601625115,5.1615711669956585,5.042814991903941,5.118603060238966,4.914996193124077,4.975848111897274,5.066039302542878,5.6193465873024175,-1
10,5.052067740038468,5.100537371136184,5.160318748132235,5.030426891520449,5.122372478630382,4.917285267513102,4.9965294683269255,5.0532591439635794,5.627399021508118,-1
11,5.068481362160112,5.073627682761797,5.153295473213762,5.012276811270271,5.132055455605045,4.918082974316485,5.014321901853714,5.047340943980446,5.624918767199743,-1
12,5.083028831105671,5.03713310608707,5.1480981949591245,5.0040639179078745,5.143576047180745,4.929832193558268,5.033376714739981,5.050691542142088,5.627453670021967,-1
13,5.092494105416658,5.00243836231272,5.139638040481613,4.99420481236736,5.148766857975032,4.9340714697994486,5.056598451607147,5.041388885476334,5.640123674773281,-1
14,5.100464876368116,4.984701708865143,5.1131404692220945,4.983357617864688,5.156658791696878,4.930795230527661,5.068237221508907,5.035294963964195,5.640607934495901,-1
15,5.1181253176454105,4.965548816675023,5.092514728734487,4.9689401911800735,5.155653921694187,4.933224582333144,5.090474087079464,5.036471231337158,5.634644963721284,-1
16,5.120438908611044,4.954953915410569,5.069553616957894,4.960266282955672,5.149599324311358,4.939431794460858,5.106597308780218,5.0369222459114695,5.647439091131658,-1
17,5.120262280316558,4.944731696388349,5.049566429838371,4.946054998846943,5.1545179629077635,4.942109789489658,5.1231808548064395,5.0459270683008945,5.637009747732321,-1
18,5.114617957802585,4.9424811834169855,5.030328005000241,4.925338111814986,5.156452643815441,4.946931148720573,5.145467388501401,5.063494892369835,5.645165405801875,-1
19,5.10218652194956,4.945857980176385,5.024390186274784,4.912785011545845,5.152431737310495,4.967156989241669,5.171959250823591,5.077191738299996,5.651569232782157,-1
20,5.096365419063305,4.9473745267374625,5.018279028957942,4.8979006469579,5.141850457043732,4.9790460534223175,5.204731080827344,5.087872040285757,5.654061138535289,-1
21,5.101613965848795,4.947557386741994,5.014505250007083,4.884770578231166,5.140694904513609,4.995368310513258,5.214705155947995,5.1020009671867115,5.655846480952632,-1
22,5.107846662743573,4.95081384729056,5.0321473201561755,4.86916104780574,5.13969818213079,5.003774035344623,5.221772744199631,5.119047097949607,5.650364599035393,-1
23,5.104358658792338,4.95723842035843,5.049590406012757,4.8546570000321365,5.14874250166638,5.009899896730036,5.226200892319026,5.125368231707492,5.651415744931208,-1
24,5.106711021363222,4.959562800840751,5.066790158210818,4.832732472735903,5.151295574971053,5.008198376933752,5.225456038875556,5.1375194796911225,5.664487229125801,-1
25,5.103546044975971,4.9721492356976515,5.085588986299309,4.820088836382707,5.1523178349534176,5.005423162541713,5.226081713191364,5.132640145710103,5.673213892224095,-1
26,5.09813815929683,4.979862807395268,5.091243666518156,4.821776134412579,5.154199890954333,4.998934673084904,5.221727224214997,5.1247903208471755,5.662192253098583,-1
27,5.083131684522802,4.983956408112861,5.0937216553492375,4.833710715145395,5.159695583352198,4.9814866476086745,5.213348340668029,5.113050154661389,5.670342421031018,-1
28,5.061686423335116,4.986656990774903,5.096835323335407,4.847912196673675,5.172628372368836,4.962405706699023,5.208068981097555,5.103396207870224,5.67810778954227,-1
29,5.040259523722946,4.9858273435941465,5.100097748688164,4.862706999256869,5.18306354506893,4.938603670024745,5.220523425762255,5.092818249264683,5.672446984871469,-1
30,5.02454756804598,4.989962711031278,5.098809895804128,4.886146071455671,5.185427918006946,4.931109609426543,5.227153545847709,5.081282593220525,5.670253524930646,-1
31,5.019172502858906,4.999591181216472,5.0978411749943335,4.916952740325154,5.1743564690163915,4.915015680549912,5.227023718402667,5.074785744131257,5.668961201763969,-1
32,5.014371730090172,4.998833108295804,5.097680541721257,4.948449474987568,5.164889488531062,4.9046505254254384,5.2278322587683395,5.056169362743271,5.670904455884148,-1
33,5.022495345468199,4.988878442749362,5.0980175817460225,4.974659258732758,5.157979747159222,4.88691694653754,5.224694652503944,5.0488503328581515,5.692180786360825,-1
34,5.036650989002445,4.974222264641316,5.110647540032733,5.005531080242078,5.165650331892188,4.868682054674417,5.225184122828427,5.043876929321387,5.682364101012285,-1
35,5.053497075488785,4.961085230784957,5.120520400154572,5.0200795146026636,5.171249869238333,4.850182748048809,5.236426300523797,5.044480516223738,5.6893105510191635,-1
36,5.079631048913937,4.944990582081288,5.128609238842788,5.0349761438657525,5.162225424807407,4.8375810662258205,5.24880331174518,5.043138263853389,5.685516902501673,-1
37,5.100358097996234,4.933060119443489,5.128459245971771,5.059924174753655,5.149335422363955,4.8237100306051675,5.25553545241211,5.048213212691277,5.688289160591749,-1
38,5.107742177843973,4.910349453891616,5.120160122013525,5.084679276982728,5.142801844416145,4.797659723723679,5.262799435221238,5.055317817358586,5.694199979561528,-1
39,5.112129988331217,4.884598117273901,5.111649737753357,5.10319344073647,5.147001912623968,4.784487170581237,5.265927361777166,5.058659217652002,5.6979526469486155,-1
40,5.118232459643932,4.865937775771544,5.101333965727271,5.125993982557343,5.1525982648227036,4.782073232863585,5.274540270844417,5.058852977434312,5.7012014021412405,-1
41,5.107318453874189,4.861217115175232,5.085200527035279,5.147717501821038,5.152247787261283,4.7799775409135075,5.283842126083004,5.0609517894931875,5.70923349602637,-1
42,5.096899370386814,4.855194562363616,5.07383365496743,5.162659019283204,5.132664988682747,4.787834140925354,5.290633873033558,5.062995825857285,5.697578726197727,-1
43,5.091429261828137,4.839529496287001,5.068527866623071,5.174956494358243,5.115895107671841,4.797721197208136,5.282797216613039,5.065304089834521,5.697419877535144,-1
44,5.08687879301226,4.829229585929566,5.072996218779195,5.1844905036579005,5.106793576612511,4.808589366856702,5.270477289773066,5.077111383273758,5.7086592586748734,-1
45,5.0792797874387805,4.814741319588173,5.085688279455327,5.188468306575308,5.0996687740688165,4.826911748495019,5.2615377242576225,5.078028973077888,5.702679409910446,-1
46,5.079282342286463,4.805852811674452,5.10294702900738,5.1967102488241705,5.094691844180577,4.850163129965818,5.2538486977393974,5.082882348616982,5.716284856911522,-1
47,5.084679871260448,4.801302595719344,5.122117782597409,5.211075980518797,5.094443055034582,4.875294569004888,5.248693116901522,5.0946793307404725,5.708618207071359,-1
48,5.090859285137624,4.797946154256506,5.132209234374997,5.220530013344307,5.090456031415013,4.889995739749622,5.239637796200887,5.1131758934937945,5.712609817845723,-1
49,5.107657892282337,4.791692145875947,5.152288822944167,5.232089061319316,5.0845355723186225,4.904246089295603,5.239812832949986,5.12659497298951,5.721246761604681,-1
50,5.122933842865125,4.784172253111485,5.168261511036851,5.239053765920101,5.08367198003052,4.906956456932494,5.244804273839881,5.142820854019027,5.719476194838951,-1
51,5.137833701967775,4.783682390583448,5.178067566295509,5.24612828548184,5.077748683360736,4.918400861773487,5.246764759009652,5.150315628798713,5.716579166818391,-1
52,5.1430470254664415,4.786946826449274,5.174269185805797,5.259749322720464,5.072621091503827,4.924728677534684,5.253180974658267,5.154273311286232,5.7227913444073994,-1
53,5.151629979802891,4.802792512920155,5.164845173087701,5.269504655716317,5.065626860213005,4.931293245644149,5.254425032406692,5.1680406170074775,5.718490682908594,-1
54,5.159100560886598,4.824923142521595,5.156121324246175,5.27799459975997,5.058221723867871,4.939364710337566,5.255977497043664,5.174948723842672,5.7187768769204,-1
