universe_id,E,I,X
0,0.72,0.3171950153050533,20.10951027549096
1,0.7396122969675456,0.3290178401316028,20.714567061719762
2,0.7610477603013226,0.27398128223314755,20.15261828622311
3,0.7642654885599922,0.3068599445450435,20.808788773010626
4,0.766,0.33695293982355956,21.38515291682407
5,0.766,0.2640031052596342,20.072055894673415
6,0.7557710739311715,0.42697900315453136,22.801043535404997
7,0.766,0.31917204349375755,21.065096782887636
8,0.766,0.3055439725073836,20.819791505132905
9,0.72,0.414399419661046,21.85918955389883
10,0.7418761272526514,0.39385413013191944,21.926896887427574
11,0.7362749489289194,0.22430223304163965,18.7629391733279
12,0.72,0.3981593448785662,21.566868207814196
13,0.766,0.35241073515717497,21.66339323282915
14,0.72,0.4119372704298612,21.8148708677375
15,0.7592880735899284,0.3635580480895207,21.729806337409943
16,0.7549810693061204,0.22799283592750105,19.203492432817427
17,0.7474892953300074,0.36100567703095077,21.44788809315726
18,0.766,0.31965080378162364,21.073714468069227
19,0.72,0.49907000939250673,23.38326016906512
20,0.72,0.5130785254985748,23.635413458974348
21,0.7469819401062358,0.23457706202821293,19.162025918632548
22,0.7203357740305053,0.39692374723605467,21.551342930859086
23,0.766,0.38837977161714005,22.31083588910852
24,0.72,0.3866334017780951,21.359401232005713
25,0.766,0.3836701820834956,22.22606327750292
26,0.7272609046691554,0.2263220920416574,18.61901575013294
27,0.766,0.2735298957318416,20.24353812317315
28,0.766,0.349919773956879,21.618555931223824
29,0.766,0.21831101573171993,19.249598283170958
30,0.7424961921005803,0.29353596508327534,20.133571213510564
31,0.766,0.2114064438548532,19.125315989387357
32,0.766,0.368000637977309,21.94401148359156
33,0.766,0.30166477164402794,20.749965889592502
34,0.7424155249692342,0.2761090985522515,19.818274273325212
35,0.766,0.30357527707086385,20.78435498727555
36,0.72,0.38208060656456044,21.27745091816209
37,0.7470486415446822,0.35984752553686955,21.4182282905573
38,0.7440308078753619,0.3375447915835916,20.956422406011885
39,0.766,0.41443809159350753,22.779885648683134
40,0.766,0.33523636293870984,21.35425453289678
41,0.725795889882161,0.3523914323865506,20.85896358060113
42,0.72,0.4255255097233576,22.05945917502044
43,0.7625916028222538,0.32055412228774127,21.02180625762442
44,0.766,0.319471707169794,21.07049072905629
45,0.766,0.24373969924755995,19.70731458645608
46,0.72,0.3654154411329803,20.977477940393644
47,0.7583870446619855,0.28043494587250256,20.21556991894475
48,0.766,0.2855747068471154,20.460344723248078
49,0.766,0.3407216155023788,21.45298907904282
50,0.7410548151710536,0.20926883506541727,18.587935334598583
51,0.72,0.32724040238466484,20.290327242923965
52,0.766,0.3745270971923584,22.06148774946245
53,0.766,0.2990573664482389,20.703032596068304
54,0.73440259238487,0.32108660364754493,20.46761071335321
55,0.766,0.25456357670123014,19.902144380622143
56,0.7377918015900785,0.2596723729046134,19.429938744084613
57,0.7543871587085011,0.28512716073888594,20.220032067469973
58,0.72,0.4767235775106591,22.981024395191866
59,0.766,0.3822421792599299,22.20035922667874
60,0.7533495300561446,0.38049775485924087,21.91595018858923
61,0.7528419981997309,0.27159052249094323,19.945469368831596
62,0.72,0.23912470135346275,18.704244624362328
63,0.766,0.27271512529463227,20.228872255303383
64,0.766,0.24448369919163987,19.72070658544952
65,0.72,0.24062879480309057,18.731318306455627
66,0.7489470649136667,0.17489424649761773,18.127037735230452
67,0.766,0.3532116492138205,21.677809685848768
68,0.766,0.2934732848233558,20.602519126820404
69,0.766,0.3359686091189562,21.367434964141214
70,0.766,0.29055396984648924,20.549971457236804
71,0.7473583880309257,0.31344686402467187,20.589211313062606
72,0.766,0.29250636079054887,20.585114494229877
73,0.7578477438820359,0.42275487868645023,22.766542693996822
74,0.7464750873135825,0.36875467598121464,21.56708591393351
75,0.7599813726160024,0.2968585867474775,20.543082013774644
76,0.7588000904513259,0.32000638546964255,20.936116747480085
77,0.7322364944286578,0.15746238118971706,17.479052749988064
78,0.766,0.23871956696086688,19.616952205295604
79,0.766,0.25966897032304825,19.99404146581487
80,0.72,0.2960642548921016,19.729156588057826
81,0.72,0.2674656763381129,19.214382174086033
82,0.766,0.3837307197598,22.227152955676402
83,0.7292971362445485,0.5114858852198986,23.792688658849144
84,0.766,0.22206524507632386,19.31717441137383
85,0.766,0.2504960960926269,19.828929729667284
86,0.72,0.40781899211069034,21.740741857992425
87,0.7578117515637669,0.32688638161094635,21.04018990027237
88,0.7485252446411431,0.28801656811752663,20.15480311893834
89,0.7569207807024366,0.2730917077862032,20.05406635420039
90,0.74200258396506,0.3517451132418851,21.171463717655136
91,0.7342794929439754,0.31760781229932566,20.402530480267373
92,0.766,0.3180459123805501,21.0448264228499
93,0.72,0.2682085277386934,19.22775349929648
94,0.7441864199627913,0.27668418894275043,19.864043800225335
95,0.7442258763966053,0.3001983603168666,20.288088013635704
96,0.766,0.22340281775066345,19.34125071951194
97,0.766,0.2255624768333152,19.380124582999674
98,0.72,0.39891460545169766,21.58046289813056
99,0.766,0.24521508096058922,19.733871457290604
100,0.7344657471101504,0.38225581167282113,21.56991955231379
101,0.72,0.41709429329233977,21.907697279262113
102,0.7380543792649378,0.36799873353406515,21.38506478891193
103,0.7212033821506092,0.28425648562154293,19.540684384199956
104,0.766,0.30171425514533434,20.750856592616017
105,0.7305528393430519,0.28314250038380706,19.707621793769565
106,0.7595775793162123,0.30919407698558166,20.757044972064715
107,0.766,0.34533454821883713,21.53602186793907
108,0.7482894126385462,0.2459710012594422,19.393266275440883
109,0.72,0.28749099240356474,19.574837863264165
110,0.7355235465454371,0.38103973731985996,21.569186202666224
111,0.766,0.3090664193065293,20.883195547517527
112,0.7567513547985982,0.3183881028046734,20.866012946456088
113,0.72,0.4720200791260482,22.896361424268868
114,0.766,0.3430457438631971,21.494823389537547
115,0.7411415202835562,0.39506008512685603,21.93391193795453
116,0.766,0.33168103394123094,21.29025861094216
117,0.72,0.41858388189517504,21.934509874113147
118,0.766,0.29239037463342055,20.583026743401568
119,0.7446917416997959,0.2640076293104028,19.64597216158317
120,0.766,0.2990042008081626,20.702075614546928
121,0.766,0.3530382572669162,21.674688630804493
122,0.7460166929446661,0.3238824870254363,20.750218625351174
123,0.7554879676310421,0.3941121770960966,22.203778540350577
124,0.7328493428313197,0.3644176899387021,21.216505275523033
