universe_id,E,I,X,stable,lockin,stable_epoch,lock_epoch,age_Gyr,vacuum_energy,quantum_correction,entanglement_entropy,information_bound,causal_scale,entanglement_density,error_correction_threshold,holographic_entropy,topological_defects,magnetic_field_strength,string_tension,string_density,wall_energy_density,wall_probability,pbh_mass_fraction
0,0.72,0.3171950153050533,20.10951027549096,1,0,225,-1,305391684.58036417,0.7068380411019638,1.4400631415859728e-07,0.21986283054636638,0.13847075582920357,100.4,0.11715535080239563,0.09085975076525267,32672.242057046533,False,9.54610089637431e-10,1.008e-06,0.09634390030610107,1.006e-12,0.04634390030610107,9.857195015305053e-07
1,0.7396122969675456,0.3290178401316028,20.714567061719762,1,1,78,161,305391684.58036417,0.7269662461674719,1.4937386832579237e-07,0.22805778824114328,0.15318685666678902,100.79224593935092,0.12199403645198799,0.09145089200658015,32965.76402107689,False,9.674955511093247e-10,1.015844918787018e-06,0.09658035680263206,1.0118836890902636e-12,0.04658035680263206,9.908242434066695e-07
2,0.7610477603013226,0.27398128223314755,20.15261828622311,1,1,144,157,305391684.58036417,0.7438466564070586,1.2438730969620438e-07,0.18990935330610487,0.09447435488143145,101.22095520602645,0.10201522512712762,0.08869906411165739,33069.64292554059,False,9.606485743447292e-10,1.024419104120529e-06,0.09547962564466295,1.0183143280903969e-12,0.04547962564466296,9.896076802835791e-07
3,0.7642654885599922,0.3068599445450435,20.808788773010626,1,0,24,-1,305391684.58036417,0.7495044606757135,1.3931419929264973e-07,0.21269910538817807,0.12659564094384748,101.28530977119985,0.11432913398217096,0.09034299722725218,33217.6701841543,False,9.723288916398617e-10,1.0257061954239969e-06,0.09613719889090087,1.0192796465679976e-12,0.04613719889090087,9.935390921665028e-07
4,0.766,0.33695293982355956,21.38515291682407,0,0,-1,-1,305391684.58036417,0.7535105951904847,1.529763980125239e-07,0.23355798022008523,0.16376590369840596,101.32000000000001,0.12558355402440238,0.09184764699117798,33337.48045132353,False,9.824717160513212e-10,1.0264e-06,0.0967390587964712,1.0198e-12,0.046739058796471195,9.968952939823561e-07
5,0.766,0.2640031052596342,20.072055894673415,1,1,71,122,305391684.58036417,0.747922637862888,1.198572243586529e-07,0.1829930080697859,0.08627664243327945,101.32000000000001,0.09839489232337341,0.08820015526298171,33102.211538147676,False,9.598645623199607e-10,1.0264e-06,0.09528006210519269,1.0198e-12,0.04528006210519269,9.896003105259635e-07
6,0.7557710739311715,0.42697900315453136,22.801043535404997,1,1,181,268,305391684.58036417,0.7502523582106291,1.9384816753271525e-07,0.2959592921948594,0.3251486529768529,101.11542147862342,0.1588191303597745,0.09634895015772657,33492.16056725233,False,1.0053683689999057e-09,1.0223084295724686e-06,0.09853958006309063,1.0167313221793515e-12,0.04853958006309063,1.0038521151016874e-06
7,0.766,0.31917204349375755,21.065096782887636,1,1,329,374,305391684.58036417,0.7521485785316219,1.4490388356765354e-07,0.22123320206125427,0.14084618443758004,101.32000000000001,0.11895655098948224,0.09095860217468787,33280.13567213641,False,9.769614162787155e-10,1.0264e-06,0.09638344086987516,1.0198e-12,0.046383440869875156,9.951172043493758e-07
8,0.766,0.3055439725073836,20.819791505132905,1,1,83,122,305391684.58036417,0.7511046682940656,1.3871674891185818e-07,0.21178694308057835,0.12514771723532322,101.32000000000001,0.11387732066769943,0.09027719862536919,33236.18407897909,False,9.727380770800382e-10,1.0264e-06,0.09611087945014768,1.0198e-12,0.04611087945014767,9.937543972507385e-07
9,0.72,0.414399419661046,21.85918955389883,1,0,80,-1,305391684.58036417,0.7138367582155953,1.8813704546225975e-07,0.28723978936373157,0.2981745227351218,100.4,0.1530576050698914,0.0957199709830523,32980.06659883515,False,9.840630241572969e-10,1.008e-06,0.09828798839322092,1.006e-12,0.048287988393220925,9.954399419661046e-07
10,0.7418761272526514,0.39385413013191944,21.926896887427574,1,0,424,-1,305391684.58036417,0.7340014185664918,1.7880949844653714e-07,0.2729988798528298,0.2570307941829234,100.83752254505302,0.14609926329894113,0.09469270650659597,33202.50297844917,False,9.884275559728108e-10,1.0167504509010605e-06,0.09787708260263839,1.0125628381757954e-12,0.04787708260263839,9.97760638463722e-07
