pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
2.9244623,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-91.88962,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
1.1473105,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
33.85693,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
43.05,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-62.92479,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
12.693703,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
3.718562,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-27.225069,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
69.88098,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-13.420719,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-43.18961,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
56.118477,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
29.88137,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
3.1914017,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
11.620369,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
10.781146,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-82.88488,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
46.33853,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
41.77708,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
33.364616,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-0.60982007,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-42.273205,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
5.688769,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
4.529472,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-42.353092,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
80.516075,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
59.92826,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-61.078876,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
32.53078,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
14.754508,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-6.357686,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
16.746157,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-19.587357,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-1.5981243,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-47.273037,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-27.33019,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-13.687603,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
8.550607,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-27.519728,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-26.713,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
5.678121,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
33.709602,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-36.085857,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
20.015127,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
16.254559,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
5.278403,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
119.75982,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
51.301807,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-28.998863,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
26.425426,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
3.849918,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
20.269613,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-46.242695,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-113.92743,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
39.167057,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
14.219268,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-16.50033,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
28.659325,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
33.969,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-8.356365,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
52.970413,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
11.676601,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-59.535168,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
39.096386,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
54.122013,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-13.443305,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
29.565838,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
35.243168,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-51.26612,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
29.980087,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-18.857025,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-85.79948,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-39.87461,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
-14.004813,0.0049219127,0.002080202,-5.617286e-06,41.478672,121,23789568
