total_universes,stable_universes,unstable_universes,lockin_universes,E_mean,E_std,E_min,E_max,E_median,I_mean,I_std,I_min,I_max,I_median,X_mean,X_std,X_min,X_max,X_median,stability_rate,lockin_rate,E_I_correlation,E_stability_correlation,I_stability_correlation,X_stability_correlation
175,156,19,115,0.7488193150527734,0.018526381134524962,0.72,0.766,0.7569207807024366,0.31649669799557995,0.0702423403576891,0.15746238118971706,0.5130785254985748,0.3149782926959487,20.673326864975902,1.2008511254084897,17.479052749988064,23.792688658849144,20.750218625351174,0.8914285714285715,0.6571428571428571,-0.31362939186761873,0.09381236635780241,0.027488292373926436,0.057888298901279826
