universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
156,0.72,0.252670993657931,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
156,0.72,0.252670993657931,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
156,0.72,0.252670993657931,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
156,0.72,0.252670993657931,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
156,0.72,0.252670993657931,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
145,0.72,0.35812904566116566,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
145,0.72,0.35812904566116566,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
145,0.72,0.35812904566116566,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
145,0.72,0.35812904566116566,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
145,0.72,0.35812904566116566,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
101,0.72,0.41709429329233977,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
101,0.72,0.41709429329233977,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
101,0.72,0.41709429329233977,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
101,0.72,0.41709429329233977,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
101,0.72,0.41709429329233977,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
127,0.766,0.21282752193917764,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
127,0.766,0.21282752193917764,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
127,0.766,0.21282752193917764,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
127,0.766,0.21282752193917764,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
127,0.766,0.21282752193917764,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
141,0.766,0.37332019043246956,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
141,0.766,0.37332019043246956,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
141,0.766,0.37332019043246956,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
141,0.766,0.37332019043246956,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
141,0.766,0.37332019043246956,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
139,0.766,0.22658590480116947,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
139,0.766,0.22658590480116947,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
139,0.766,0.22658590480116947,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
139,0.766,0.22658590480116947,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
139,0.766,0.22658590480116947,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
42,0.72,0.4255255097233576,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
42,0.72,0.4255255097233576,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
42,0.72,0.4255255097233576,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
42,0.72,0.4255255097233576,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
42,0.72,0.4255255097233576,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
15,0.7592880735899284,0.3635580480895207,305391684.58036417,0.0,1.0,67.36,0.3153,0.7592880735899284,1.0745880735899285,transition_era
15,0.7592880735899284,0.3635580480895207,305391684.58036417,1.0,0.5,116.3464527661737,2.5224,0.7592880735899284,3.2816880735899288,transition_era
15,0.7592880735899284,0.3635580480895207,305391684.58036417,3.0,0.25,299.3170906129442,20.1792,0.7592880735899284,20.93848807358993,matter_dominated
15,0.7592880735899284,0.3635580480895207,305391684.58036417,10.0,0.09090909090909091,1366.2601271627814,419.6643,0.7592880735899284,420.42358807358994,matter_dominated
15,0.7592880735899284,0.3635580480895207,305391684.58036417,1100.0,0.0009082652134423251,1381651.0810748064,420809879.80530006,0.7592880735899284,420809880.5645881,matter_dominated
126,0.766,0.23593145198982682,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
126,0.766,0.23593145198982682,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
126,0.766,0.23593145198982682,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
126,0.766,0.23593145198982682,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
