X,stable,iteration,iteration_name
22.554534295341305,1.0,1,exploration
27.666583672365018,1.0,1,exploration
22.513938209807556,1.0,1,exploration
25.566960690412763,1.0,1,exploration
23.937320378317462,1.0,1,exploration
24.07231651221927,1.0,1,exploration
21.00517212370243,1.0,1,exploration
26.51594308239581,1.0,1,exploration
24.026557909919717,1.0,1,exploration
24.04248603692305,1.0,1,exploration
25.15769849769855,1.0,1,exploration
24.58790341513485,1.0,1,exploration
28.426834796577705,1.0,1,exploration
25.14487154379661,1.0,1,exploration
23.995164946494462,1.0,1,exploration
25.40172596266835,1.0,1,exploration
24.285542180419448,1.0,1,exploration
23.495203627538487,1.0,1,exploration
27.962279474229284,1.0,1,exploration
23.966367431933115,1.0,1,exploration
25.391638515896233,1.0,1,exploration
21.623778242558778,1.0,1,exploration
26.002761943259046,1.0,2,exploitation
25.67919950626786,1.0,2,exploitation
21.592715435887257,1.0,2,exploitation
28.865197523703777,1.0,2,exploitation
27.53986567796015,1.0,2,exploitation
21.96695778720749,1.0,2,exploitation
23.98085182363883,1.0,2,exploitation
22.31037511263336,1.0,2,exploitation
27.61509331959065,1.0,2,exploitation
21.91515383268523,1.0,2,exploitation
28.017290954382055,1.0,2,exploitation
22.268668787071597,1.0,2,exploitation
28.17369341676907,1.0,2,exploitation
22.601470881124666,1.0,2,exploitation
27.101317656807645,1.0,2,exploitation
21.61762496157872,1.0,2,exploitation
21.55991875913808,1.0,2,exploitation
28.51697786579921,1.0,2,exploitation
21.732638154474824,1.0,2,exploitation
27.164281382418245,1.0,2,exploitation
28.268652576233055,1.0,2,exploitation
22.06738591976933,1.0,2,exploitation
20.081884514798503,1.0,2,exploitation
27.38084144174667,1.0,2,exploitation
22.496439891711056,1.0,2,exploitation
24.143384233730252,1.0,2,exploitation
29.04458694221255,1.0,2,exploitation
24.036097194308415,1.0,2,exploitation
22.684464265835512,1.0,2,exploitation
27.48815537452579,1.0,2,exploitation
23.150429938132874,1.0,3,refinement
23.113017800315404,1.0,3,refinement
22.413081435347962,1.0,3,refinement
23.083927738871466,1.0,3,refinement
23.96995288733734,1.0,3,refinement
24.0015639198598,1.0,3,refinement
21.592497232146236,1.0,3,refinement
24.374374776158547,1.0,3,refinement
23.079685799559293,1.0,3,refinement
23.73392681604294,1.0,3,refinement
21.899631975039014,1.0,3,refinement
22.931139289922147,1.0,3,refinement
23.994915020590856,1.0,3,refinement
23.046407980148462,1.0,3,refinement
22.948466270932517,1.0,3,refinement
22.49833348422674,1.0,3,refinement
24.034352005771535,1.0,3,refinement
20.71176997151764,1.0,3,refinement
23.520696383685966,1.0,3,refinement
23.005332017777537,1.0,3,refinement
23.121651832509762,1.0,3,refinement
23.08236915599769,1.0,3,refinement
23.64757566418467,1.0,3,refinement
