# TQE Heisenberg Fluctuation - WITH-LAW Scenario
# Run: TQE_Heisenberg_Fluctuation_20251101_054309
# Timestamp: 20251101_054309
# Master Seed: 1964260773
# N_Ensemble: 100
# Reproducibility: Set MASTER_CTRL['SEED']=1964260773 to reproduce this run
time,mean_energy,std_energy,mean_entropy,mean_coherence,mean_uncertainty,std_uncertainty,mean_delta_x
1.003344481605351168e+00,8.638188678106239138e+00,3.381136342832471886e+00,1.295248247853659329e+00,1.464915489112414253e-02,1.219502267660122596e+00,1.568783574145192095e+00,9.028535367882719598e-01
1.043478260869565188e+00,8.632360587824065234e+00,3.360771166383181185e+00,1.305565743390670219e+00,1.459568194257767140e-02,1.232104770987951126e+00,1.576469929747014609e+00,9.071593762634146962e-01
1.083612040133779209e+00,8.625703238158092034e+00,3.341620960505848448e+00,1.315734359614330273e+00,1.453429831267092319e-02,1.243548562607125429e+00,1.581302678119602012e+00,9.118911896005147399e-01
1.123745819397993451e+00,8.618504354315557947e+00,3.324145055811507099e+00,1.325758361890932546e+00,1.446733475095245136e-02,1.253645898974019346e+00,1.582133315940882134e+00,9.170006195801129190e-01
1.163879598662207471e+00,8.610930524209340575e+00,3.308417848279119333e+00,1.335643945631492802e+00,1.439636013964452552e-02,1.262507901958564549e+00,1.579473743590517509e+00,9.224549386745123369e-01
1.204013377926421491e+00,8.603014048475777997e+00,3.294134877466424083e+00,1.345394911571219154e+00,1.432148131799703544e-02,1.270585072822331130e+00,1.575788803515177694e+00,9.282398357992620586e-01
1.244147157190635511e+00,8.594690465977873117e+00,3.280761038881792935e+00,1.355017657282124643e+00,1.424332670185846084e-02,1.278479352259824342e+00,1.574384482226019344e+00,9.343541091461091685e-01
1.284280936454849531e+00,8.585865006063214011e+00,3.267758544365600315e+00,1.364513457451164591e+00,1.416207045395094510e-02,1.286652188865504254e+00,1.577614685490827950e+00,9.407994645113088028e-01
1.324414715719063551e+00,8.576475415735121288e+00,3.254793274400551439e+00,1.373874899830105356e+00,1.407797114595172629e-02,1.295267068005095057e+00,1.585790987489192672e+00,9.475702530854114292e-01
1.364548494983277571e+00,8.566524463451205662e+00,3.241829686575967706e+00,1.383100097301303011e+00,1.399284926551761996e-02,1.304268372562581213e+00,1.597598805272853140e+00,9.546473349710119516e-01
1.404682274247491591e+00,8.556073069261669772e+00,3.229083410102891794e+00,1.392189486384461716e+00,1.390504638419167924e-02,1.313578399869822055e+00,1.611463052558641529e+00,9.619980040225263318e-01
1.444816053511705611e+00,8.545204403175929997e+00,3.216873488075763010e+00,1.401131089128183405e+00,1.381387510608098231e-02,1.323229143428187538e+00,1.626619876117655794e+00,9.695809683529346135e-01
1.484949832775919853e+00,8.533981010290219160e+00,3.205459035508467558e+00,1.409935705712912934e+00,1.371974749140811821e-02,1.333345918199735358e+00,1.643194363325359397e+00,9.773532500298091064e-01
1.525083612040133874e+00,8.522416826881269003e+00,3.194936494848582331e+00,1.418604020694594459e+00,1.362375626351439335e-02,1.344032547409721667e+00,1.661527526375896180e+00,9.852754510902909102e-01
1.565217391304347894e+00,8.510476214890729807e+00,3.185228530040571826e+00,1.427146628939607309e+00,1.352533387431767951e-02,1.355264091845695518e+00,1.681442161607246577e+00,9.933131772705550144e-01
1.605351170568561914e+00,8.498098257542704204e+00,3.176145805800899780e+00,1.435567399398110178e+00,1.342361909408281047e-02,1.366855036082641028e+00,1.701959866210992933e+00,1.001434672373098023e+00
1.645484949832775934e+00,8.485233903062916028e+00,3.167477549367109457e+00,1.443864530934517276e+00,1.331906219307197291e-02,1.378502951003146570e+00,1.721542417909192713e+00,1.009606531525602868e+00
1.685618729096989954e+00,8.471879539277773929e+00,3.159069107525331432e+00,1.452032972308620051e+00,1.321124853929944026e-02,1.389872522559448598e+00,1.738607642598614111e+00,1.017789945156071241e+00
1.725752508361203974e+00,8.458094120718230968e+00,3.150864226783648192e+00,1.460074256355015976e+00,1.310057181018422535e-02,1.400686673439671015e+00,1.752032869085555333e+00,1.025939231495400783e+00
1.765886287625418216e+00,8.443995252139483654e+00,3.142910209253873433e+00,1.467985077157359042e+00,1.298845952744920318e-02,1.410806384233377120e+00,1.761516404668664215e+00,1.034003038365684191e+00
1.806020066889632236e+00,8.429738437400709827e+00,3.135335903506170308e+00,1.475770263792516301e+00,1.287749903111336247e-02,1.420286817452368844e+00,1.767771056422309028e+00,1.041927390498313066e+00
1.846153846153846256e+00,8.415489220088602451e+00,3.128314739665820188e+00,1.483428635350221292e+00,1.276808907681272788e-02,1.429384117777496854e+00,1.772461217521928756e+00,1.049659190822836541e+00
1.886287625418060276e+00,8.401398534237040749e+00,3.122022901246248594e+00,1.490974259338888386e+00,1.265867404159170921e-02,1.438479227237771996e+00,1.777747309137921672e+00,1.057148967127844452e+00
1.926421404682274297e+00,8.387587923232358023e+00,3.116600323022270747e+00,1.498408585785201641e+00,1.254739719670532050e-02,1.447922667300949762e+00,1.785487478051871246e+00,1.064352308502264810e+00
1.966555183946488317e+00,8.385385239923365930e+00,3.115814297375923303e+00,1.499616797795855883e+00,1.252869937114882773e-02,1.449482894584040782e+00,1.786909563288144431e+00,1.065530508363040196e+00
2.006688963210702337e+00,8.372313927375206077e+00,3.111560371110365875e+00,1.506794316174103976e+00,1.241461176584130431e-02,1.459074942840822953e+00,1.796980129408465299e+00,1.072399680976058756e+00
2.046822742474916357e+00,8.359545751320302642e+00,3.108101135130286519e+00,1.513875029608044542e+00,1.229788628001021039e-02,1.469028773570622892e+00,1.809261754312451620e+00,1.078906347277793998e+00
2.086956521739130377e+00,8.347144136205146836e+00,3.105381379818610732e+00,1.520862845095967142e+00,1.218042429705427747e-02,1.479178672921962923e+00,1.822637729317618804e+00,1.085019925286504705e+00
2.127090301003344397e+00,8.335159537874123004e+00,3.103274520684875970e+00,1.527764038187013451e+00,1.206409761751303482e-02,1.489293606933526970e+00,1.835669514569203242e+00,1.090715933033847618e+00
2.167224080267558417e+00,8.323634194192148783e+00,3.101596273865180553e+00,1.534575940472508337e+00,1.195187096970435833e-02,1.499149074664594350e+00,1.847028574615724450e+00,1.095976795276849547e+00
2.207357859531772437e+00,8.312609431399529569e+00,3.100132145060126909e+00,1.541307358684725015e+00,1.184573893642650727e-02,1.508581391766300683e+00,1.855827160494958328e+00,1.100792163317602324e+00
2.247491638795986901e+00,8.302134460996803966e+00,3.098675045827959273e+00,1.547948715752081927e+00,1.174685005668420212e-02,1.517514393765146741e+00,1.861771224697364113e+00,1.105158373876882649e+00
2.287625418060200921e+00,8.292274628367339417e+00,3.097066199691719479e+00,1.554517787309887877e+00,1.165590174485938921e-02,1.525959222931002834e+00,1.865136408539314505e+00,1.109077047338263400e+00
2.327759197324414941e+00,8.283115787920786843e+00,3.095227812051407845e+00,1.561015359034350958e+00,1.157448626357966345e-02,1.533994419239973928e+00,1.866617411593942899e+00,1.112553373924412448e+00
2.367892976588628962e+00,8.274762468470257204e+00,3.093177588385245702e+00,1.567442326696245170e+00,1.150466907888921843e-02,1.541734339244159369e+00,1.867113016092610156e+00,1.115594639531307664e+00
2.408026755852842982e+00,8.267328943608990954e+00,3.091019238822378945e+00,1.573805118138396297e+00,1.144798768003857901e-02,1.549293835780654494e+00,1.867500109869723701e+00,1.118209560741350472e+00
2.448160535117057002e+00,8.260924570938872336e+00,3.088910665817564016e+00,1.580108521258542842e+00,1.140345500515129763e-02,1.556755889841447749e+00,1.868437641994133758e+00,1.120408606104440929e+00
2.488294314381271022e+00,8.255636678613845092e+00,3.087018470842528117e+00,1.586357227142126014e+00,1.137080190110976302e-02,1.564148365279328878e+00,1.870231437988499446e+00,1.122205045629430575e+00
2.528428093645485042e+00,8.251515089444820816e+00,3.085471309236823334e+00,1.592553975422120516e+00,1.134846715669405801e-02,1.571435126537373383e+00,1.872783329166914257e+00,1.123616204486980852e+00
2.568561872909699062e+00,8.248561998408591833e+00,3.084324377930323546e+00,1.598701575055340163e+00,1.133438644833732571e-02,1.578523585196757839e+00,1.875631956505414699e+00,1.124664332061666494e+00
2.608695652173913082e+00,8.246729376232885045e+00,3.083543009568693538e+00,1.604808743212542410e+00,1.132677834437948415e-02,1.585286371328885835e+00,1.878072038036155744e+00,1.125376700687140463e+00
2.648829431438127102e+00,8.245924115599036597e+00,3.083007659956526592e+00,1.610880573730788079e+00,1.132467359458921158e-02,1.591590685208684519e+00,1.879319422290281816e+00,1.125784853549048226e+00
2.688963210702341122e+00,8.246019377580998011e+00,3.082537222110511621e+00,1.616920678722404414e+00,1.132769696704152146e-02,1.597327724367709756e+00,1.878682601002202190e+00,1.125923200656159917e+00
2.729096989966555142e+00,8.246869449057250279e+00,3.081923926416721304e+00,1.622930617940601783e+00,1.133575712333030096e-02,1.602436269976332373e+00,1.875707214614803053e+00,1.125827307482854422e+00
2.769230769230769162e+00,8.248325062370742700e+00,3.080971427892075454e+00,1.628914192445712450e+00,1.134862671769273738e-02,1.606917177611284053e+00,1.870270969478675438e+00,1.125532252005470912e+00
2.809364548494983183e+00,8.250246491353102840e+00,3.079528103737816380e+00,1.634876174051639541e+00,1.136634270728891297e-02,1.610837137596482949e+00,1.862614711948899826e+00,1.125071362502173100e+00
2.849498327759197203e+00,8.252512445431394283e+00,3.077509162405137388e+00,1.640816539466813717e+00,1.138820777728524573e-02,1.614320618190382195e+00,1.853301449838783643e+00,1.124475540434100473e+00
2.889632107023411223e+00,8.255023829911236177e+00,3.074904154553854241e+00,1.646736843975677322e+00,1.141357334098751057e-02,1.617530014388605331e+00,1.843105567295781455e+00,1.123773241784029819e+00
2.929765886287625687e+00,8.257702268787756594e+00,3.071769258592585317e+00,1.652640725776365782e+00,1.144167284344104613e-02,1.620636473939101263e+00,1.832850499796723653e+00,1.122991079948407744e+00
2.969899665551839707e+00,8.258401517389117430e+00,3.070952687290817273e+00,1.654106346147880213e+00,1.144849898294018030e-02,1.621375606017554594e+00,1.830311381303691753e+00,1.122795606052205741e+00
3.010033444816053727e+00,8.261160947381908315e+00,3.067395183700079020e+00,1.659947979832171461e+00,1.147521114284625124e-02,1.624424772359732927e+00,1.820788817112764191e+00,1.121985908453713376e+00
3.050167224080267747e+00,8.263826624157291079e+00,3.063474244618737519e+00,1.665772628092869079e+00,1.150033246361618910e-02,1.627690192496003219e+00,1.812499977379763427e+00,1.121154703633157723e+00
3.090301003344481767e+00,8.266351099798004753e+00,3.059311419817488886e+00,1.671580677673750959e+00,1.152298480265367443e-02,1.631188280444481498e+00,1.805428380501852059e+00,1.120327866793831895e+00
3.130434782608695787e+00,8.268675352115689492e+00,3.054986322663446163e+00,1.677379138274503134e+00,1.154296101307910986e-02,1.634874780484748769e+00,1.799244783989862206e+00,1.119533803361495661e+00
3.170568561872909807e+00,8.270723695080896221e+00,3.050521842197087885e+00,1.683158259306880566e+00,1.155925490815283216e-02,1.638670538752930561e+00,1.793446677120229760e+00,1.118803584723100819e+00
3.210702341137123828e+00,8.272404162746834544e+00,3.045883061377918644e+00,1.688919536457411219e+00,1.157150583337815571e-02,1.642489833025799761e+00,1.787514292944582417e+00,1.118169947312353862e+00
3.250836120401337848e+00,8.273613834078267004e+00,3.040988306904146121e+00,1.694657551667543727e+00,1.157902661832039756e-02,1.646263035981155198e+00,1.781039193731758896e+00,1.117665549231688260e+00
3.290969899665551868e+00,8.274248096795897567e+00,3.035729857708454826e+00,1.700383261263732848e+00,1.158132445995136567e-02,1.649948672096252622e+00,1.773797646305810494e+00,1.117320748251680484e+00
3.331103678929765888e+00,8.274211760518648262e+00,3.029999533013402857e+00,1.706092030416034522e+00,1.157837191814671714e-02,1.653535771247387043e+00,1.765771600076080805e+00,1.117161222699643019e+00
3.371237458193979908e+00,8.273429468063213221e+00,3.023713370570503489e+00,1.711783985167383282e+00,1.157011953465584414e-02,1.657038889170311835e+00,1.757127909070431260e+00,1.117205999777305392e+00
3.411371237458193928e+00,8.271853582121368120e+00,3.016830876712909504e+00,1.717456154616409769e+00,1.155670692141453834e-02,1.660488921668626494e+00,1.748170927683247777e+00,1.117466229495597263e+00
3.451505016722407948e+00,8.269467880737337850e+00,3.009364597419354581e+00,1.723107157072876205e+00,1.153851150090262623e-02,1.663921999719239375e+00,1.739279215227852227e+00,1.117944993509935037e+00
3.491638795986621968e+00,8.266286604416496431e+00,3.001378616460078863e+00,1.728734165820401847e+00,1.151604504658302122e-02,1.667368676446843612e+00,1.730837178124481790e+00,1.118638190010656119e+00
3.531772575250836432e+00,8.262349386417961128e+00,2.992977212314663404e+00,1.734335443288682832e+00,1.148973174463484986e-02,1.670845162070070167e+00,1.723171014725984440e+00,1.119536296515373675e+00
3.571906354515050452e+00,8.257713283788403302e+00,2.984286856685436362e+00,1.739908007615912133e+00,1.145965730808453861e-02,1.674348382865818552e+00,1.716499625365666359e+00,1.120626668005779480e+00
3.612040133779264472e+00,8.252443572573284314e+00,2.975435966440553859e+00,1.745451292028334045e+00,1.142608532921503967e-02,1.677855960438537908e+00,1.710908696789918970e+00,1.121895943817186492e+00
3.652173913043478493e+00,8.246604969433807497e+00,2.966536711824851125e+00,1.750965970909963865e+00,1.138930163020585723e-02,1.681331079318858279e+00,1.706351020930001905e+00,1.123332151054951211e+00
3.692307692307692513e+00,8.240254668760938372e+00,2.957672193719694587e+00,1.756450019939833629e+00,1.134975148708698527e-02,1.684730885517447430e+00,1.702669440824169378e+00,1.124926192621716448e+00
3.732441471571906533e+00,8.233438024716262404e+00,2.948890574403507436e+00,1.761901885031305071e+00,1.130790198954100857e-02,1.688016253299260860e+00,1.699634245338731864e+00,1.126672537565223342e+00
3.772575250836120553e+00,8.226187151950700382e+00,2.940206139535476382e+00,1.767321822250880192e+00,1.126350747098453509e-02,1.691160696661267115e+00,1.696985517486474304e+00,1.128569082959283598e+00
3.812709030100334573e+00,8.218522173710695711e+00,2.931605916548119417e+00,1.772712951105721357e+00,1.121674663063325361e-02,1.694156871920594387e+00,1.694473008078892784e+00,1.130616289959833543e+00
3.852842809364548593e+00,8.210454478870895301e+00,2.923059787019496536e+00,1.778070868431326890e+00,1.116786063501340291e-02,1.697019979666060108e+00,1.691888955614124779e+00,1.132815792339487260e+00
3.892976588628762613e+00,8.201991135703650571e+00,2.914531824651919401e+00,1.783394985559291213e+00,1.111730950514504615e-02,1.699788127295270845e+00,1.689091566204553585e+00,1.135168759840739838e+00
3.933110367892976633e+00,8.193139595640001716e+00,2.905990884343067293e+00,1.788684841957506766e+00,1.106550254791347117e-02,1.702520197549649117e+00,1.686018300995653529e+00,1.137674307398412132e+00
3.973244147157190653e+00,8.190203426269841103e+00,2.903341174296010241e+00,1.790425399166182929e+00,1.104777483281856217e-02,1.703370569230316933e+00,1.684937068180926589e+00,1.138544589726645739e+00
4.013377926421404673e+00,8.181084867548918282e+00,2.895305744075156174e+00,1.795617059345068212e+00,1.099381936128518596e-02,1.705988048538645607e+00,1.681541895538115616e+00,1.141251194949255199e+00
4.053511705685618693e+00,8.171519941354798533e+00,2.887148117955842253e+00,1.800775005355170322e+00,1.093842325858016690e-02,1.708794866940561707e+00,1.678034427939522288e+00,1.144096316032942484e+00
4.093645484949832714e+00,8.161542333040976871e+00,2.878894427619472562e+00,1.805896375669039822e+00,1.088152887170546965e-02,1.711893326654697844e+00,1.674589153786164797e+00,1.147064916848293148e+00
4.133779264214046734e+00,8.151197559652576530e+00,2.870590043417091675e+00,1.810988456322091711e+00,1.082302673829994150e-02,1.715377759156544668e+00,1.671390549516929447e+00,1.150137693283124873e+00
4.173913043478260754e+00,8.140542038571151551e+00,2.862295514743412816e+00,1.816037023047598398e+00,1.076332980166369753e-02,1.719327772503971286e+00,1.668607663967613508e+00,1.153291733191623258e+00
4.214046822742474774e+00,8.129641089721065583e+00,2.854080582016233603e+00,1.821046444382274476e+00,1.070252733212644081e-02,1.723802687099060149e+00,1.666374028969451526e+00,1.156501291444131940e+00
4.254180602006688794e+00,8.118566252322102272e+00,2.846017434002849900e+00,1.826009759432831281e+00,1.064082365865294880e-02,1.728837550603383066e+00,1.664773172611669461e+00,1.159738676937883461e+00
4.294314381270902814e+00,8.107392445342009424e+00,2.838174384912016901e+00,1.830936323501711094e+00,1.057825658953655268e-02,1.734441322902521065e+00,1.663832237951510695e+00,1.162975177351867062e+00
4.334448160535116834e+00,8.096195298381450911e+00,2.830610857389110002e+00,1.835824037926622410e+00,1.051460217607926191e-02,1.740597244626979512e+00,1.663523127479484831e+00,1.166181988709855899e+00
4.374581939799330854e+00,8.085049006723233234e+00,2.823374306733642314e+00,1.840672456206541741e+00,1.044960274134097353e-02,1.747265783317680787e+00,1.663772498381180354e+00,1.169331111337137408e+00
4.414715719063544874e+00,8.074024856787303861e+00,2.816499090760968382e+00,1.845484467498785364e+00,1.038294413619268199e-02,1.754389548986469372e+00,1.664478483512631612e+00,1.172396125164887781e+00
4.454849498327758894e+00,8.063190436811911610e+00,2.810006942184198220e+00,1.850255166830099718e+00,1.031465074273102932e-02,1.761899024739746800e+00,1.665530102441228122e+00,1.175352801233604305e+00
4.494983277591973803e+00,8.052609431842823184e+00,2.803908459342535853e+00,1.854988976425306690e+00,1.024489800315580082e-02,1.769717795410894690e+00,1.666824520191908521e+00,1.178179501170070198e+00
4.535117056856187823e+00,8.042341814254296395e+00,2.798205056950345604e+00,1.859689522523526373e+00,1.017414452478459033e-02,1.777766288470087330e+00,1.668278314927460926e+00,1.180857374669798787e+00
4.575250836120401843e+00,8.032444234780133030e+00,2.792890994399309879e+00,1.864356118612118474e+00,1.010314893235990906e-02,1.785963711020454481e+00,1.669831318923580055e+00,1.183370417803351060e+00
4.615384615384615863e+00,8.022970429767722678e+00,2.787955299531457598e+00,1.868989095925726707e+00,1.003301137913949551e-02,1.794228540143559592e+00,1.671444114476534182e+00,1.185705457684245401e+00
4.655518394648829883e+00,8.013971497751402495e+00,2.783383583921354987e+00,1.873591394296786117e+00,9.964668174093367636e-03,1.802478375450014658e+00,1.673091757396847790e+00,1.187852159863510115e+00
4.695652173913043903e+00,8.005495908937112048e+00,2.779159689123221089e+00,1.878163123520606881e+00,9.899217099067251016e-03,1.810630128226729640e+00,1.674756648371046319e+00,1.189803152814198572e+00
4.735785953177257923e+00,7.997589199734221665e+00,2.775267170000919048e+00,1.882706448132236643e+00,9.837846074243485409e-03,1.818601227696356126e+00,1.676422481130388942e+00,1.191554299994570298e+00
4.775919732441471943e+00,7.990293309599213245e+00,2.771690477298205391e+00,1.887220128975154232e+00,9.781541073021170207e-03,1.826312182762309888e+00,1.678070323449906143e+00,1.193105107482456795e+00
4.816053511705685963e+00,7.983645575810587758e+00,2.768415680777362109e+00,1.891709844221677539e+00,9.731473585918741509e-03,1.833690378689928568e+00,1.679676948719118990e+00,1.194459202980383550e+00
4.856187290969899983e+00,7.977677454473337093e+00,2.765430653685858164e+00,1.896173931345406016e+00,9.687355166296042833e-03,1.840674688242579293e+00,1.681215337386390951e+00,1.195624788837937658e+00
4.896321070234114003e+00,7.972413049411106734e+00,2.762724659216814871e+00,1.900612806021498180e+00,9.649585598154651264e-03,1.847220250255572793e+00,1.682656996331502564e+00,1.196614961803669441e+00
4.936454849498328024e+00,7.967867604958573047e+00,2.760287430054464419e+00,1.905030985644974528e+00,9.618262716777533847e-03,1.853302709553514394e+00,1.683975696070383554e+00,1.197447790177194049e+00
4.976588628762542044e+00,7.966319053257628902e+00,2.759518824749304766e+00,1.906813891274811379e+00,9.607071586357020243e-03,1.855570432064153064e+00,1.684403166538070096e+00,1.197741829711194805e+00
5.016722408026756064e+00,7.963047400724779123e+00,2.757811096904817294e+00,1.911074407398605013e+00,9.583962960095672792e-03,1.860705477628315174e+00,1.685333966853877152e+00,1.198369776858695612e+00
5.056856187290970084e+00,7.960395028619165814e+00,2.756285173955779655e+00,1.915319972024504214e+00,9.566054578694450916e-03,1.865452105319849840e+00,1.686139716837219416e+00,1.198913045128735977e+00
5.096989966555184104e+00,7.958342337002402900e+00,2.754924467793831155e+00,1.919548695822798523e+00,9.552930564741424907e-03,1.869873562379595233e+00,1.686836273476626902e+00,1.199401814482119244e+00
5.137123745819398124e+00,7.956859847783104733e+00,2.753708687917015840e+00,1.923769578090679389e+00,9.544084262994710632e-03,1.874048880338641254e+00,1.687446801024707232e+00,1.199868009309819517e+00
5.177257525083612144e+00,7.955908507971901855e+00,2.752613302395255257e+00,1.927971031967355753e+00,9.539559343792839222e-03,1.878067583205535129e+00,1.688000768291196385e+00,1.200344242132500794e+00
5.217391304347826164e+00,7.955440361618270728e+00,2.751609405869746894e+00,1.932159482107357551e+00,9.538345148699570175e-03,1.882023681367222645e+00,1.688532110377942486e+00,1.200862915904707284e+00
5.257525083612040184e+00,7.955399635226737765e+00,2.750664222757662092e+00,1.936336712284660866e+00,9.539992890280471483e-03,1.886009639032587115e+00,1.689076252393746813e+00,1.201455356385944029e+00
5.297658862876254204e+00,7.955724157805905250e+00,2.749742328186274065e+00,1.940501079996158396e+00,9.543671385939877377e-03,1.890110855151918345e+00,1.689666260476559989e+00,1.202151115739658938e+00
5.337792642140468224e+00,7.956347078741767831e+00,2.748807486795400656e+00,1.944657233801431406e+00,9.549102835779721757e-03,1.894401241260990965e+00,1.690329080078401436e+00,1.202977367200918524e+00
5.377926421404682245e+00,7.957198696529992787e+00,2.747824896163872932e+00,1.948802133177481410e+00,9.556178083762259523e-03,1.898940241704172527e+00,1.691082681806916010e+00,1.203958412870825390e+00
5.418060200668896265e+00,7.958208274082476663e+00,2.746763531596457142e+00,1.952936910642827595e+00,9.564633431369727601e-03,1.903771440759840283e+00,1.691934917963084706e+00,1.205115304356742190e+00
5.458193979933110285e+00,7.959305696894039883e+00,2.745598207583866301e+00,1.957061926779460892e+00,9.574101841996978876e-03,1.908922576735077481e+00,1.692884229258851736e+00,1.206465535639222209e+00
5.498327759197324305e+00,7.960422834913702061e+00,2.744310992733292931e+00,1.961177827093256720e+00,9.583960219417708704e-03,1.914406677501537590e+00,1.693922108356214595e+00,1.208022814357343044e+00
5.538461538461538325e+00,7.961494487853721935e+00,2.742891657881357581e+00,1.965284035304835975e+00,9.593398207402084599e-03,1.920223863240872797e+00,1.695036627454727496e+00,1.209796957787909299e+00
