universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
0,1795393556,6.441627531562189,0.4777619975485063,2.7698083532483446,1,1,637,864,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,5.963865534013683,1.8627812304797837,1.018778131253164,0.2116,0.3663,
1,89962317,24.340581917851548,0.13152648215519788,2.8812880019388905,1,1,686,873,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,24.20905543569635,3.192144995155784,1.0582374170692967,0.8147,0.3834,
2,4265621727,76.94517024435584,0.24302935438653558,16.82994154288308,1,0,46,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,76.7021408899693,4.343093093459431,2.8231595348089273,0.9897,0.9639,
3,27978206,4.394582031841051,0.45717306436279653,1.8081760806814124,0,0,-1,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,3.937408967478255,1.4803724257824717,0.5923186469858817,0.0987,0.1979,
4,1212343059,9.892975265661743,0.5605010342838236,4.990520581692922,1,1,376,509,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,9.332474231377919,2.2918249361522474,1.6075402293107162,0.3923,0.633,
5,4245423592,7.23504954821849,0.3464179602490814,2.2557159961153985,0,0,-1,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,6.888631587969408,1.9789372084662844,0.8134674374649449,0.2585,0.2762,
6,1297206017,15.029482288573856,0.5273251346069946,7.132881393806085,1,1,714,800,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,14.502157153966861,2.710013757967033,1.964715275344267,0.6018,0.7767,
7,4158465445,14.789578065515407,0.4251355456475849,5.658817806702401,0,0,-1,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,14.364442519867822,2.693922747953117,1.7332150023255135,0.5938,0.6859,
8,925483012,4.758732122115252,0.5143242285412063,2.202778104787066,1,0,842,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,4.244407893574046,1.5599812718630166,0.78971933863828,0.1173,0.2678,
9,2155925138,10.420658679597308,0.37673826389566,3.5332747736406573,1,1,910,916,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,10.043920415701647,2.343790247340636,1.2622251388149257,0.4163,0.4771,
10,3793980057,18.254385746648552,0.3327191362723709,5.466225112926826,1,1,479,688,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,17.92166661037618,2.9044053660424107,1.6985882708744096,0.6982,0.6725,
11,2299844561,13.551107528091087,0.1486533992997743,1.8129763784947517,1,0,447,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,13.402454128791312,2.606468280376033,0.5949699027279642,0.5521,0.1989,
12,637289969,19.633617271826783,0.2449281294605062,4.327942637638818,0,0,-1,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,19.388689142366275,2.977243263947392,1.4650922876762693,0.7289,0.5724,
13,1747319891,15.003813454124622,0.31729524513944396,4.284574801157663,1,0,946,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,14.686518208985177,2.7083043990662112,1.455021317524915,0.6008,0.5674,
14,3025690944,6.179021712188015,0.39148025672508735,2.1770685055775276,1,0,649,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,5.787541455462928,1.8211599599404493,0.7779792496390376,0.194,0.2638,
15,125436415,6.564748098447242,0.39155924923595997,2.3134390531660785,0,0,-1,-1,,,,,0,,,0,0.054,0.0513872340425533,0.2826379519771521,6.173188849211282,1.8817141366375225,0.8387351850226967,0.2198,0.2853,
