epoch,A,I_track
0,20.53748253980821,-0.0003891686794602142
1,21.712578944483855,0.02286783706079847
2,23.452373384747403,0.045997602308499266
3,25.538289222318006,0.1407177797912445
4,25.98668133618654,0.22320593256842186
5,26.747310102408875,0.2896090351352545
6,27.67357872066825,0.28799329183000494
7,27.719407548310095,0.2989459788693019
8,28.649893010826883,0.3533553323978174
9,27.901347344415814,0.31352895802092573
10,28.26188491400586,0.3073241388121826
11,26.75955089439498,0.34630193277548016
12,27.042773472397375,0.2980281900346074
13,27.192961938570818,0.24501388814934238
14,27.923279482397945,0.2476770559587951
15,28.729300016618346,0.2594563249026255
16,28.775896195088098,0.24232829052107685
17,29.48363351838219,0.28911472474846867
18,30.44125583486058,0.338758033759093
19,30.99816546918212,0.29270286332265755
20,33.23796401852962,0.24157209093206203
21,33.301365514422045,0.20293120235066275
22,33.75968226988878,0.2160361830617938
23,33.66440158206626,0.20840819754645015
24,34.440199357972936,0.17253396097657267
25,33.30381274147588,0.22796801012076837
26,32.59529398995075,0.22118069958887837
27,33.770097705666785,0.2522247028376822
28,34.24731061338613,0.2464959931743022
29,34.02604978555413,0.3169155531176393
30,34.71800152234557,0.39119956372702464
31,34.65061072519855,0.44225091264346655
32,35.76264024599769,0.4497565035978305
33,35.54751925832802,0.46805296483880204
34,35.849242862778354,0.5165041222060918
35,35.455347952679006,0.5558759232819628
36,36.660684740133256,0.5852693437470747
37,37.2300085213427,0.6326314758505565
38,37.199968711866525,0.6004474319266813
39,36.05962252106917,0.5889860991031747
40,36.630951445863005,0.5306674178293549
41,38.56882683583982,0.5302180781576784
42,40.36584812155048,0.4991103870596908
43,39.1095776917138,0.5295020948858201
44,40.37136290995041,0.49610186060996003
45,40.02069567661139,0.5175946877067116
46,41.58133458989028,0.48275245007694
47,42.75652309712658,0.47157093566097485
48,42.88734850620054,0.47556939213325944
49,43.51187739363184,0.4479414562967247
50,44.47667750577206,0.45790565841944136
51,45.77842070926397,0.47529989001746753
52,48.82293747475531,0.5114850481288111
53,50.43950072597208,0.5183911404275229
54,50.82061719041713,0.5821680591783381
55,50.799628511873436,0.6071917240978618
56,52.011373078434595,0.6293861832352315
57,51.72353025599592,0.6588814262632333
58,52.491937996116384,0.6931308339649602
59,52.41450087615116,0.7140137704651881
60,54.197868507153174,0.7630225034145435
61,55.09849975817658,0.7812074340699005
62,56.24547806157642,0.8166830221415375
63,54.89872293807388,0.9141842834012498
64,55.01473107807029,0.9728434915593096
65,56.07722397165838,0.9549406048232695
66,56.547362271525195,0.9753140554391037
67,57.134889700136036,0.9414713386520264
68,56.07996107673204,0.9131796264110636
69,55.817178746139106,0.9226892459092778
70,54.79597161822742,0.9459669091753685
71,55.94435681272096,0.9704615033826538
72,55.576220694196316,1.0346198310098256
73,56.08879304186312,1.11023687096341
74,55.750976878489375,1.1145952510834198
75,56.02895594036624,1.0955946869696824
76,57.981806712834256,1.109765272823733
77,60.12951938288901,1.1119920907882106
78,60.03247623941533,1.1826246841896138
79,59.97518115997671,1.1195474056252497
80,60.56022811203493,1.0969608346327373
81,60.38514079489092,1.107005582861752
82,60.513231061672,1.0749792204854973
83,59.8772078694254,1.0215753010861568
84,60.85964007761588,1.1007855669956894
85,61.668600534660385,1.0867146839948945
86,62.26670802755539,1.087273845746029
87,63.064823929869185,1.062093799838319
88,64.18913319215959,1.060195659418781
89,67.02186950502748,1.074009491360983
90,69.40041011740873,1.120386856375076
91,68.09001943776508,1.1063012842136364
92,69.13554274501286,1.1202418979142117
93,71.47681739215936,1.1300812576135637
94,73.42612439908339,1.2126337363246695
95,74.07879369905315,1.1981851494471014
96,75.54998522832327,1.1894877890760855
97,76.29796013971807,1.2039257517991313
98,76.94978119033323,1.180272821254761
99,76.4284537960472,1.1564723914794657
100,76.86966500014503,1.1699747365717252
101,77.63936615814777,1.224911747215263
102,77.16139523046559,1.21514724955535
103,77.09622132544139,1.2228016224105758
104,76.99406364871714,1.310835256401625
105,78.3385220892772,1.350245967142386
106,78.04028604656746,1.3684096147848266
107,77.94881891273496,1.3539816282486907
108,77.49448712102445,1.3301780370597998
109,77.76902984392568,1.327957920703717
110,78.13749749842086,1.286489085085267
111,79.59258258157001,1.3716892005128534
112,81.01395652815334,1.3103320432316228
113,82.11548808036295,1.3307194957992066
114,81.49280981061017,1.3888631259411244
115,81.6426320296179,1.4024995509591118
116,82.08054050172838,1.3924664309448391
117,81.3849783322336,1.3886517527671562
118,82.52490181371584,1.3906386862475606
119,83.49111170887728,1.3941341071224382
120,82.97405820342135,1.4335079801854111
121,84.32362644641869,1.379036554459392
122,85.67561662091103,1.3671496328306167
123,86.12874361512402,1.4362124364781885
124,85.91097496695545,1.484711002266491
