universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
0,3328373038,0.766,0.17392440984744442,18.450639377254,0,0,-1,-1,0.13322609794314244,0.9399244098474444,0.5920755901525556,2.9150990244798463,0.5920755901525556
4,3003317764,0.7387101581240061,0.2519629302426117,19.30953590684713,0,0,-1,-1,0.1861275760409076,0.9906730883666177,0.4867472278813944,2.960599062327066,0.4867472278813944
5,4190314866,0.739408930673698,0.2837972110392606,19.89652841218065,0,0,-1,-1,0.20984219234271745,1.0232061417129585,0.45561171963443736,2.9905452648628246,0.45561171963443736
