time,X,X_lock
-0.22,21.551766277087452,21.307397248035628
-0.218,20.56325965275617,21.307397248035628
-0.216,21.068417664049196,21.307397248035628
-0.214,21.06628666560893,21.307397248035628
-0.212,21.255232745395773,21.307397248035628
-0.21,21.314548931940443,21.307397248035628
-0.208,21.91405930951927,21.307397248035628
-0.206,21.39827954323914,21.307397248035628
-0.204,22.28771776466369,21.307397248035628
-0.20199999999999999,21.80604161653665,21.307397248035628
-0.19999999999999998,22.304796138105786,21.307397248035628
-0.19799999999999998,21.016282346485518,21.307397248035628
-0.19599999999999998,21.79715402228509,21.307397248035628
-0.19399999999999998,21.113827169512962,21.307397248035628
-0.19199999999999998,21.37556628931479,21.307397248035628
-0.18999999999999997,21.587815499954573,21.307397248035628
-0.18799999999999997,21.4817235844363,21.307397248035628
-0.18599999999999997,20.85417384596379,21.307397248035628
-0.18399999999999997,21.42311359166241,21.307397248035628
-0.18199999999999997,21.413839979293616,21.307397248035628
-0.17999999999999997,20.87253658171929,21.307397248035628
-0.17799999999999996,20.913995827256368,21.307397248035628
-0.17599999999999996,22.34957822854703,21.307397248035628
-0.17399999999999996,21.6820936731171,21.307397248035628
-0.17199999999999996,20.788945203150764,21.307397248035628
-0.16999999999999996,21.197434685553784,21.307397248035628
-0.16799999999999995,20.350993526353776,21.307397248035628
-0.16599999999999995,21.472756787503148,21.307397248035628
-0.16399999999999995,21.51495518549711,21.307397248035628
-0.16199999999999995,21.394848940951828,21.307397248035628
-0.15999999999999995,22.03073975384244,21.307397248035628
-0.15799999999999995,22.31272981044263,21.307397248035628
-0.15599999999999994,20.789187059509093,21.307397248035628
-0.15399999999999994,22.66942494738695,21.307397248035628
-0.15199999999999994,21.664626300348637,21.307397248035628
-0.14999999999999994,21.3953536424185,21.307397248035628
-0.14799999999999994,21.88216869166429,21.307397248035628
-0.14599999999999994,21.24791998557696,21.307397248035628
-0.14399999999999993,21.269643142340822,21.307397248035628
-0.14199999999999993,21.75119883325178,21.307397248035628
-0.13999999999999993,21.821719672478977,21.307397248035628
-0.13799999999999993,21.07647516535679,21.307397248035628
-0.13599999999999993,20.941648981921258,21.307397248035628
-0.13399999999999992,22.778435608055585,21.307397248035628
-0.13199999999999992,21.610229929788968,21.307397248035628
-0.12999999999999992,22.30759807052773,21.307397248035628
-0.12799999999999992,20.041513600218707,21.307397248035628
-0.12599999999999992,21.444344257187794,21.307397248035628
-0.12399999999999992,21.06771147066412,21.307397248035628
-0.12199999999999991,20.962750680346687,21.307397248035628
-0.11999999999999991,21.69207593031431,21.307397248035628
-0.11799999999999991,21.52882871480825,21.307397248035628
-0.11599999999999991,22.263984047906156,21.307397248035628
-0.11399999999999991,20.669892693345115,21.307397248035628
-0.1119999999999999,21.276738866287566,21.307397248035628
-0.1099999999999999,21.02440183152582,21.307397248035628
-0.1079999999999999,21.206542129814366,21.307397248035628
-0.1059999999999999,21.041074211182437,21.307397248035628
-0.1039999999999999,21.313555079865292,21.307397248035628
-0.1019999999999999,21.54103098295656,21.307397248035628
