pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
-11.51627,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
46.0313,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
41.275047,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
2.7548678,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
11.162402,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
11.26286,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
15.762632,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-31.889389,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
13.635977,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
6.5996094,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-6.4063764,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
83.38097,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
18.21613,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
53.074333,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
46.547806,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
32.567986,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-17.234896,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-29.628235,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
57.015667,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
106.52962,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-60.22952,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-6.4875956,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
42.60706,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-43.52871,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
81.40549,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
1.9859202,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
24.323355,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
10.293625,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
38.327087,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-6.589969,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
33.27127,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
57.16836,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-51.286938,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
26.457384,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
40.559864,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-124.94146,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
73.71645,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-6.196175,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-19.507662,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-23.818459,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-4.6970468,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
-44.466534,-0.00955686,-0.003370285,-8.639118e-06,41.57072,95,18677760
