universe_id,E,I,X,stable,lockin,stable_epoch,lock_epoch,age_Gyr,vacuum_energy,quantum_correction,entanglement_entropy,information_bound,causal_scale,entanglement_density,error_correction_threshold,holographic_entropy,topological_defects,magnetic_field_strength,string_tension,string_density,wall_energy_density,wall_probability,pbh_mass_fraction
0,0.766,0.19583179470434783,18.84497230467826,0,0,-1,-1,305391684.58036417,0.7427007154743531,8.890749724838747e-08,0.13574025636331272,0.04557794452507362,101.32000000000001,0.07298720344397955,0.08479158973521739,32882.35373805821,False,9.387382731788774e-10,1.0264e-06,0.09391663589408696,1.0198e-12,0.04391663589408696,9.82783179470435e-07
1,0.7467720411149809,0.3537572640505896,21.303071575210232,1,0,495,-1,305391684.58036417,0.7358510424726629,1.6060554940865576e-07,0.24520585017926627,0.1880963476245092,100.93544082229961,0.13135173137180228,0.09268786320252949,33138.68111273286,False,9.784871890838785e-10,1.0187088164459924e-06,0.0970751452810118,1.0140316123344944e-12,0.047075145281011796,9.94730134628055e-07
2,0.7486669916368761,0.2868555136137741,20.136739077785457,0,0,-1,-1,305391684.58036417,0.7327095674961998,1.3023220170046863e-07,0.19883309048946252,0.10607790390565046,100.97333983273754,0.10655041193274395,0.08934277568068871,32949.282005351095,False,9.588341847621095e-10,1.0194667966547503e-06,0.0957371102722755,1.0146000974910628e-12,0.045737110272275484,9.884189496887525e-07
3,0.766,0.3942158915862164,22.415886048551897,1,1,190,415,305391684.58036417,0.7578969372955042,1.789737378926957e-07,0.27324963378491096,0.25772224244265785,101.32000000000001,0.14692565894875168,0.09471079457931082,33522.15794246486,False,1.0002175048025684e-09,1.0264e-06,0.09788431783172434,1.0198e-12,0.04788431783172433,1.0026215891586215e-06
4,0.766,0.21982728322435555,19.2768910980384,1,0,268,-1,305391684.58036417,0.7445387698949857,9.980143218263608e-08,0.1523726615771146,0.0572309143381226,101.32000000000001,0.08193040699778223,0.08599136416121778,32959.741062360896,False,9.46174475071228e-10,1.0264e-06,0.09439654566448712,1.0198e-12,0.044396545664487114,9.851827283224357e-07
5,0.72,0.5330076221910485,23.99413719943887,1,1,83,314,305391684.58036417,0.7223765487977555,2.4198508610342667e-07,0.36945273053868577,0.5817779226912181,100.4,0.1968653098097668,0.10165038110955243,33355.6721677192,False,1.020001309523888e-09,1.008e-06,0.10066015244382097,1.006e-12,0.05066015244382097,1.0073007622191049e-06
6,0.7307328758441027,0.23574699475393612,18.858103422452906,0,0,-1,-1,305391684.58036417,0.7114230399967124,1.0702897003545585e-07,0.16340736473917103,0.06645091103002505,100.61465751688206,0.08725790855324918,0.0867873497376968,32553.067723040014,False,9.348723481279836e-10,1.012293150337641e-06,0.09471493989507873,1.009219862753231e-12,0.04471493989507872,9.79721274644214e-07
7,0.72,0.2478333102084161,18.86099958375149,0,0,-1,-1,305391684.58036417,0.7018439983350059,1.1251614876266212e-07,0.1717849602198019,0.07435313990399427,100.4,0.09153674237302355,0.08739166551042081,32452.589097589527,False,9.3359349299315e-10,1.008e-06,0.09495666620416832,1.006e-12,0.04495666620416833,9.787833310208415e-07
8,0.72,0.3519568129272388,20.7352226326903,1,0,445,-1,305391684.58036417,0.7093408905307611,1.5978814586324664e-07,0.24395787255937967,0.18536219663311668,100.4,0.12999455191982928,0.09259784064636195,32782.32487166477,False,9.651429143169534e-10,1.008e-06,0.09703913625854478,1.006e-12,0.04703913625854478,9.891956812927239e-07
9,0.766,0.36378254277190486,21.868085769894286,1,1,83,385,305391684.58036417,0.7555657427763279,1.6515701890662623e-07,0.25215484385927356,0.20388710461058163,101.32000000000001,0.13558304206294303,0.09318912713859524,33424.00801597571,False,9.907862100050135e-10,1.0264e-06,0.0972756508554381,1.0198e-12,0.0472756508554381,9.995782542771905e-07
10,0.766,0.35425869407417987,21.69665649333524,1,1,316,460,305391684.58036417,0.7548362159660822,1.6083319828717376e-07,0.245553414986366,0.1888633099647702,101.32000000000001,0.1320334699236488,0.092712934703709,33393.29286020108,False,9.878347692935884e-10,1.0264e-06,0.0970851738814836,1.0198e-12,0.0470851738814836,9.98625869407418e-07
11,0.766,0.3503700861044807,21.62666154988065,1,1,22,361,305391684.58036417,0.7545383485956032,1.5906777300019196e-07,0.24285803733586608,0.18297814296280124,101.32000000000001,0.13058417196145222,0.09251850430522404,33380.75179583449,False,9.866296896837786e-10,1.0264e-06,0.09700740172208962,1.0198e-12,0.047007401722089615,9.982370086104482e-07
12,0.766,0.35677942985006506,21.742029737301173,1,1,39,183,305391684.58036417,0.755029304326515,1.6197761055892346e-07,0.24730065588235736,0.19275524301817004,101.32000000000001,0.1329729570747563,0.09283897149250325,33401.42242992445,False,9.886159453105353e-10,1.0264e-06,0.0971355885970013,1.0198e-12,0.0471355885970013,9.988779429850067e-07
13,0.7407101016148206,0.3594093448144052,21.283570238955708,1,0,89,-1,305391684.58036417,0.730296409765959,1.6317159010554694e-07,0.24912357402500213,0.19688050351933079,100.81420203229641,0.13329147056632118,0.09297046724072026,33077.16660947648,False,9.773193352729271e-10,1.0162840406459283e-06,0.09718818689628811,1.012213030484446e-12,0.047188186896288106,9.940829548044045e-07
14,0.7325418883638675,0.40497456362507833,21.940379912528762,0,0,-1,-1,305391684.58036417,0.7255808771033989,1.838581674417151e-07,0.28070697697521724,0.27883367024964434,100.65083776727735,0.1499482975783624,0.09524872818125392,33115.070481722054,False,9.872994671981213e-10,1.0130167553455469e-06,0.09809949127250157,1.0097625665091602e-12,0.04809949127250157,9.970058340352812e-07
