total_universes,stable_universes,unstable_universes,lockin_universes,E_mean,E_std,E_min,E_max,E_median,I_mean,I_std,I_min,I_max,I_median,X_mean,X_std,X_min,X_max,X_median,stability_rate,lockin_rate,E_I_correlation,E_stability_correlation,I_stability_correlation,X_stability_correlation
175,135,40,89,0.7510409334110831,0.018246916406565675,0.72,0.766,0.7612046129460881,0.33856647079110447,0.0731877461577732,0.1334517566553825,0.5330076221910485,0.3467615961510717,21.11501514246154,1.222217420331923,17.722131619796887,23.99413719943887,21.307397248035628,0.7714285714285715,0.5085714285714286,-0.389852913692315,0.1527464240077961,-0.010236772681697094,0.034574299247767205
