epoch,mean_X,std_X
0,19.118073448356917,1.3041320840872435
1,18.991034816517576,1.1919455213612808
2,19.10193816966782,1.272402818186399
3,19.078247006006038,1.2676353208918392
4,19.05075374210677,1.2289789607558175
5,19.090886075799386,1.1567649135101699
6,19.040139107620266,1.1680453078696678
7,19.17163191057777,1.2079406397171095
8,19.030043557826268,1.1978458175652567
9,19.094295227270916,1.1682550035277641
10,18.976697776513127,1.223107228744307
11,19.131793559679792,1.212360882321936
12,19.104271769214602,1.1987526720742694
13,18.98601731588603,1.1859373216130902
14,19.01289160639821,1.1680415252725866
15,19.131406461000257,1.219053152347161
16,18.963646530155195,1.241228565380673
17,19.10979535465992,1.1672511590239736
18,19.0409327001998,1.313993510951529
19,19.064263278938746,1.1447277695788651
20,19.021746951090243,1.2436956617178572
21,19.101485921811815,1.182786227883372
22,19.041273729422883,1.2284198394093118
23,19.001780518975767,1.2566916007642654
24,19.03222547957162,1.2281243493796172
25,19.03300174748513,1.299406407228615
26,19.091810077157824,1.228031290049559
27,19.05053998506911,1.2054795912026837
28,19.038793072825833,1.2225876243135114
29,18.935589961663442,1.1537208526896237
30,19.089924541517288,1.1623591261979815
31,19.027713960357868,1.1878672897397344
32,19.020293192321006,1.2386380796101009
33,19.073284319242354,1.2461110369254507
34,19.092879053403067,1.228072613606615
35,19.067448879557933,1.1884287333804333
36,19.113059514024382,1.1379699493432733
37,19.06886907251657,1.181661425394157
38,19.047430350326252,1.1835431227006845
39,19.127198980860044,1.2666588477510299
40,19.064992188509166,1.1644447928931125
41,19.041783651954148,1.2031146022803516
42,19.08511102306837,1.1138832106757335
43,19.142362245953315,1.212308129687384
44,18.994116245575295,1.3371597301209792
45,19.07783172181464,1.2438544816551036
46,19.106019402211125,1.1980204202564713
47,19.066267040182407,1.2169331370139838
48,19.040755973876724,1.209610756161602
49,19.030428022257595,1.274910489228872
50,19.024998577553035,1.103493742412541
51,19.049982357893203,1.221048153512489
52,19.10754508912007,1.3147526362429702
53,18.999415236359905,1.2008307243992382
54,18.99461848188856,1.2631811289907378
55,19.012367694802876,1.2519731160771985
56,18.99829126674948,1.1426997524774265
57,19.067637996795234,1.1931108349145623
58,19.07775658816133,1.2144569723929415
59,19.093998838566915,1.14736329193327
60,19.021323543299054,1.1815491088383063
61,19.07285369693314,1.2191250459100518
62,18.966284618663078,1.2771190936267818
