ell,C_ell_scaled,fit_alpha,fit_R_squared,n_maps
2,479.2293950240027,0.08981581697004813,0.7283747057333947,38
3,415.44952434804753,0.08981581697004813,0.7283747057333947,38
4,406.1810483780452,0.08981581697004813,0.7283747057333947,38
5,389.98909819194745,0.08981581697004813,0.7283747057333947,38
6,387.06873408254177,0.08981581697004813,0.7283747057333947,38
7,424.71742052592333,0.08981581697004813,0.7283747057333947,38
8,373.6582720148001,0.08981581697004813,0.7283747057333947,38
9,367.70293662407187,0.08981581697004813,0.7283747057333947,38
10,348.60842931686693,0.08981581697004813,0.7283747057333947,38
11,357.46103665262444,0.08981581697004813,0.7283747057333947,38
12,371.5258151218299,0.08981581697004813,0.7283747057333947,38
13,362.52713710903225,0.08981581697004813,0.7283747057333947,38
14,347.78797668558053,0.08981581697004813,0.7283747057333947,38
15,337.13795937689883,0.08981581697004813,0.7283747057333947,38
16,356.6999015624348,0.08981581697004813,0.7283747057333947,38
17,343.556075969215,0.08981581697004813,0.7283747057333947,38
18,332.8548635606759,0.08981581697004813,0.7283747057333947,38
19,337.6399014042705,0.08981581697004813,0.7283747057333947,38
20,343.4469367591201,0.08981581697004813,0.7283747057333947,38
21,367.4374885065275,0.08981581697004813,0.7283747057333947,38
22,349.78215952862047,0.08981581697004813,0.7283747057333947,38
23,328.26426646318123,0.08981581697004813,0.7283747057333947,38
24,357.9252647004277,0.08981581697004813,0.7283747057333947,38
25,347.6651446971416,0.08981581697004813,0.7283747057333947,38
26,343.9353919919666,0.08981581697004813,0.7283747057333947,38
27,376.7300200568624,0.08981581697004813,0.7283747057333947,38
28,329.3031573880822,0.08981581697004813,0.7283747057333947,38
29,348.6150296557046,0.08981581697004813,0.7283747057333947,38
30,334.8295647230846,0.08981581697004813,0.7283747057333947,38
31,341.4768982746016,0.08981581697004813,0.7283747057333947,38
32,343.1408850406818,0.08981581697004813,0.7283747057333947,38
33,339.57353766712816,0.08981581697004813,0.7283747057333947,38
34,343.25112148364644,0.08981581697004813,0.7283747057333947,38
35,335.0672534048489,0.08981581697004813,0.7283747057333947,38
36,325.66067264174234,0.08981581697004813,0.7283747057333947,38
37,334.73950251335845,0.08981581697004813,0.7283747057333947,38
38,337.113417812502,0.08981581697004813,0.7283747057333947,38
39,336.76210729908684,0.08981581697004813,0.7283747057333947,38
40,344.8756025095741,0.08981581697004813,0.7283747057333947,38
41,344.972023257049,0.08981581697004813,0.7283747057333947,38
42,342.6955728791197,0.08981581697004813,0.7283747057333947,38
43,348.72617747319174,0.08981581697004813,0.7283747057333947,38
44,341.81853361837545,0.08981581697004813,0.7283747057333947,38
45,328.3219217291167,0.08981581697004813,0.7283747057333947,38
46,334.99294308358657,0.08981581697004813,0.7283747057333947,38
47,333.4565991347046,0.08981581697004813,0.7283747057333947,38
48,342.1561053821068,0.08981581697004813,0.7283747057333947,38
49,336.7069987673928,0.08981581697004813,0.7283747057333947,38
50,340.3170328102952,0.08981581697004813,0.7283747057333947,38
51,329.33997239997365,0.08981581697004813,0.7283747057333947,38
52,319.5955987398992,0.08981581697004813,0.7283747057333947,38
53,315.3773172025754,0.08981581697004813,0.7283747057333947,38
54,319.81764583421,0.08981581697004813,0.7283747057333947,38
55,319.4003066714297,0.08981581697004813,0.7283747057333947,38
56,321.72229502276537,0.08981581697004813,0.7283747057333947,38
57,329.6811696186738,0.08981581697004813,0.7283747057333947,38
58,328.4468131317541,0.08981581697004813,0.7283747057333947,38
59,323.0866535692318,0.08981581697004813,0.7283747057333947,38
60,323.2243719244783,0.08981581697004813,0.7283747057333947,38
61,326.763383413577,0.08981581697004813,0.7283747057333947,38
62,317.103110295606,0.08981581697004813,0.7283747057333947,38
63,328.22331507359405,0.08981581697004813,0.7283747057333947,38
64,331.3602533126724,0.08981581697004813,0.7283747057333947,38
65,329.875393332785,0.08981581697004813,0.7283747057333947,38
66,329.59193950917523,0.08981581697004813,0.7283747057333947,38
67,312.6855255326942,0.08981581697004813,0.7283747057333947,38
68,319.1420570892016,0.08981581697004813,0.7283747057333947,38
69,330.95234580006485,0.08981581697004813,0.7283747057333947,38
70,317.8840676367886,0.08981581697004813,0.7283747057333947,38
71,312.1525578231829,0.08981581697004813,0.7283747057333947,38
72,308.6913330686193,0.08981581697004813,0.7283747057333947,38
73,317.9997060875545,0.08981581697004813,0.7283747057333947,38
74,317.68836507331065,0.08981581697004813,0.7283747057333947,38
75,316.6475002871019,0.08981581697004813,0.7283747057333947,38
76,318.5037377250251,0.08981581697004813,0.7283747057333947,38
77,301.23077237559227,0.08981581697004813,0.7283747057333947,38
78,301.4477963338121,0.08981581697004813,0.7283747057333947,38
79,307.64129388932685,0.08981581697004813,0.7283747057333947,38
80,304.8268215952513,0.08981581697004813,0.7283747057333947,38
81,314.28324764374145,0.08981581697004813,0.7283747057333947,38
82,304.7886413120777,0.08981581697004813,0.7283747057333947,38
83,312.6924482464909,0.08981581697004813,0.7283747057333947,38
84,304.63230145524943,0.08981581697004813,0.7283747057333947,38
85,307.7406965878844,0.08981581697004813,0.7283747057333947,38
86,305.63937520392835,0.08981581697004813,0.7283747057333947,38
87,304.21896652855406,0.08981581697004813,0.7283747057333947,38
88,302.0658956643174,0.08981581697004813,0.7283747057333947,38
89,307.91512742045,0.08981581697004813,0.7283747057333947,38
90,296.89196031186435,0.08981581697004813,0.7283747057333947,38
91,299.5414564980338,0.08981581697004813,0.7283747057333947,38
92,311.46763856502895,0.08981581697004813,0.7283747057333947,38
93,298.60773110916926,0.08981581697004813,0.7283747057333947,38
94,299.05346070114064,0.08981581697004813,0.7283747057333947,38
95,300.8380238790484,0.08981581697004813,0.7283747057333947,38
96,297.1066197047563,0.08981581697004813,0.7283747057333947,38
97,295.5162645980783,0.08981581697004813,0.7283747057333947,38
98,297.7161288020784,0.08981581697004813,0.7283747057333947,38
99,296.47815041270513,0.08981581697004813,0.7283747057333947,38
100,292.36372318450157,0.08981581697004813,0.7283747057333947,38
101,294.0074481469529,0.08981581697004813,0.7283747057333947,38
102,299.097717205178,0.08981581697004813,0.7283747057333947,38
103,291.0042626749427,0.08981581697004813,0.7283747057333947,38
104,283.32250403754495,0.08981581697004813,0.7283747057333947,38
105,294.16306804152845,0.08981581697004813,0.7283747057333947,38
106,290.7592487399388,0.08981581697004813,0.7283747057333947,38
107,288.3444403106618,0.08981581697004813,0.7283747057333947,38
108,287.66806402834936,0.08981581697004813,0.7283747057333947,38
109,281.811420489345,0.08981581697004813,0.7283747057333947,38
110,287.58634793082433,0.08981581697004813,0.7283747057333947,38
111,290.85277804306867,0.08981581697004813,0.7283747057333947,38
112,293.0712955408492,0.08981581697004813,0.7283747057333947,38
113,284.9825953934552,0.08981581697004813,0.7283747057333947,38
114,284.30901539534295,0.08981581697004813,0.7283747057333947,38
115,280.15316382507916,0.08981581697004813,0.7283747057333947,38
116,277.1359138986191,0.08981581697004813,0.7283747057333947,38
117,282.3441680261547,0.08981581697004813,0.7283747057333947,38
118,279.510795248562,0.08981581697004813,0.7283747057333947,38
119,274.8261771421293,0.08981581697004813,0.7283747057333947,38
120,275.40413201261066,0.08981581697004813,0.7283747057333947,38
121,272.0376128953699,0.08981581697004813,0.7283747057333947,38
122,278.29902126000206,0.08981581697004813,0.7283747057333947,38
123,274.09617585190176,0.08981581697004813,0.7283747057333947,38
124,274.0965435932714,0.08981581697004813,0.7283747057333947,38
125,272.2995854729872,0.08981581697004813,0.7283747057333947,38
126,267.1940919756581,0.08981581697004813,0.7283747057333947,38
127,265.94668074737376,0.08981581697004813,0.7283747057333947,38
128,268.66689317037435,0.08981581697004813,0.7283747057333947,38
129,268.48755352960285,0.08981581697004813,0.7283747057333947,38
130,266.40147212833875,0.08981581697004813,0.7283747057333947,38
131,261.10136709417026,0.08981581697004813,0.7283747057333947,38
132,268.26964801701513,0.08981581697004813,0.7283747057333947,38
133,256.50091993838606,0.08981581697004813,0.7283747057333947,38
134,262.10027787427947,0.08981581697004813,0.7283747057333947,38
135,259.6104152689427,0.08981581697004813,0.7283747057333947,38
136,265.3672158481156,0.08981581697004813,0.7283747057333947,38
137,259.5398932908999,0.08981581697004813,0.7283747057333947,38
138,251.952624378855,0.08981581697004813,0.7283747057333947,38
139,262.29867739534893,0.08981581697004813,0.7283747057333947,38
140,254.04695794550202,0.08981581697004813,0.7283747057333947,38
141,256.54575093034634,0.08981581697004813,0.7283747057333947,38
142,253.31948353784068,0.08981581697004813,0.7283747057333947,38
143,253.44249719084792,0.08981581697004813,0.7283747057333947,38
144,251.25782470508412,0.08981581697004813,0.7283747057333947,38
145,245.0967560474048,0.08981581697004813,0.7283747057333947,38
146,246.35597536457647,0.08981581697004813,0.7283747057333947,38
147,250.98124281023104,0.08981581697004813,0.7283747057333947,38
148,255.5141842622694,0.08981581697004813,0.7283747057333947,38
149,244.78008647330017,0.08981581697004813,0.7283747057333947,38
150,248.62298912764453,0.08981581697004813,0.7283747057333947,38
151,243.34963607224913,0.08981581697004813,0.7283747057333947,38
152,245.225775989858,0.08981581697004813,0.7283747057333947,38
153,239.51180981540372,0.08981581697004813,0.7283747057333947,38
154,241.4088974547609,0.08981581697004813,0.7283747057333947,38
155,245.38052437739364,0.08981581697004813,0.7283747057333947,38
156,241.52866157237642,0.08981581697004813,0.7283747057333947,38
157,237.3244497970529,0.08981581697004813,0.7283747057333947,38
158,234.82415006009705,0.08981581697004813,0.7283747057333947,38
159,237.86335897828036,0.08981581697004813,0.7283747057333947,38
160,240.8012365675272,0.08981581697004813,0.7283747057333947,38
161,231.376195321348,0.08981581697004813,0.7283747057333947,38
162,237.35243408278035,0.08981581697004813,0.7283747057333947,38
163,232.82380368147375,0.08981581697004813,0.7283747057333947,38
164,227.76303386198452,0.08981581697004813,0.7283747057333947,38
165,233.06880740827788,0.08981581697004813,0.7283747057333947,38
166,232.99557321220323,0.08981581697004813,0.7283747057333947,38
167,230.30576746989772,0.08981581697004813,0.7283747057333947,38
168,229.08882710877626,0.08981581697004813,0.7283747057333947,38
169,224.37931051479796,0.08981581697004813,0.7283747057333947,38
170,228.31371065346815,0.08981581697004813,0.7283747057333947,38
171,222.5684417031497,0.08981581697004813,0.7283747057333947,38
172,224.02084076800517,0.08981581697004813,0.7283747057333947,38
173,224.05326906642858,0.08981581697004813,0.7283747057333947,38
174,223.00363490596385,0.08981581697004813,0.7283747057333947,38
175,219.81192480678808,0.08981581697004813,0.7283747057333947,38
176,218.7746836132157,0.08981581697004813,0.7283747057333947,38
177,222.53301759557664,0.08981581697004813,0.7283747057333947,38
178,218.54909046841223,0.08981581697004813,0.7283747057333947,38
179,212.41294608840863,0.08981581697004813,0.7283747057333947,38
180,213.34647434397098,0.08981581697004813,0.7283747057333947,38
181,216.64973080263013,0.08981581697004813,0.7283747057333947,38
182,213.25119311520064,0.08981581697004813,0.7283747057333947,38
183,212.77352272421484,0.08981581697004813,0.7283747057333947,38
184,208.93377343371878,0.08981581697004813,0.7283747057333947,38
185,209.2250240167609,0.08981581697004813,0.7283747057333947,38
186,210.77819438600358,0.08981581697004813,0.7283747057333947,38
187,207.18607219360914,0.08981581697004813,0.7283747057333947,38
188,205.4987776576742,0.08981581697004813,0.7283747057333947,38
189,202.43952342602645,0.08981581697004813,0.7283747057333947,38
190,202.6392359869487,0.08981581697004813,0.7283747057333947,38
191,200.22973636736106,0.08981581697004813,0.7283747057333947,38
192,200.96825720125472,0.08981581697004813,0.7283747057333947,38
193,202.32167685982992,0.08981581697004813,0.7283747057333947,38
194,204.6146274022034,0.08981581697004813,0.7283747057333947,38
195,200.96054807341915,0.08981581697004813,0.7283747057333947,38
196,194.52413889482716,0.08981581697004813,0.7283747057333947,38
197,198.58254585289183,0.08981581697004813,0.7283747057333947,38
198,195.3375393073963,0.08981581697004813,0.7283747057333947,38
199,193.41474599764825,0.08981581697004813,0.7283747057333947,38
200,194.92644315709362,0.08981581697004813,0.7283747057333947,38
