universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
156,0.727885053322306,0.2359110805942477,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.727885053322306,1.043185053322306,transition_era
156,0.727885053322306,0.2359110805942477,305391684.58036417,1.0,0.5,118.1691939542746,2.5224,0.727885053322306,3.2502850533223064,transition_era
156,0.727885053322306,0.2359110805942477,305391684.58036417,3.0,0.25,302.86635233326075,20.1792,0.727885053322306,20.90708505332231,matter_dominated
156,0.727885053322306,0.2359110805942477,305391684.58036417,10.0,0.09090909090909091,1372.503256176873,419.6643,0.727885053322306,420.39218505332235,matter_dominated
156,0.727885053322306,0.2359110805942477,305391684.58036417,1100.0,0.0009082652134423251,1381713.585628125,420809879.80530006,0.727885053322306,420809880.5331851,matter_dominated
145,0.72,0.18762978644325592,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
145,0.72,0.18762978644325592,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
145,0.72,0.18762978644325592,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
145,0.72,0.18762978644325592,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
145,0.72,0.18762978644325592,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
101,0.7322578072232595,0.0800582970027714,305391684.58036417,0.0,1.0,67.36,0.3153,0.7322578072232595,1.0475578072232596,transition_era
101,0.7322578072232595,0.0800582970027714,305391684.58036417,1.0,0.5,117.91707254654673,2.5224,0.7322578072232595,3.2546578072232597,transition_era
101,0.7322578072232595,0.0800582970027714,305391684.58036417,3.0,0.25,302.37462751755123,20.1792,0.7322578072232595,20.91145780722326,matter_dominated
101,0.7322578072232595,0.0800582970027714,305391684.58036417,10.0,0.09090909090909091,1371.6356265939955,419.6643,0.7322578072232595,420.3965578072233,matter_dominated
101,0.7322578072232595,0.0800582970027714,305391684.58036417,1100.0,0.0009082652134423251,1381704.8822707473,420809879.80530006,0.7322578072232595,420809880.53755784,matter_dominated
127,0.766,0.33259892171987304,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
127,0.766,0.33259892171987304,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
127,0.766,0.33259892171987304,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
127,0.766,0.33259892171987304,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
127,0.766,0.33259892171987304,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
141,0.72,0.22007985921690443,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
141,0.72,0.22007985921690443,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
