X_SCALE,ALPHA_I,weight,log_likelihood
34.76126340005587,1.5508649421905987,0.000500250125062515,-0.25065445291885297
40.63389991914846,0.8273610824573785,0.001000500250125175,-0.25065445291885297
38.45105550970943,1.2342055592984782,0.00100050025012504,-0.25065445291885297
17.18071607965038,1.8651184788394002,0.0010005002501250087,-0.25065445291885297
17.94424291711154,0.40240442655331454,0.0010005002501251004,-0.25065445291885297
12.034989551222788,1.6690945038787512,0.0010005002501250755,-0.25065445291885297
46.992019815518816,1.0219449570410715,0.0010005002501249785,-0.25065445291885297
14.15842500382439,0.8074597966007947,0.001000500250125015,-0.25065445291885297
36.67700568810395,0.8878028084982889,0.0010005002501250915,-0.25065445291885297
39.72399621394899,1.4200009058936074,0.0010005002501250345,-0.25065445291885297
43.404075363111126,0.2278284669223048,0.0010005002501250106,-0.25065445291885297
45.693175161483246,0.798355610950207,0.0010005002501251793,-0.25065445291885297
41.25042983576819,1.1611602211265033,0.0010005002501250256,-0.25065445291885297
13.318712085902412,0.30157366476080494,0.0010005002501249892,-0.25065445291885297
33.971236512578564,1.4512612424235665,0.0010005002501251269,-0.25065445291885297
42.28378470965854,1.8690548568559648,0.0010005002501249874,-0.25065445291885297
21.034281279463457,1.7112600833022527,0.0010005002501250221,-0.25065445291885297
42.546812484351605,0.22039661432373403,0.0010005002501251368,-0.25065445291885297
27.182596313174034,1.6251989785666778,0.0010005002501250035,-0.25065445291885297
18.680867998512003,1.971779176811065,0.0010005002501250239,-0.25065445291885297
27.33847566514961,1.3613606843955166,0.0010005002501249963,-0.25065445291885297
33.03361660599421,1.3422433972814816,0.0010005002501251839,-0.25065445291885297
20.437677581010824,0.18597960050151174,0.0010005002501249866,-0.25065445291885297
13.774319099304195,0.7838519187097476,0.001000500250124984,-0.25065445291885297
17.277645883113294,1.9506307517782377,0.0010005002501251741,-0.25065445291885297
25.39508846165482,1.467781526864535,0.0010005002501250505,-0.25065445291885297
32.855061337694735,0.8926112710538213,0.0010005002501249946,-0.25065445291885297
25.157047321944056,1.98952131794545,0.001000500250125159,-0.25065445291885297
29.233324749823044,0.13847789962488907,0.0010005002501250106,-0.25065445291885297
46.455191321483426,1.9916824129820943,0.001000500250125031,-0.25065445291885297
27.84201655194311,0.27170276111182184,0.0010005002501250674,-0.25065445291885297
39.467521944242776,0.9646693744429248,0.001000500250125167,-0.25065445291885297
11.817182651370848,0.5681544534147767,0.0010005002501250026,-0.25065445291885297
16.148921679216038,0.9557240145142233,0.0010005002501250328,-0.25065445291885297
19.18898266048192,1.1122152164240966,0.0010005002501251713,-0.25065445291885297
28.602974288644646,0.34447102421177167,0.001000500250124975,-0.25065445291885297
32.31233923513483,1.10149741509627,0.0010005002501250026,-0.25065445291885297
13.969354292161448,0.8836977476952913,0.0010005002501251661,-0.25065445291885297
40.866871541902704,0.7370891072802918,0.0010005002501250273,-0.25065445291885297
24.897502388903323,1.0705850882794896,0.0010005002501250362,-0.25065445291885297
27.42630863012089,0.9518118001212051,0.0010005002501251065,-0.25065445291885297
32.7823078729606,1.8941646403354901,0.001000500250125006,-0.25065445291885297
38.53240600489492,1.707410134206648,0.0010005002501250612,-0.25065445291885297
35.09489003027433,1.325191251455621,0.001000500250125055,-0.25065445291885297
49.421155391540466,1.9117090453686527,0.0010005002501251394,-0.25065445291885297
29.071614421787793,0.18621773547253773,0.0010005002501250523,-0.25065445291885297
34.93558393351613,1.1889788114378232,0.0010005002501250328,-0.25065445291885297
33.4833234555407,0.4959525093691156,0.0010005002501251331,-0.25065445291885297
30.874436358837013,1.569089160644328,0.001000500250125078,-0.25065445291885297
35.70200361925228,0.3359927472483013,0.0010005002501250594,-0.25065445291885297
29.254433790077105,1.7991414500315699,0.0010005002501251624,-0.25065445291885297
21.733214225032427,0.7473716851930023,0.0010005002501250026,-0.25065445291885297
36.532891073539815,0.21560744059214693,0.0010005002501250505,-0.25065445291885297
44.71228680392263,0.7626174452504971,0.001000500250124998,-0.25065445291885297
45.03612962216427,0.8726603674821721,0.0010005002501251848,-0.25065445291885297
40.203039329638294,1.811025761581708,0.0010005002501250737,-0.25065445291885297
37.57537555574483,1.614403374306705,0.0010005002501249892,-0.25065445291885297
40.7310413710956,1.7752509550538897,0.0010005002501251128,-0.25065445291885297
43.32073101044695,0.10880379444162089,0.001000500250125014,-0.25065445291885297
44.3547267839512,1.324650943335267,0.001000500250125063,-0.25065445291885297
21.309544165362095,1.30538962853885,0.0010005002501251162,-0.25065445291885297
37.709077786021105,1.5671492923306884,0.0010005002501249866,-0.25065445291885297
18.821190273589835,1.4762786339389473,0.001000500250125006,-0.25065445291885297
21.519788926193172,0.8390507654799735,0.0010005002501251403,-0.25065445291885297
38.74536946197055,0.8292385437996186,0.0010005002501250256,-0.25065445291885297
27.423607856797755,1.8191327361899792,0.0010005002501250594,-0.25065445291885297
42.54650994971685,1.368812190802184,0.001000500250124983,-0.25065445291885297
15.32716585295901,1.528536388326084,0.001000500250125175,-0.25065445291885297
36.964679602712515,1.5541808140215139,0.0010005002501250184,-0.25065445291885297
31.753230706468187,0.6242688162685549,0.001000500250125031,-0.25065445291885297
46.44425841718969,1.433682487463249,0.0010005002501251297,-0.25065445291885297
32.9704662908578,0.39362470704538455,0.0010005002501249794,-0.25065445291885297
10.44467920985847,1.464812857277529,0.0010005002501250683,-0.25065445291885297
17.610882552878447,0.41565119443130727,0.0010005002501249811,-0.25065445291885297
19.672846669750786,1.3733951451906181,0.0010005002501251882,-0.25065445291885297
42.0397422410783,1.2824970336846482,0.0010005002501250176,-0.25065445291885297
21.86940781015541,1.6085727756046457,0.0010005002501250523,-0.25065445291885297
35.5237091450843,0.37095631630031234,0.0010005002501251056,-0.25065445291885297
16.99664552018358,0.6494097539107524,0.0010005002501250692,-0.25065445291885297
37.043483379364716,0.6720019427560225,0.0010005002501250451,-0.25065445291885297
47.135537344691116,1.5339677263753226,0.0010005002501251661,-0.25065445291885297
21.77168141796171,0.855589907525685,0.0010005002501250052,-0.25065445291885297
20.89484709827071,0.5805707255018793,0.00100050025012504,-0.25065445291885297
47.42456944127363,0.7082703549686478,0.001000500250125128,-0.25065445291885297
48.836795534290104,1.9965199124003572,0.0010005002501250497,-0.25065445291885297
49.78795249036763,0.8144431280110885,0.00100050025012504,-0.25065445291885297
11.076827488198212,1.9596568213026773,0.0010005002501251856,-0.25065445291885297
37.84452407954227,0.3595375794553688,0.001000500250125048,-0.25065445291885297
20.222320502438617,0.5424205331781098,0.001000500250124992,-0.25065445291885297
27.053536622016242,1.451478446159975,0.00100050025012499,-0.25065445291885297
21.0241485419664,0.2968567116801175,0.0010005002501251368,-0.25065445291885297
30.652112399887642,0.6775585753830732,0.0010005002501250594,-0.25065445291885297
33.106043397907314,1.3714175438858947,0.0010005002501250416,-0.25065445291885297
47.35290681958383,1.4714492060401014,0.0010005002501251208,-0.25065445291885297
44.28313940824578,0.5001743232118947,0.0010005002501250017,-0.25065445291885297
16.21849622197562,0.9347970994358215,0.0010005002501250674,-0.25065445291885297
36.98236012327136,1.0944525164664165,0.0010005002501249794,-0.25065445291885297
23.526932678247142,1.4821315166318727,0.00100050025012519,-0.25065445291885297
42.790268540905515,1.4081763393216584,0.0010005002501250362,-0.25065445291885297
20.172267298956427,1.0654439598869279,0.001000500250125054,-0.25065445291885297
18.576408498676006,1.7192998550684282,0.0010005002501251741,-0.25065445291885297
28.129132038515653,0.34217515558888434,0.0010005002501250195,-0.25065445291885297
40.463705739212465,0.47164396680912846,0.001000500250125007,-0.25065445291885297
38.3264249332361,1.7637139854849564,0.0010005002501251446,-0.25065445291885297
34.74173174126264,1.4936999151931738,0.0010005002501250293,-0.25065445291885297
15.52732917007269,0.9917627495757506,0.0010005002501250345,-0.25065445291885297
45.638255965188826,1.1443584440385641,0.001000500250125112,-0.25065445291885297
13.650836255913212,1.45078221685426,0.0010005002501249785,-0.25065445291885297
40.405200799078585,0.848029532533686,0.001000500250125007,-0.25065445291885297
28.572541509954235,1.0946341617206508,0.0010005002501251154,-0.25065445291885297
18.24239975176195,0.3971455740862314,0.0010005002501250577,-0.25065445291885297
28.404673732405243,0.1796038996524873,0.001000500250125006,-0.25065445291885297
21.691486057667078,1.5445071525151426,0.0010005002501250328,-0.25065445291885297
49.52729069316826,0.966680888873427,0.0010005002501251021,-0.25065445291885297
21.92253097461446,0.19220651191914828,0.001000500250125047,-0.25065445291885297
39.40304794578926,1.466441965281079,0.001000500250125048,-0.25065445291885297
37.09441905714206,1.5851817394160561,0.0010005002501251128,-0.25065445291885297
23.125721190547747,1.670556336654008,0.0010005002501250594,-0.25065445291885297
19.116001013531427,0.6104864083784188,0.0010005002501250807,-0.25065445291885297
10.72399472674153,0.8615337667030941,0.0010005002501251297,-0.25065445291885297
33.172595510007305,1.62236934002714,0.0010005002501249892,-0.25065445291885297
17.532456655810584,0.6204960969773929,0.0010005002501250328,-0.25065445291885297
25.010489496058064,0.6395172097646483,0.0010005002501250124,-0.25065445291885297
21.704991117104093,0.5164247045751932,0.001000500250125111,-0.25065445291885297
23.45805290858431,0.2214716579854833,0.001000500250125023,-0.25065445291885297
32.493236308707615,0.6626954547406528,0.0010005002501250017,-0.25065445291885297
40.08766007162524,0.4519684450683765,0.0010005002501251331,-0.25065445291885297
