universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
3309,1335735032,35.58569517700339,0.0,35.58569517700339,1,1,107,597,,,0,0.0,0.0,0.0,35.58569517700339,3.571943736235683,3.571943736235683,0.9133,0.9133,
3310,3644456045,20.386780801264756,0.0,20.386780801264756,0,0,-1,-1,,,0,0.0,0.0,0.0,20.386780801264756,3.014886690869514,3.014886690869514,0.7449,0.7449,
3311,3978814937,1.9484219933298437,0.0,1.9484219933298437,0,0,-1,-1,,,0,0.0,0.0,0.0,1.9484219933298437,0.6670198107796057,0.6670198107796057,0.0088,0.0088,
3312,1009965948,28.503193263652346,0.0,28.503193263652346,1,1,295,604,,,0,0.0,0.0,0.0,28.503193263652346,3.3500161253368206,3.3500161253368206,0.8607,0.8607,
3313,872269334,6.5913773718867015,0.0,6.5913773718867015,0,0,-1,-1,,,0,0.0,0.0,0.0,6.5913773718867015,1.8857623360661495,1.8857623360661495,0.222,0.222,
3314,4143154331,15.278929213056685,0.0,15.278929213056685,0,0,-1,-1,,,0,0.0,0.0,0.0,15.278929213056685,2.726474703603348,2.726474703603348,0.6153,0.6153,
3315,2927943379,8.773268506209098,0.0,8.773268506209098,1,1,531,731,,,0,0.0,0.0,0.0,8.773268506209098,2.171709428651916,2.171709428651916,0.3351,0.3351,
3316,2641207159,29.11114753364475,0.0,29.11114753364475,1,0,636,-1,,,0,0.0,0.0,0.0,29.11114753364475,3.3711211775798646,3.3711211775798646,0.8662,0.8662,
3317,1506078017,31.92708575702442,0.0,31.92708575702442,1,0,370,-1,,,0,0.0,0.0,0.0,31.92708575702442,3.46345473281583,3.46345473281583,0.8878,0.8878,
3318,2623524969,57.956810284487695,0.0,57.956810284487695,1,1,341,500,,,0,0.0,0.0,0.0,57.956810284487695,4.059698082889258,4.059698082889258,0.9751,0.9751,
3319,911732195,25.21506349216298,0.0,25.21506349216298,1,1,477,729,,,0,0.0,0.0,0.0,25.21506349216298,3.2274415735570066,3.2274415735570066,0.8223,0.8223,
3320,2316507425,9.970268402538009,0.0,9.970268402538009,1,0,546,-1,,,0,0.0,0.0,0.0,9.970268402538009,2.2996075046283346,2.2996075046283346,0.3986,0.3986,
3321,3261228662,11.682503466731033,0.0,11.682503466731033,0,0,-1,-1,,,0,0.0,0.0,0.0,11.682503466731033,2.458092292338134,2.458092292338134,0.477,0.477,
3322,790482073,19.924534223291598,0.0,19.924534223291598,0,0,-1,-1,,,0,0.0,0.0,0.0,19.924534223291598,2.9919518479058094,2.9919518479058094,0.736,0.736,
3323,4068715361,20.93230254864689,0.0,20.93230254864689,1,1,233,467,,,0,0.0,0.0,0.0,20.93230254864689,3.041293542287021,3.041293542287021,0.7547,0.7547,
3324,3320902037,5.360945401151678,0.0,5.360945401151678,0,0,-1,-1,,,0,0.0,0.0,0.0,5.360945401151678,1.6791403403415108,1.6791403403415108,0.1522,0.1522,
3325,1205933691,2.3307306854033842,0.0,2.3307306854033842,0,0,-1,-1,,,0,0.0,0.0,0.0,2.3307306854033842,0.8461818173017582,0.8461818173017582,0.0186,0.0186,
3326,3978283060,6.7014778417371685,0.0,6.7014778417371685,0,0,-1,-1,,,0,0.0,0.0,0.0,6.7014778417371685,1.9023280754679424,1.9023280754679424,0.2277,0.2277,
3327,3472494517,12.219628328740878,0.0,12.219628328740878,0,0,-1,-1,,,0,0.0,0.0,0.0,12.219628328740878,2.503043538284331,2.503043538284331,0.501,0.501,
3328,2849683063,1.290510576714365,0.0,1.290510576714365,0,0,-1,-1,,,0,0.0,0.0,0.0,1.290510576714365,0.25503793597042757,0.25503793597042757,0.0019,0.0019,
3329,1412858920,33.20855916909036,0.0,33.20855916909036,1,1,538,769,,,0,0.0,0.0,0.0,33.20855916909036,3.5028076489940423,3.5028076489940423,0.8972,0.8972,
3330,1380518378,27.22364197311496,0.0,27.22364197311496,0,0,-1,-1,,,0,0.0,0.0,0.0,27.22364197311496,3.304085785962993,3.304085785962993,0.8464,0.8464,
3331,4074659446,19.836544354857086,0.0,19.836544354857086,0,0,-1,-1,,,0,0.0,0.0,0.0,19.836544354857086,2.9875259110239893,2.9875259110239893,0.7344,0.7344,
3332,763940238,28.945047141789274,0.0,28.945047141789274,1,0,807,-1,,,0,0.0,0.0,0.0,28.945047141789274,3.3653991061974695,3.3653991061974695,0.8648,0.8648,
3333,3759537987,9.13047191322233,0.0,9.13047191322233,0,0,-1,-1,,,0,0.0,0.0,0.0,9.13047191322233,2.211617381466415,2.211617381466415,0.3554,0.3554,
3334,182707591,24.05197232117577,0.0,24.05197232117577,1,1,557,960,,,0,0.0,0.0,0.0,24.05197232117577,3.180217002385739,3.180217002385739,0.8073,0.8073,
3335,3224532355,23.70863958282929,0.0,23.70863958282929,1,0,919,-1,,,0,0.0,0.0,0.0,23.70863958282929,3.165839521072684,3.165839521072684,0.8019,0.8019,
3336,3164004976,24.91942273679617,0.0,24.91942273679617,0,0,-1,-1,,,0,0.0,0.0,0.0,24.91942273679617,3.2156475289959383,3.2156475289959383,0.8181,0.8181,
3337,1023037051,16.078412555057373,0.0,16.078412555057373,0,0,-1,-1,,,0,0.0,0.0,0.0,16.078412555057373,2.7774775371771625,2.7774775371771625,0.6395,0.6395,
3338,3202059716,15.743468108854849,0.0,15.743468108854849,0,0,-1,-1,,,0,0.0,0.0,0.0,15.743468108854849,2.7564255560029243,2.7564255560029243,0.63,0.63,
3339,763322976,11.086875432274505,0.0,11.086875432274505,0,0,-1,-1,,,0,0.0,0.0,0.0,11.086875432274505,2.4057620152509083,2.4057620152509083,0.4496,0.4496,
3340,688006141,114.52754588683236,0.0,114.52754588683236,0,0,-1,-1,,,0,0.0,0.0,0.0,114.52754588683236,4.740815369491525,4.740815369491525,0.9982,0.9982,
3341,1288592252,4.107168791660796,0.0,4.107168791660796,1,1,797,901,,,0,0.0,0.0,0.0,4.107168791660796,1.4127339326596775,1.4127339326596775,0.0892,0.0892,
3342,798661269,18.027157486434383,0.0,18.027157486434383,1,1,720,856,,,0,0.0,0.0,0.0,18.027157486434383,2.8918793701239376,2.8918793701239376,0.6916,0.6916,
3343,935522999,3.0304931771208694,0.0,3.0304931771208694,0,0,-1,-1,,,0,0.0,0.0,0.0,3.0304931771208694,1.1087253710032263,1.1087253710032263,0.0405,0.0405,
3344,158178965,21.09113736821818,0.0,21.09113736821818,0,0,-1,-1,,,0,0.0,0.0,0.0,21.09113736821818,3.0488529223025167,3.0488529223025167,0.7574,0.7574,
3345,1283499812,37.884398958551934,0.0,37.884398958551934,0,0,-1,-1,,,0,0.0,0.0,0.0,37.884398958551934,3.634539390365128,3.634539390365128,0.925,0.925,
3346,3030779195,9.528062467834,0.0,9.528062467834,0,0,-1,-1,,,0,0.0,0.0,0.0,9.528062467834,2.254241388269437,2.254241388269437,0.3763,0.3763,
3347,2304445254,8.814058673221803,0.0,8.814058673221803,0,0,-1,-1,,,0,0.0,0.0,0.0,8.814058673221803,2.176348023218923,2.176348023218923,0.3377,0.3377,
3348,900304210,31.432801379902436,0.0,31.432801379902436,1,1,501,820,,,0,0.0,0.0,0.0,31.432801379902436,3.447851977601277,3.447851977601277,0.884,0.884,
3349,1655610887,25.139509204813642,0.0,25.139509204813642,1,0,463,-1,,,0,0.0,0.0,0.0,25.139509204813642,3.224440680490017,3.224440680490017,0.8211,0.8211,
3350,1647732347,2.8628301422793703,0.0,2.8628301422793703,0,0,-1,-1,,,0,0.0,0.0,0.0,2.8628301422793703,1.0518106957776834,1.0518106957776834,0.0342,0.0342,
3351,1351016893,8.714197312159403,0.0,8.714197312159403,0,0,-1,-1,,,0,0.0,0.0,0.0,8.714197312159403,2.1649535705603586,2.1649535705603586,0.3316,0.3316,
3352,1536133370,4.8262018587468924,0.0,4.8262018587468924,1,0,815,-1,,,0,0.0,0.0,0.0,4.8262018587468924,1.574059793669148,1.574059793669148,0.1247,0.1247,
3353,3495514461,13.143659983641816,0.0,13.143659983641816,0,0,-1,-1,,,0,0.0,0.0,0.0,13.143659983641816,2.575939511840024,2.575939511840024,0.54,0.54,
3354,3610249710,16.38921804893473,0.0,16.38921804893473,1,1,350,743,,,0,0.0,0.0,0.0,16.38921804893473,2.7966236825838084,2.7966236825838084,0.6512,0.6512,
3355,2319637847,32.11231579907714,0.0,32.11231579907714,1,1,411,753,,,0,0.0,0.0,0.0,32.11231579907714,3.4692396263067637,3.4692396263067637,0.8894,0.8894,
3356,309849081,3.532290187968009,0.0,3.532290187968009,1,0,749,-1,,,0,0.0,0.0,0.0,3.532290187968009,1.2619464390409172,1.2619464390409172,0.062,0.062,
3357,2561039314,16.20539476808954,0.0,16.20539476808954,0,0,-1,-1,,,0,0.0,0.0,0.0,16.20539476808954,2.7853441971786492,2.7853441971786492,0.6441,0.6441,
3358,3400682470,5.548076192779019,0.0,5.548076192779019,0,0,-1,-1,,,0,0.0,0.0,0.0,5.548076192779019,1.7134512357360805,1.7134512357360805,0.1625,0.1625,
3359,3313491504,3.772309956355668,0.0,3.772309956355668,0,0,-1,-1,,,0,0.0,0.0,0.0,3.772309956355668,1.3276875343423542,1.3276875343423542,0.0729,0.0729,
3360,4194596311,43.42154077164454,0.0,43.42154077164454,1,1,323,458,,,0,0.0,0.0,0.0,43.42154077164454,3.7709556491187044,3.7709556491187044,0.9452,0.9452,
3361,3150427885,6.015403529941376,0.0,6.015403529941376,1,0,868,-1,,,0,0.0,0.0,0.0,6.015403529941376,1.7943234344486072,1.7943234344486072,0.1914,0.1914,
3362,2890790155,18.13667036401436,0.0,18.13667036401436,1,1,494,562,,,0,0.0,0.0,0.0,18.13667036401436,2.897935875690135,2.897935875690135,0.6945,0.6945,
3363,845798159,21.838615231456814,0.0,21.838615231456814,1,0,685,-1,,,0,0.0,0.0,0.0,21.838615231456814,3.083679743713482,3.083679743713482,0.77,0.77,
3364,3916857541,95.15432622866885,0.0,95.15432622866885,0,0,-1,-1,,,0,0.0,0.0,0.0,95.15432622866885,4.5555000601669775,4.5555000601669775,0.9967,0.9967,
3365,1492193669,12.621679805689125,0.0,12.621679805689125,0,0,-1,-1,,,0,0.0,0.0,0.0,12.621679805689125,2.5354159548867123,2.5354159548867123,0.5167,0.5167,
3366,938375042,12.544833290664407,0.0,12.544833290664407,1,0,582,-1,,,0,0.0,0.0,0.0,12.544833290664407,2.529308890823384,2.529308890823384,0.5144,0.5144,
3367,735445571,14.515905022789367,0.0,14.515905022789367,1,1,393,665,,,0,0.0,0.0,0.0,14.515905022789367,2.675244946396818,2.675244946396818,0.5918,0.5918,
3368,832925337,15.980577050851945,0.0,15.980577050851945,0,0,-1,-1,,,0,0.0,0.0,0.0,15.980577050851945,2.771374050502979,2.771374050502979,0.6363,0.6363,
3369,1369304858,24.988211634925168,0.0,24.988211634925168,1,1,534,759,,,0,0.0,0.0,0.0,24.988211634925168,3.2184041790578464,3.2184041790578464,0.8188,0.8188,
3370,251994714,14.16173432472396,0.0,14.16173432472396,1,0,455,-1,,,0,0.0,0.0,0.0,14.16173432472396,2.6505435613251147,2.6505435613251147,0.5784,0.5784,
3371,1202730388,30.319876040944685,0.0,30.319876040944685,1,1,193,528,,,0,0.0,0.0,0.0,30.319876040944685,3.4118034724065023,3.4118034724065023,0.8756,0.8756,
3372,2146491788,6.708833432168488,0.0,6.708833432168488,1,0,591,-1,,,0,0.0,0.0,0.0,6.708833432168488,1.903425080752717,1.903425080752717,0.2279,0.2279,
3373,93684701,10.532979215204943,0.0,10.532979215204943,0,0,-1,-1,,,0,0.0,0.0,0.0,10.532979215204943,2.3545112125500696,2.3545112125500696,0.4248,0.4248,
3374,1167145663,4.2021962355509554,0.0,4.2021962355509554,1,0,943,-1,,,0,0.0,0.0,0.0,4.2021962355509554,1.4356073018445001,1.4356073018445001,0.0933,0.0933,
3375,579398560,7.8793912726960365,0.0,7.8793912726960365,1,1,436,753,,,0,0.0,0.0,0.0,7.8793912726960365,2.064250651228143,2.064250651228143,0.2919,0.2919,
3376,298349124,29.77784825530109,0.0,29.77784825530109,0,0,-1,-1,,,0,0.0,0.0,0.0,29.77784825530109,3.393764769954369,3.393764769954369,0.8711,0.8711,
3377,344351920,18.658233183739974,0.0,18.658233183739974,1,1,252,867,,,0,0.0,0.0,0.0,18.658233183739974,2.926287506249341,2.926287506249341,0.7074,0.7074,
3378,3884056564,17.482095475817022,0.0,17.482095475817022,1,0,757,-1,,,0,0.0,0.0,0.0,17.482095475817022,2.8611772415218306,2.8611772415218306,0.6782,0.6782,
3379,1125758956,5.9766894053728805,0.0,5.9766894053728805,0,0,-1,-1,,,0,0.0,0.0,0.0,5.9766894053728805,1.7878668035218195,1.7878668035218195,0.1887,0.1887,
3380,2665022069,27.255216061701987,0.0,27.255216061701987,0,0,-1,-1,,,0,0.0,0.0,0.0,27.255216061701987,3.305244917900085,3.305244917900085,0.8467,0.8467,
3381,1852612549,73.89973903003921,0.0,73.89973903003921,0,0,-1,-1,,,0,0.0,0.0,0.0,73.89973903003921,4.302709296554689,4.302709296554689,0.9898,0.9898,
3382,1224985190,9.589040628502302,0.0,9.589040628502302,0,0,-1,-1,,,0,0.0,0.0,0.0,9.589040628502302,2.260620845153214,2.260620845153214,0.3802,0.3802,
3383,1099730457,21.542043407961845,0.0,21.542043407961845,0,0,-1,-1,,,0,0.0,0.0,0.0,21.542043407961845,3.0700065329652095,3.0700065329652095,0.7649,0.7649,
3384,2610943878,8.57547041956378,0.0,8.57547041956378,1,0,464,-1,,,0,0.0,0.0,0.0,8.57547041956378,2.1489058509717447,2.1489058509717447,0.3255,0.3255,
3385,1106137240,20.56265459917282,0.0,20.56265459917282,1,1,538,796,,,0,0.0,0.0,0.0,20.56265459917282,3.0234765469981815,3.0234765469981815,0.7485,0.7485,
3386,2428686017,5.249776569555116,0.0,5.249776569555116,0,0,-1,-1,,,0,0.0,0.0,0.0,5.249776569555116,1.65818551751812,1.65818551751812,0.145,0.145,
3387,2281798490,26.57581292463652,0.0,26.57581292463652,1,1,484,798,,,0,0.0,0.0,0.0,26.57581292463652,3.280001513586588,3.280001513586588,0.8389,0.8389,
3388,655627996,11.937400411309486,0.0,11.937400411309486,1,0,947,-1,,,0,0.0,0.0,0.0,11.937400411309486,2.4796763632640277,2.4796763632640277,0.4892,0.4892,
3389,206365035,5.462058434845349,0.0,5.462058434845349,0,0,-1,-1,,,0,0.0,0.0,0.0,5.462058434845349,1.6978257214282564,1.6978257214282564,0.1571,0.1571,
3390,225594329,66.95992453148814,0.0,66.95992453148814,1,0,367,-1,,,0,0.0,0.0,0.0,66.95992453148814,4.204094299112024,4.204094299112024,0.985,0.985,
3391,521826962,31.168403329429644,0.0,31.168403329429644,1,1,554,638,,,0,0.0,0.0,0.0,31.168403329429644,3.4394048678740434,3.4394048678740434,0.8825,0.8825,
3392,2841007916,20.508266198288467,0.0,20.508266198288467,1,1,372,952,,,0,0.0,0.0,0.0,20.508266198288467,3.0208280340541744,3.0208280340541744,0.7478,0.7478,
3393,4256601205,23.249153364946643,0.0,23.249153364946643,1,0,667,-1,,,0,0.0,0.0,0.0,23.249153364946643,3.1462687169594905,3.1462687169594905,0.795,0.795,
3394,2320031986,10.933444228146303,0.0,10.933444228146303,0,0,-1,-1,,,0,0.0,0.0,0.0,10.933444228146303,2.3918263694889013,2.3918263694889013,0.4437,0.4437,
3395,1880889592,7.47165615656517,0.0,7.47165615656517,1,0,284,-1,,,0,0.0,0.0,0.0,7.47165615656517,2.011116682277519,2.011116682277519,0.27,0.27,
3396,471208512,26.11132323056434,0.0,26.11132323056434,0,0,-1,-1,,,0,0.0,0.0,0.0,26.11132323056434,3.262369060498721,3.262369060498721,0.8338,0.8338,
3397,1506690356,34.94815144306122,0.0,34.94815144306122,1,1,306,543,,,0,0.0,0.0,0.0,34.94815144306122,3.5538655758092625,3.5538655758092625,0.9096,0.9096,
3398,504305474,19.27980539582333,0.0,19.27980539582333,0,0,-1,-1,,,0,0.0,0.0,0.0,19.27980539582333,2.9590581955538826,2.9590581955538826,0.7219,0.7219,
3399,2286730547,49.97492274028736,0.0,49.97492274028736,1,1,260,490,,,0,0.0,0.0,0.0,49.97492274028736,3.9115213344180524,3.9115213344180524,0.9622,0.9622,
3400,270795611,7.873712397095507,0.0,7.873712397095507,0,0,-1,-1,,,0,0.0,0.0,0.0,7.873712397095507,2.0635296662126734,2.0635296662126734,0.2913,0.2913,
3401,3776409362,5.01415424018513,0.0,5.01415424018513,1,0,780,-1,,,0,0.0,0.0,0.0,5.01415424018513,1.612264761166859,1.612264761166859,0.1342,0.1342,
3402,2946621056,1.674066466454248,0.0,1.674066466454248,0,0,-1,-1,,,0,0.0,0.0,0.0,1.674066466454248,0.5152556764494532,0.5152556764494532,0.0053,0.0053,
3403,3795162481,5.8602920228915165,0.0,5.8602920228915165,1,0,738,-1,,,0,0.0,0.0,0.0,5.8602920228915165,1.7681994356053943,1.7681994356053943,0.1814,0.1814,
3404,2514247949,14.326459625316813,0.0,14.326459625316813,0,0,-1,-1,,,0,0.0,0.0,0.0,14.326459625316813,2.66210815097495,2.66210815097495,0.5849,0.5849,
3405,848768643,8.836296503809923,0.0,8.836296503809923,1,0,970,-1,,,0,0.0,0.0,0.0,8.836296503809923,2.178867841333815,2.178867841333815,0.3387,0.3387,
3406,2490829917,38.43304656966621,0.0,38.43304656966621,1,1,242,464,,,0,0.0,0.0,0.0,38.43304656966621,3.648917677252109,3.648917677252109,0.9285,0.9285,
3407,3947096246,9.664458665914161,0.0,9.664458665914161,0,0,-1,-1,,,0,0.0,0.0,0.0,9.664458665914161,2.2684551013570977,2.2684551013570977,0.3838,0.3838,
3408,849079368,5.875263038836469,0.0,5.875263038836469,0,0,-1,-1,,,0,0.0,0.0,0.0,5.875263038836469,1.770750831596041,1.770750831596041,0.1828,0.1828,
3409,1668175185,7.671509291688523,0.0,7.671509291688523,1,0,716,-1,,,0,0.0,0.0,0.0,7.671509291688523,2.037513374598313,2.037513374598313,0.2815,0.2815,
3410,4187269602,3.388227955490244,0.0,3.388227955490244,0,0,-1,-1,,,0,0.0,0.0,0.0,3.388227955490244,1.2203070577292414,1.2203070577292414,0.0544,0.0544,
3411,2593415856,24.722868608424815,0.0,24.722868608424815,1,1,791,986,,,0,0.0,0.0,0.0,24.722868608424815,3.207728669887073,3.207728669887073,0.815,0.815,
3412,2050216110,11.10801268526976,0.0,11.10801268526976,0,0,-1,-1,,,0,0.0,0.0,0.0,11.10801268526976,2.407666711438028,2.407666711438028,0.4505,0.4505,
3413,2320413258,5.403942620626033,0.0,5.403942620626033,0,0,-1,-1,,,0,0.0,0.0,0.0,5.403942620626033,1.687128802096917,1.687128802096917,0.154,0.154,
3414,1513203578,10.993763274856569,0.0,10.993763274856569,1,0,582,-1,,,0,0.0,0.0,0.0,10.993763274856569,2.3973281369943105,2.3973281369943105,0.4457,0.4457,
3415,3060920300,8.016088025235744,0.0,8.016088025235744,1,1,506,740,,,0,0.0,0.0,0.0,8.016088025235744,2.0814505254744247,2.0814505254744247,0.2978,0.2978,
3416,3989620885,26.09922068426539,0.0,26.09922068426539,0,0,-1,-1,,,0,0.0,0.0,0.0,26.09922068426539,3.2619054550424953,3.2619054550424953,0.8335,0.8335,
3417,3959008456,3.3794728579589592,0.0,3.3794728579589592,0,0,-1,-1,,,0,0.0,0.0,0.0,3.3794728579589592,1.2177197381485854,1.2177197381485854,0.0537,0.0537,
3418,4163104475,19.895583211526905,0.0,19.895583211526905,1,0,813,-1,,,0,0.0,0.0,0.0,19.895583211526905,2.9904977579266325,2.9904977579266325,0.7355,0.7355,
3419,3885841634,5.432534754658955,0.0,5.432534754658955,0,0,-1,-1,,,0,0.0,0.0,0.0,5.432534754658955,1.692405830672384,1.692405830672384,0.1559,0.1559,
3420,3976602415,61.14900062788686,0.0,61.14900062788686,1,1,324,587,,,0,0.0,0.0,0.0,61.14900062788686,4.113313519037866,4.113313519037866,0.9793,0.9793,
3421,3860357890,18.70445595764146,0.0,18.70445595764146,0,0,-1,-1,,,0,0.0,0.0,0.0,18.70445595764146,2.928761781979765,2.928761781979765,0.7087,0.7087,
3422,418627120,20.38287628074971,0.0,20.38287628074971,1,0,563,-1,,,0,0.0,0.0,0.0,20.38287628074971,3.0146951503559833,3.0146951503559833,0.7448,0.7448,
3423,2679284932,7.1805140695837775,0.0,7.1805140695837775,1,0,720,-1,,,0,0.0,0.0,0.0,7.1805140695837775,1.9713709779323645,1.9713709779323645,0.2552,0.2552,
3424,2371967552,8.643370194592537,0.0,8.643370194592537,1,0,918,-1,,,0,0.0,0.0,0.0,8.643370194592537,2.1567925755775965,2.1567925755775965,0.3288,0.3288,
3425,40888015,76.17064853993536,0.0,76.17064853993536,1,0,685,-1,,,0,0.0,0.0,0.0,76.17064853993536,4.332976198723353,4.332976198723353,0.9913,0.9913,
3426,392242216,9.700322711670648,0.0,9.700322711670648,1,0,444,-1,,,0,0.0,0.0,0.0,9.700322711670648,2.272159154200428,2.272159154200428,0.3856,0.3856,
3427,1334352451,7.437062068532417,0.0,7.437062068532417,1,1,313,670,,,0,0.0,0.0,0.0,7.437062068532417,2.006475887596437,2.006475887596437,0.2683,0.2683,
3428,1814405127,5.44800688038034,0.0,5.44800688038034,1,1,456,788,,,0,0.0,0.0,0.0,5.44800688038034,1.6952498317651619,1.6952498317651619,0.1564,0.1564,
3429,3949974530,31.898178703858605,0.0,31.898178703858605,1,0,357,-1,,,0,0.0,0.0,0.0,31.898178703858605,3.462548914237982,3.462548914237982,0.8875,0.8875,
3430,2078185913,28.058313795133312,0.0,28.058313795133312,0,0,-1,-1,,,0,0.0,0.0,0.0,28.058313795133312,3.3342849800366765,3.3342849800366765,0.856,0.856,
3431,3688780901,8.931757916688127,0.0,8.931757916688127,0,0,-1,-1,,,0,0.0,0.0,0.0,8.931757916688127,2.1896132306873253,2.1896132306873253,0.3447,0.3447,
3432,2159905864,53.186809794721874,0.0,53.186809794721874,1,1,171,439,,,0,0.0,0.0,0.0,53.186809794721874,3.9738104294169205,3.9738104294169205,0.9679,0.9679,
3433,641954488,14.132753381037817,0.0,14.132753381037817,1,1,269,776,,,0,0.0,0.0,0.0,14.132753381037817,2.648495038367409,2.648495038367409,0.577,0.577,
3434,2089083123,12.070841949793001,0.0,12.070841949793001,1,0,320,-1,,,0,0.0,0.0,0.0,12.070841949793001,2.490792788251944,2.490792788251944,0.4948,0.4948,
3435,2146535383,6.521949181297767,0.0,6.521949181297767,0,0,-1,-1,,,0,0.0,0.0,0.0,6.521949181297767,1.8751732854475904,1.8751732854475904,0.2183,0.2183,
3436,4023720112,11.700584631035982,0.0,11.700584631035982,0,0,-1,-1,,,0,0.0,0.0,0.0,11.700584631035982,2.4596388090200274,2.4596388090200274,0.4778,0.4778,
3437,3569784059,5.27964039138621,0.0,5.27964039138621,0,0,-1,-1,,,0,0.0,0.0,0.0,5.27964039138621,1.6638579877069197,1.6638579877069197,0.1469,0.1469,
3438,3662380473,12.9539406705788,0.0,12.9539406705788,0,0,-1,-1,,,0,0.0,0.0,0.0,12.9539406705788,2.561400040742502,2.561400040742502,0.5314,0.5314,
3439,4146678534,53.53010503705855,0.0,53.53010503705855,0,0,-1,-1,,,0,0.0,0.0,0.0,53.53010503705855,3.9802442066125847,3.9802442066125847,0.9683,0.9683,
3440,810723328,16.231586309429293,0.0,16.231586309429293,1,0,867,-1,,,0,0.0,0.0,0.0,16.231586309429293,2.786959116086754,2.786959116086754,0.6451,0.6451,
3441,2934174791,9.021466349131792,0.0,9.021466349131792,1,0,988,-1,,,0,0.0,0.0,0.0,9.021466349131792,2.1996068872847476,2.1996068872847476,0.3489,0.3489,
3442,1300828415,2.1787390181190447,0.0,2.1787390181190447,1,0,731,-1,,,0,0.0,0.0,0.0,2.1787390181190447,0.7787462773896119,0.7787462773896119,0.0151,0.0151,
3443,176465111,8.422030342229283,0.0,8.422030342229283,1,1,545,715,,,0,0.0,0.0,0.0,8.422030342229283,2.1308509324677845,2.1308509324677845,0.3174,0.3174,
3444,765465109,16.312349834126863,0.0,16.312349834126863,1,1,302,556,,,0,0.0,0.0,0.0,16.312349834126863,2.791922479469835,2.791922479469835,0.6479,0.6479,
3445,1699995593,9.536056507647857,0.0,9.536056507647857,1,0,679,-1,,,0,0.0,0.0,0.0,9.536056507647857,2.2550800360236476,2.2550800360236476,0.3767,0.3767,
3446,1094695189,32.04096644074211,0.0,32.04096644074211,1,0,139,-1,,,0,0.0,0.0,0.0,32.04096644074211,3.4670152853140084,3.4670152853140084,0.8887,0.8887,
3447,224162365,38.11440110827865,0.0,38.11440110827865,1,1,150,540,,,0,0.0,0.0,0.0,38.11440110827865,3.6405921925601237,3.6405921925601237,0.926,0.926,
3448,3700504881,21.86506974293437,0.0,21.86506974293437,1,1,325,922,,,0,0.0,0.0,0.0,21.86506974293437,3.0848903745664225,3.0848903745664225,0.7705,0.7705,
3449,2323295551,50.683617502846744,0.0,50.683617502846744,1,0,386,-1,,,0,0.0,0.0,0.0,50.683617502846744,3.925602732204053,3.925602732204053,0.9641,0.9641,
3450,38310830,9.350872558275942,0.0,9.350872558275942,1,0,520,-1,,,0,0.0,0.0,0.0,9.350872558275942,2.2354696606872424,2.2354696606872424,0.3665,0.3665,
3451,1452392477,8.054459333734945,0.0,8.054459333734945,0,0,-1,-1,,,0,0.0,0.0,0.0,8.054459333734945,2.0862258925556767,2.0862258925556767,0.2998,0.2998,
3452,4012321398,9.92571063099504,0.0,9.92571063099504,1,1,392,646,,,0,0.0,0.0,0.0,9.92571063099504,2.295128424110446,2.295128424110446,0.3959,0.3959,
3453,4255565129,22.7590290136724,0.0,22.7590290136724,1,0,992,-1,,,0,0.0,0.0,0.0,22.7590290136724,3.124961946382942,3.124961946382942,0.7862,0.7862,
3454,2571365904,9.640229638405696,0.0,9.640229638405696,0,0,-1,-1,,,0,0.0,0.0,0.0,9.640229638405696,2.265944929750212,2.265944929750212,0.3824,0.3824,
3455,1263951731,2.1604003896293253,0.0,2.1604003896293253,0,0,-1,-1,,,0,0.0,0.0,0.0,2.1604003896293253,0.7702935700875944,0.7702935700875944,0.0147,0.0147,
3456,2266936542,12.243793035402232,0.0,12.243793035402232,1,0,344,-1,,,0,0.0,0.0,0.0,12.243793035402232,2.505019117591988,2.505019117591988,0.5019,0.5019,
3457,4049913994,32.90798818629657,0.0,32.90798818629657,1,1,446,498,,,0,0.0,0.0,0.0,32.90798818629657,3.4937154303148112,3.4937154303148112,0.8961,0.8961,
3458,2245943450,23.670964305098934,0.0,23.670964305098934,1,1,539,736,,,0,0.0,0.0,0.0,23.670964305098934,3.164249162244008,3.164249162244008,0.8011,0.8011,
3459,1902711462,15.241890678672261,0.0,15.241890678672261,1,0,714,-1,,,0,0.0,0.0,0.0,15.241890678672261,2.724047602844058,2.724047602844058,0.6142,0.6142,
3460,208692426,15.17255466472052,0.0,15.17255466472052,1,0,340,-1,,,0,0.0,0.0,0.0,15.17255466472052,2.7194881816030123,2.7194881816030123,0.6116,0.6116,
3461,1456165189,3.871044396419621,0.0,3.871044396419621,0,0,-1,-1,,,0,0.0,0.0,0.0,3.871044396419621,1.353524340509495,1.353524340509495,0.0772,0.0772,
3462,477059647,8.338311794812098,0.0,8.338311794812098,1,1,441,791,,,0,0.0,0.0,0.0,8.338311794812098,2.1208607731961377,2.1208607731961377,0.3142,0.3142,
3463,1586666910,12.70205325440571,0.0,12.70205325440571,1,1,400,762,,,0,0.0,0.0,0.0,12.70205325440571,2.541763653972113,2.541763653972113,0.5196,0.5196,
