universe_id,E,I,lock_epoch,q_lon_deg,q_lat_deg,q_T_peak,o_lon_deg,o_lat_deg,o_T_peak,angle_deg
479,36.73673271267538,0.0,305,297.158203125,15.404093698725475,-5.446299145825453,214.453125,14.40047497940651,6.762047178138612,79.36046942602086
3514,10.03177599378158,0.0,305,276.864406779661,84.6071371248631,11.748260533761517,44.51482479784367,55.58650605495398,8.586709616741375,37.91874017760313
4894,37.67016954274056,0.0,305,114.60937499999999,27.86876240246398,-6.402122685167159,100.546875,6.354347916611275,-5.433006292644075,25.311721024939143
