universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch
0,3471768340,0.766,0.48769556433029726,24.09852015794535,1,1,20,138
1,947598652,0.752298899791339,0.48577615116365847,23.789948716772635,1,0,269,-1
2,2400678182,0.766,0.250723384682527,19.833020924285485,1,0,378,-1
3,114673270,0.766,0.4345070196085653,23.141126352954178,1,1,11,269
4,3977272632,0.766,0.2813928908058928,20.38507203450607,1,1,42,441
5,2233791227,0.72,0.5170972645807583,23.70775076245365,1,1,298,466
6,2482853967,0.7245968703395484,0.48081000201528334,23.14651744306607,1,1,266,439
7,3018486268,0.7512216223297569,0.25256902847122836,19.570674959077248,1,1,346,444
8,4187077920,0.7508361526811003,0.27223586011404444,19.916968535674805,0,0,-1,-1
9,1651893522,0.766,0.46929323936796846,23.767278308623432,1,1,45,345
10,3130162797,0.72,0.445008746254771,22.41015743258588,1,1,353,489
11,2601778205,0.766,0.33076615247429125,21.273790744537244,1,1,379,441
12,2446172764,0.72,0.5996811818022375,25.194261272440276,1,1,4,177
13,4015885175,0.7300001650295143,0.47284839776061255,23.11127446028131,1,0,399,-1
14,205625377,0.766,0.4429271847049756,23.29268932468956,1,1,152,175
15,2925633572,0.766,0.4373092051127908,23.191565692030235,1,1,99,196
16,1339618219,0.7287048704347988,0.39637967270380925,21.70893151736454,1,0,130,-1
17,509134292,0.766,0.42082149985155526,22.894786997327998,1,1,117,424
18,1665492402,0.72,0.6023642670232732,25.242556806418914,1,1,12,246
19,2770828766,0.766,0.47497716235674503,23.86958892242141,1,1,45,369
20,307477944,0.7518678469225724,0.3882047080962682,22.025041684184274,1,1,56,188
21,3759073030,0.72,0.5528888983863837,24.352000170954902,1,1,103,392
22,1053872285,0.766,0.4582289165525151,23.568120497945273,1,1,179,206
23,1928450998,0.7245969149894625,0.4808459064950174,23.147164616699563,1,0,481,-1
24,3160048873,0.7469537780915977,0.4184779193772081,22.4716781106217,1,0,178,-1
25,1417941018,0.766,0.21175975469660513,19.131675584538893,1,1,126,486
26,2589710325,0.72,0.5192056968080093,23.74570254254417,1,0,229,-1
27,1724151555,0.7310499883636471,0.5773551611896728,25.013392668687054,1,0,444,-1
28,281410737,0.766,0.45935464987990393,23.58838369783827,1,1,114,314
29,1090209473,0.766,0.3449567969823495,21.529222345682292,1,1,66,326
30,2915286583,0.766,0.30318919026940533,20.7774054248493,1,1,45,182
31,2990956931,0.7406095894733348,0.5030309971990183,23.866749739049027,1,1,127,404
32,1785780184,0.72,0.45774859352276154,22.63947468340971,1,0,309,-1
33,3246126291,0.766,0.42145892715047667,22.906260688708578,1,1,63,164
34,2645983859,0.766,0.42860704516248155,23.034926812924667,1,1,385,408
35,2599046780,0.766,0.28253274683168805,20.40558944297039,1,1,127,146
36,321076906,0.766,0.46465435210330047,23.68377833785941,1,1,86,294
37,1342539653,0.7599311602786302,0.3081847240469916,20.745948238418453,1,0,313,-1
38,1257936179,0.766,0.39806609182871755,22.485189652916915,1,0,67,-1
39,359621,0.72,0.5868564978564231,24.963416961415614,1,0,377,-1
40,2339744458,0.7356562033952624,0.4557916726027832,22.917374174755345,1,0,9,-1
41,2092539999,0.766,0.3413772050357224,21.464789690643006,1,1,432,451
42,3234937470,0.7341504177368239,0.43423926939587787,22.49931520386228,1,1,12,202
43,3107747759,0.766,0.43620615346587976,23.171710762385835,1,1,174,303
44,3053681950,0.766,0.38386773223685094,22.229619180263317,1,0,87,-1
45,3161385301,0.72,0.5492648511535867,24.28676732076456,0,0,-1,-1
46,2596363472,0.72,0.2660155298080075,19.188279536544137,1,0,272,-1
47,1778208147,0.766,0.3970719514779779,22.467295126603602,1,1,134,224
48,159476484,0.7293165046430841,0.5667740442681891,24.788262889689086,1,0,14,-1
49,3283859109,0.766,0.17779624703278782,18.52033244659018,1,1,176,328
50,3580384072,0.766,0.4831466615780702,24.01663990840526,1,1,83,418
51,1863102116,0.766,0.4451273531931112,23.332292357476003,1,1,99,283
52,172607424,0.7407713990898919,0.4844278180638469,23.53512870694708,1,1,51,436
53,3238173263,0.72,0.3259509206563392,20.267116571814103,1,1,111,198
54,2432684245,0.7275352700108703,0.4956811562437837,23.472966212605513,1,0,190,-1
55,3227613633,0.766,0.4536400707409184,23.48552127333653,1,1,420,465
56,729245791,0.766,0.4112149658600273,22.721869385480492,1,1,188,360
57,2617328278,0.7352940237739666,0.5724681039076462,25.010306345816964,1,1,159,278
58,86013901,0.766,0.4600094230914825,23.600169615646685,1,1,264,440
59,3694902096,0.7444449642045552,0.5125870389124008,24.11546598451432,1,1,317,397
60,3016362576,0.766,0.339514066515584,21.431253197280515,0,0,-1,-1
61,4003319023,0.766,0.38588212449861736,22.265878240975113,1,0,336,-1
62,3089517997,0.7311924377877823,0.5110033733627144,23.821909476284503,1,1,127,159
