time,X,X_lock
-0.22,22.66913288150044,22.721869385480492
-0.218,22.87313866177865,22.721869385480492
-0.216,22.58495521651932,22.721869385480492
-0.214,22.973763407393776,22.721869385480492
-0.212,22.750364770473002,22.721869385480492
-0.21,22.43086999143469,22.721869385480492
-0.208,22.731073756019324,22.721869385480492
-0.206,23.213737084680005,22.721869385480492
-0.204,22.980139194163314,22.721869385480492
-0.20199999999999999,20.572732546825154,22.721869385480492
-0.19999999999999998,22.222212396639353,22.721869385480492
-0.19799999999999998,22.198724511103887,22.721869385480492
-0.19599999999999998,22.69560829472042,22.721869385480492
-0.19399999999999998,22.43271178044411,22.721869385480492
-0.19199999999999998,22.7276740266513,22.721869385480492
-0.18999999999999997,22.598417405227895,22.721869385480492
-0.18799999999999997,22.628987746572278,22.721869385480492
-0.18599999999999997,23.94316914072011,22.721869385480492
-0.18399999999999997,22.717518421530436,22.721869385480492
-0.18199999999999997,22.739109495712924,22.721869385480492
-0.17999999999999997,23.051426690061167,22.721869385480492
-0.17799999999999996,23.261118068427585,22.721869385480492
-0.17599999999999996,22.84927621031024,22.721869385480492
-0.17399999999999996,22.635835118074425,22.721869385480492
-0.17199999999999996,22.937509402853273,22.721869385480492
-0.16999999999999996,22.609149492854865,22.721869385480492
-0.16799999999999995,23.40171066508512,22.721869385480492
-0.16599999999999995,22.345711425104337,22.721869385480492
-0.16399999999999995,23.659688845677945,22.721869385480492
-0.16199999999999995,21.84050985550395,22.721869385480492
-0.15999999999999995,23.779871467070993,22.721869385480492
-0.15799999999999995,23.53521378615441,22.721869385480492
-0.15599999999999994,22.97309027921598,22.721869385480492
-0.15399999999999994,23.3121763032933,22.721869385480492
-0.15199999999999994,22.989436847493366,22.721869385480492
-0.14999999999999994,22.791853230787442,22.721869385480492
-0.14799999999999994,23.060067738087643,22.721869385480492
-0.14599999999999994,22.480046395990293,22.721869385480492
-0.14399999999999993,22.996603859019707,22.721869385480492
-0.14199999999999993,23.068156948654597,22.721869385480492
-0.13999999999999993,22.996676291303135,22.721869385480492
-0.13799999999999993,22.688181911141267,22.721869385480492
-0.13599999999999993,22.52121486622473,22.721869385480492
-0.13399999999999992,22.917025357539377,22.721869385480492
-0.13199999999999992,22.402670963457666,22.721869385480492
-0.12999999999999992,22.86606216146859,22.721869385480492
-0.12799999999999992,23.315614505289698,22.721869385480492
-0.12599999999999992,22.773152558942172,22.721869385480492
-0.12399999999999992,22.658639142837817,22.721869385480492
-0.12199999999999991,22.301647945856313,22.721869385480492
-0.11999999999999991,22.69096880704249,22.721869385480492
-0.11799999999999991,23.66393726371448,22.721869385480492
-0.11599999999999991,21.75153259476561,22.721869385480492
-0.11399999999999991,22.453187039385693,22.721869385480492
-0.1119999999999999,22.420846184303258,22.721869385480492
-0.1099999999999999,22.95790319680931,22.721869385480492
-0.1079999999999999,23.823240134471938,22.721869385480492
-0.1059999999999999,22.082686050828997,22.721869385480492
-0.1039999999999999,22.623047658639127,22.721869385480492
-0.1019999999999999,22.13711744883085,22.721869385480492
-0.0999999999999999,22.706669355197576,22.721869385480492
