ell,C_ell_scaled,fit_alpha,fit_R_squared,n_maps
2,507.7977170991238,0.0952618076889759,0.866375736292956,127
3,472.0183409688884,0.0952618076889759,0.866375736292956,127
4,403.9902227011971,0.0952618076889759,0.866375736292956,127
5,402.2106155740395,0.0952618076889759,0.866375736292956,127
6,387.3530234907815,0.0952618076889759,0.866375736292956,127
7,395.4308029480819,0.0952618076889759,0.866375736292956,127
8,371.12948845648685,0.0952618076889759,0.866375736292956,127
9,387.28041691792544,0.0952618076889759,0.866375736292956,127
10,369.44896868886116,0.0952618076889759,0.866375736292956,127
11,362.3249409610285,0.0952618076889759,0.866375736292956,127
12,363.8343921147145,0.0952618076889759,0.866375736292956,127
13,373.3302095037541,0.0952618076889759,0.866375736292956,127
14,364.55040382584235,0.0952618076889759,0.866375736292956,127
15,361.06839751481067,0.0952618076889759,0.866375736292956,127
16,347.7883015011241,0.0952618076889759,0.866375736292956,127
17,360.6826643180204,0.0952618076889759,0.866375736292956,127
18,351.9554005499064,0.0952618076889759,0.866375736292956,127
19,336.2818512221758,0.0952618076889759,0.866375736292956,127
20,340.43460943310373,0.0952618076889759,0.866375736292956,127
21,343.21018082265266,0.0952618076889759,0.866375736292956,127
22,342.7391162599795,0.0952618076889759,0.866375736292956,127
23,344.36391436178104,0.0952618076889759,0.866375736292956,127
24,343.7185233540983,0.0952618076889759,0.866375736292956,127
25,335.41744149918725,0.0952618076889759,0.866375736292956,127
26,344.2896438241279,0.0952618076889759,0.866375736292956,127
27,345.17487613159443,0.0952618076889759,0.866375736292956,127
28,337.59468425130433,0.0952618076889759,0.866375736292956,127
29,340.6473499568139,0.0952618076889759,0.866375736292956,127
30,343.99024995042106,0.0952618076889759,0.866375736292956,127
31,350.13906296227333,0.0952618076889759,0.866375736292956,127
32,336.13451161977486,0.0952618076889759,0.866375736292956,127
33,347.3897707751375,0.0952618076889759,0.866375736292956,127
34,337.05116586516107,0.0952618076889759,0.866375736292956,127
35,344.5772084176983,0.0952618076889759,0.866375736292956,127
36,343.9954037566509,0.0952618076889759,0.866375736292956,127
37,327.1814794690413,0.0952618076889759,0.866375736292956,127
38,346.1372973704004,0.0952618076889759,0.866375736292956,127
39,332.4217329386658,0.0952618076889759,0.866375736292956,127
40,337.4040822459865,0.0952618076889759,0.866375736292956,127
41,338.5119854022578,0.0952618076889759,0.866375736292956,127
42,322.9618816625931,0.0952618076889759,0.866375736292956,127
43,337.6151397521588,0.0952618076889759,0.866375736292956,127
44,335.3481620676272,0.0952618076889759,0.866375736292956,127
45,344.7537331039072,0.0952618076889759,0.866375736292956,127
46,325.9242192898703,0.0952618076889759,0.866375736292956,127
47,329.8745248305434,0.0952618076889759,0.866375736292956,127
48,326.9335608666016,0.0952618076889759,0.866375736292956,127
49,330.34252598822155,0.0952618076889759,0.866375736292956,127
50,326.9144599671534,0.0952618076889759,0.866375736292956,127
51,331.7943017946529,0.0952618076889759,0.866375736292956,127
52,333.47469153923373,0.0952618076889759,0.866375736292956,127
53,324.0011354338044,0.0952618076889759,0.866375736292956,127
54,325.8410386886781,0.0952618076889759,0.866375736292956,127
55,328.56267923371905,0.0952618076889759,0.866375736292956,127
56,324.4670195694447,0.0952618076889759,0.866375736292956,127
57,321.01908560107216,0.0952618076889759,0.866375736292956,127
58,324.33770717168073,0.0952618076889759,0.866375736292956,127
59,330.03307696652263,0.0952618076889759,0.866375736292956,127
60,321.29837774992694,0.0952618076889759,0.866375736292956,127
61,326.5636326455533,0.0952618076889759,0.866375736292956,127
62,324.9624072508718,0.0952618076889759,0.866375736292956,127
63,319.6115453299459,0.0952618076889759,0.866375736292956,127
64,322.1895817257173,0.0952618076889759,0.866375736292956,127
65,317.59748306780693,0.0952618076889759,0.866375736292956,127
66,316.70245044436706,0.0952618076889759,0.866375736292956,127
67,315.511660222493,0.0952618076889759,0.866375736292956,127
