universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
2466,2649560548,7.229298276944204,0.30288516922888914,1.9706825088165256,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.926413107715314,1.978141974329648,0.6783799339259551,0.2551,0.2335,0.9781992358715635
2467,1620374869,54.70541255629984,0.5265228893137696,25.923286692220284,1,0,972,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,54.17888966698607,4.001962654373689,3.255141664842882,0.9708,0.9897,0.5939774691091013
2468,4205177252,9.416539443913015,0.4031119180815688,3.4163273492338724,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,9.013427525831446,2.2424676584522616,1.228566099565441,0.3707,0.4538,0.8833114681625966
2469,2374554283,21.777853369802123,0.3496764309352982,6.853681835806198,1,1,496,849,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,21.428176938866827,3.080893552950662,1.9247860021542473,0.7601,0.7627,0.657693885657969
2470,2040211180,15.549596129569121,0.3450150428217352,4.82836011705358,1,1,294,703,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,15.204581086747385,2.7440346659130435,1.5745068897358674,0.6139,0.6148,0.790629895535363
2471,1410583746,31.472211082637536,0.4011848831902536,11.36355779423425,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,31.07102619944728,3.449104968622131,2.43041155037273,0.8803,0.8999,0.3616792281325188
2472,4139833009,10.901259425067718,0.5309210280218974,5.208937074621316,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.37033839704582,2.3888783261447384,1.65037581856383,0.4421,0.6481,0.765649971742568
2473,606411661,14.63107109529826,0.42102656656567555,5.5440626655885525,1,0,415,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,14.210044528732585,2.683147424607735,1.712727565140739,0.5836,0.6745,0.7436533385862188
2474,662867878,8.847504588489398,0.34891282772608223,2.778307059860391,1,0,900,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.498591760763317,2.1801354518573413,1.0218417709313468,0.3445,0.3647,0.9251891958859572
2475,1118068516,5.592241649133495,0.1819719666857382,0.9158680899672463,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.4102696824477565,1.7213802173623762,-0.08788293126283454,0.163,0.0549,1.0474340733320178
2476,791614774,6.029604049694314,0.3033200827872264,1.6460099995747275,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.726283966907088,1.7966813451827133,0.49835417731280857,0.1855,0.176,0.9995097602667041
2477,2015756102,5.9418294349847205,0.23207890688247323,1.2410759521380217,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.709750528102247,1.7820170716445292,0.21597870671795058,0.1809,0.1067,1.026088409985077
2478,3539328504,11.470297389462345,0.25780141601244777,2.661353018178548,1,1,702,907,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.212495973449897,2.439760858395692,0.97883464692425,0.4657,0.3484,0.9328657064848729
2479,915384747,8.454233138311727,0.4279534131117795,3.2562161341048927,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.026279725199947,2.134667279042886,1.180565826190875,0.3215,0.4327,0.8938206854779458
2480,1442820596,40.19162214946899,0.40278525855241304,14.569733627203284,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,39.78883689091658,3.6936585696637536,2.67894633776163,0.9319,0.9434,0.15123551528736315
2481,3175200361,44.661798749469256,0.34427452327723035,13.838327525859418,1,1,801,910,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,44.31752422619203,3.799118522122884,2.6274420993801635,0.9491,0.9363,0.19924280608584322
2482,2671064749,16.89054175030602,0.3763764045166362,5.72148123688648,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.514165345789383,2.826753805515909,1.7442277293658122,0.6522,0.6877,0.732008118605553
2483,2122669033,10.646328642914716,0.37767111054047575,3.618729685573629,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.26865753237424,2.3652151043582306,1.2861230486652782,0.4312,0.4825,0.8700263891878641
2484,1009195667,2.554020695526286,0.20972575084016457,0.4820795172275127,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,2.3442949446861214,0.9376688607596962,-0.7296462050350303,0.0274,0.0116,1.0759066470749914
2485,1852261747,4.089176108582434,0.5753029929293898,2.117263728494547,1,0,881,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,3.513873115653044,1.4083435093187109,0.7501245609149964,0.0891,0.2582,0.9685780866553496
2486,1571707034,17.428695572193522,0.4731090218716997,7.421105803194091,1,1,437,849,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.955586550321822,2.8581180186473425,2.004328076155611,0.6657,0.7861,0.6204498876131526
2487,1615490700,11.234148899655118,0.17720614479461297,1.791684194900874,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.056942754860504,2.4189581483980582,0.5831560684988075,0.4548,0.2043,0.9899481453936434
2488,17783451,8.937792286530408,0.3207011711171379,2.579724408142822,1,1,300,919,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.61709111541327,2.1902886108735116,0.9476825746791123,0.3488,0.3372,0.9382235622810724
2489,4249321945,12.358313982018334,0.4094673537569041,4.554293510802596,1,0,464,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.94884662826143,2.514329033503224,1.516070416773177,0.5014,0.5871,0.8086188010698792
2490,2242448096,6.768477482555811,0.2899462947189354,1.7662454702600447,1,0,989,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.478531187836876,1.9122761698385558,0.568856090405269,0.2306,0.1989,0.9916178665637715
2491,1223078663,11.28285390447061,0.26852781601762044,2.7267841056720368,1,0,698,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.01432608845299,2.4232842197849322,1.0031229315592705,0.4579,0.3588,0.9285710072216466
2492,3193920695,9.439235215610871,0.5204810412102159,4.421648675924355,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.918754174400656,2.24487496158014,1.4865126301440783,0.3719,0.5758,0.8173252080156453
2493,58528000,11.08719947905827,0.15446326693105947,1.541308547386513,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.93273621212721,2.4057912427866754,0.4326317617254667,0.4485,0.1572,1.0063820478412642
2494,71629774,10.826669679327361,0.2394468150769975,2.333170415345071,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.587222864250364,2.3820125048884164,0.8472280359549939,0.4379,0.2963,0.9544066228380189
2495,393054610,16.422623244990994,0.33941895119658355,5.016734601940329,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.08320429379441,2.798659850398864,1.6127792443502993,0.6394,0.6311,0.778265562426361
