universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
5341,120566718,4.980543709193707,0.34206772871268953,1.533314946922349,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,4.638475980481018,1.6055390636301712,0.4274320236180991,0.1307,0.1543,0.9918299289506974
5342,2925235835,3.1206699150004296,0.3795834064469527,1.0660990650591469,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,2.741086508553477,1.1380476951197476,0.06400625300190424,0.0431,0.0776,1.022737024192827
5343,846875259,4.793854670674591,0.3139369195732765,1.3544711713741906,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,4.479917751101315,1.5673348207165583,0.3034110987249234,0.121,0.1258,1.0036607374032822
5344,2143489487,22.78396816354793,0.35584953008175363,7.2968979279565485,1,0,966,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,22.428118633466177,3.126057137912443,1.9874493164654947,0.7876,0.7895,0.6105594819351604
5345,3215184539,8.412771043009569,0.30669295999373564,2.322123887637172,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.106078083015833,2.129750913531831,0.8424822357017758,0.3184,0.2939,0.9396489265385092
5346,905072163,3.974374703368452,0.4516243060068818,1.6154317954980755,1,0,556,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,3.52275039736157,1.37986742840376,0.47960228657290077,0.0808,0.1699,0.9863977650229809
5347,3981760617,22.445974645507302,0.3819127340378526,7.715163190509012,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,22.064061911469448,3.111111295016143,2.043187637958235,0.7816,0.8081,0.5828905502742107
5348,2139060878,6.568085972146452,0.37914325068919436,2.241220919657133,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,6.188942721457257,1.8822224616118794,0.8070207707980965,0.2166,0.2799,0.9450007902781543
5349,2946131489,30.82555687352916,0.38987767162177805,10.816376706266622,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,30.43567920190738,3.4283441145329734,2.3810613473061277,0.8801,0.8985,0.3777402006853577
5350,3947333034,31.857072148515392,0.23583508850779983,6.7617138867700435,1,0,756,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,31.621237060007594,3.461259402849045,1.9112763914666868,0.8873,0.763,0.6459627821548697
5351,1951568380,4.948795975544904,0.43348108034517263,1.9306884832983426,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,4.515314895199731,1.599144309730164,0.6578766664029156,0.1288,0.2226,0.9655430191682284
5352,1463028229,11.278754195475516,0.2512903407968507,2.550817786990457,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,11.027463854678665,2.422920796307133,0.9364140085377949,0.4606,0.3323,0.9245204508102899
5353,2465913112,28.72952500431203,0.3967914571017942,10.259667079473061,1,1,528,872,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,28.332733547210236,3.3579253397641327,2.328220390821822,0.8604,0.8872,0.4145674536222707
5354,474599630,16.606859411037284,0.5151203319846179,7.699077839731863,1,0,266,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,16.091739079052665,2.809815827544071,2.041100560614054,0.6497,0.8075,0.5839546225537954
5355,2714260213,39.7464831148057,0.41393448780780623,14.807196117259844,1,1,231,547,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,39.33254862699789,3.682521362086986,2.6951132867406615,0.9325,0.9496,0.11374096517601835
5356,2888118045,6.934121473938467,0.17842298642586663,1.1134859954578502,1,0,816,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,6.755698487512601,1.9364543657046334,0.10749563058980854,0.2368,0.0847,1.0196023011923496
5357,3529458958,7.875531823082277,0.4588274873265355,3.2521594299705097,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,7.416704335755741,2.06376071552138,1.1793192156903594,0.2869,0.4395,0.8781255532943641
5358,837157087,7.879782610516566,0.3455716757316668,2.4507267130057118,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,7.534210934784899,2.064300315991475,0.896384598128106,0.2876,0.3146,0.9311416391658676
5359,2185218708,12.947575350190348,0.4477336594663183,5.21735876348096,1,1,783,938,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,12.49984169072403,2.5609085389700583,1.651991289834155,0.5282,0.6526,0.7481244010896088
5360,2207511954,17.96945457889551,0.2765325785250085,4.472225648450997,1,1,440,958,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,17.6929220003705,2.888673348576163,1.4978861926415494,0.6861,0.5853,0.7974161761518246
5361,184556090,13.588959070700916,0.416353141945106,5.0920252243647965,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,13.17260592875581,2.609257629990482,1.6276756344075167,0.5505,0.6441,0.7564154198260622
5362,2908402172,23.74476153197354,0.37257147555128595,7.961958756522716,1,0,725,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,23.372190056422255,3.1673619390773995,2.0746750445249846,0.8014,0.8187,0.5665646196707766
5363,1342650243,12.346577149850047,0.20213226824885921,2.246077479967853,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,12.144444881601189,2.5133788708015428,0.8091853525907287,0.5067,0.2809,0.9446795208652354
5364,2182950963,9.735194175135035,0.390143386321744,3.41830945978821,1,0,850,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,9.34505078881329,2.2757475847100945,1.229146118859894,0.3871,0.4623,0.8671344568967423
5365,2654977149,3.8262221020238956,0.4495605920719506,1.5481068062261814,1,0,661,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,3.376661509951945,1.3418779200453885,0.4370327690581912,0.0743,0.1571,0.9908514232490321
5366,525395891,5.727627851751655,0.5424967045211436,2.796497310868911,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,5.1851311472305115,1.7453014575324528,1.028367673673433,0.1694,0.3726,0.9082683482206444
5367,2542992977,36.77624134914866,0.302665638888558,10.017814125473897,1,0,939,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,36.47357571026011,3.604852021163208,2.3043649207080854,0.9188,0.8815,0.43056642235174375
5368,3145622734,10.552008982171786,0.5010398323501699,4.758279130246355,1,0,508,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,10.050969149821617,2.356316266644066,1.5598860756176351,0.425,0.6119,0.7784932701689743
5369,289886816,9.641781453188832,0.4594453943137783,3.9868848734828557,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,9.182336058875054,2.266105889598136,1.3830101925079858,0.3838,0.5329,0.829522262736487
5370,2107288657,19.686830309257058,0.4927463446602689,8.730552305550066,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,19.19408396459679,2.9799498999696072,2.166828633091022,0.7267,0.8467,0.5157208985037165
5371,847467754,8.221184716858506,0.5852518128183632,4.330316933150457,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,7.635932904040143,2.1067143248215405,1.4656407340589956,0.3089,0.5711,0.8068036699202112
5372,2697097225,8.181493843687937,0.15558852685525543,1.1456519171532729,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.02590531683268,2.1018747554192485,0.13597383494238163,0.3061,0.0902,1.0174744728286675
5373,1162025026,6.885546720501544,0.2598004985051115,1.6099816234198832,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,6.625746221996433,1.9294245365084097,0.47622276490693505,0.2341,0.1685,0.9867583028258375
5374,2056723970,14.536254695199451,0.4528729292584789,5.924768619836064,1,1,276,586,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,14.083381765940972,2.676645852624493,1.779141634754372,0.5863,0.7066,0.7013280813275377
5375,2183969436,31.966803019990266,0.4187617127807628,12.047825866298748,1,1,265,688,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,31.548041307209502,3.4646979586967923,2.488884217624713,0.8883,0.9185,0.29627782332957825
5376,973096481,9.053753517254599,0.4379699883269811,3.5687450900406246,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.615783528927617,2.203179425013376,1.2722140186010267,0.3521,0.4803,0.8571828937489328
5377,760939003,24.54009971885388,0.3212294694722939,7.0947028921361595,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,24.218870249381588,3.200308502797528,1.959348434067424,0.8121,0.7807,0.6239350144719938
5378,3560126573,4.810989938544329,0.45073001908502436,1.9516118281361508,1,0,759,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,4.360259919459304,1.5709028713714026,0.6686556096796247,0.1219,0.2269,0.9641589056635521
