X,stable,iteration,iteration_name
31.314151778768718,1.0,1,exploration
28.371183806552587,1.0,1,exploration
31.59543351836998,1.0,1,exploration
28.74893045919197,1.0,1,exploration
28.73082975906856,1.0,1,exploration
30.37288472944402,1.0,1,exploration
28.38457243416486,1.0,1,exploration
29.89201312836242,1.0,1,exploration
29.94950950517324,1.0,1,exploration
30.33395002279501,1.0,1,exploration
27.70778793494427,1.0,1,exploration
30.90486351161414,1.0,1,exploration
32.01907469859303,1.0,1,exploration
30.10298451795272,1.0,1,exploration
30.746095679211937,1.0,1,exploration
30.335621703119568,1.0,1,exploration
31.526861317311365,1.0,1,exploration
30.651082664397254,1.0,1,exploration
30.698885103130657,1.0,1,exploration
31.57655979506565,1.0,1,exploration
31.08909531768888,1.0,1,exploration
31.601136630214345,1.0,1,exploration
27.88721563494356,1.0,2,exploitation
29.685872945638295,1.0,2,exploitation
27.42388615364872,1.0,2,exploitation
28.667827497249007,1.0,2,exploitation
26.746837888513877,1.0,2,exploitation
30.383425485205233,1.0,2,exploitation
28.42198887146857,1.0,2,exploitation
28.1781433115496,1.0,2,exploitation
30.831347328181753,1.0,2,exploitation
30.301091741832646,1.0,2,exploitation
32.000576463071425,1.0,2,exploitation
30.210788740687736,1.0,2,exploitation
29.478871021461927,1.0,2,exploitation
27.53005875850954,1.0,2,exploitation
29.920943244739515,1.0,2,exploitation
30.44704556530656,1.0,2,exploitation
31.676006676701995,1.0,2,exploitation
27.808286149406946,1.0,2,exploitation
28.65244678688938,1.0,2,exploitation
28.894572465993342,1.0,2,exploitation
32.848985386331584,1.0,2,exploitation
31.7633610795245,1.0,2,exploitation
30.98609018693601,1.0,2,exploitation
27.877753688506075,1.0,2,exploitation
28.74944314397096,1.0,2,exploitation
28.48778614929897,1.0,2,exploitation
32.012075295001566,1.0,2,exploitation
28.49810763089735,1.0,2,exploitation
30.94208258023479,1.0,2,exploitation
29.310383731981865,1.0,2,exploitation
26.558797930952665,1.0,3,refinement
29.68764904589946,1.0,3,refinement
28.424771898641087,1.0,3,refinement
30.04646399998961,1.0,3,refinement
27.510167650414303,1.0,3,refinement
28.064004661177925,1.0,3,refinement
25.441542087484574,1.0,3,refinement
29.498558130049844,1.0,3,refinement
27.987430477936883,1.0,3,refinement
27.96509622993488,1.0,3,refinement
29.08121133359071,1.0,3,refinement
29.021369983875402,1.0,3,refinement
27.885636769635344,1.0,3,refinement
30.418296790644135,1.0,3,refinement
25.88320838069562,1.0,3,refinement
27.514004666341933,1.0,3,refinement
28.371361452350623,1.0,3,refinement
29.920950326448526,1.0,3,refinement
29.630333332068602,1.0,3,refinement
25.946083043628644,1.0,3,refinement
29.560640059596324,1.0,3,refinement
27.02289938473448,1.0,3,refinement
27.46430941701094,1.0,3,refinement
