time_step,region_1_entropy,region_2_entropy,region_3_entropy,region_4_entropy,region_5_entropy,region_6_entropy,region_7_entropy,region_8_entropy,global_entropy,lock_epoch
0,2.5127319406546182,2.512728752916609,2.4800717180241065,2.5482642119950927,2.5643858542626403,2.565049517927651,2.5351483366373273,2.565551552270481,5.606733433025226,207
1,3.150081775804615,3.138752109240712,3.0874617950589394,3.1872623305397347,3.1995880061413136,3.2123065380351523,3.1653838151801135,3.205724545098807,5.605925754194076,207
2,3.7837186175519326,3.763906317687846,3.6981036329302985,3.823220713507882,3.840329768380546,3.852341219294533,3.792184062255318,3.838511933326386,5.615784438763733,207
3,4.420112489111073,4.387363632136959,4.314853210462935,4.461512888142014,4.482972745088954,4.500410382839202,4.422133489701006,4.474394163859452,5.6060353115027635,207
4,5.063880964085437,5.012494454619941,4.93117377319832,5.106164324468826,5.131171154618813,5.142041037484156,5.049581401902339,5.107846215553051,5.6094069581594805,207
5,5.089066093864739,4.999009177212493,4.927767924219058,5.11445893008895,5.135943397682317,5.140446587329688,5.046554429676966,5.111636750189847,5.621367846645075,207
6,5.11340437517345,4.995242461313015,4.921510385338059,5.127386267730687,5.146387800621936,5.13828692952381,5.032096399003555,5.109774767653299,5.616780669240101,207
7,5.127454538967294,5.0023917534920725,4.923429036769071,5.133021699857871,5.156303864701814,5.128905539505026,5.017608546209545,5.104470843655474,5.618853635435277,207
8,5.13893080827852,5.008203435041443,4.932965723090627,5.132626596991387,5.164746788905321,5.111987129202239,5.001283933980684,5.0991140236530414,5.617288909078556,207
9,5.151718199760265,5.012074589007151,4.949878638740357,5.12783112803853,5.177485704711437,5.093892015990052,4.985801151079756,5.0957090873753765,5.629764137869714,207
10,5.174217360529364,5.020627373181379,4.9668751182573985,5.122734861246701,5.181051241273416,5.085299216121094,4.9697380604962715,5.10334046301568,5.627569090264376,207
11,5.1934184938967975,5.0341928700560645,4.978995205233632,5.1188993769667395,5.181364803670968,5.068560553505501,4.955126049080837,5.113310947945022,5.630895160215632,207
12,5.21555479714619,5.050804300637922,4.9873826482172765,5.111511372271038,5.176439575942777,5.057850703736661,4.933905084935119,5.125792601851009,5.6294863634252055,207
13,5.23305995339598,5.072434922488984,4.988704736894407,5.103325619488316,5.167423805835188,5.055598379211391,4.9072921759181005,5.128948597407003,5.6260347784839375,207
14,5.250101283474321,5.089484622887038,4.990222805020977,5.097230552034844,5.152529148488889,5.0474371469548265,4.892567040627369,5.134014682286154,5.636763140679095,207
