I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.999999241225752,6.372599465287762,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999991802757118,6.3262088898002755,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999991150700235,6.280395303723081,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999045357921,6.235148832749007,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999989708767467,6.190459819000775,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999988913515372,6.1463188152598685,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999988064945994,6.1027165793764,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999987160050793,6.059644068853486,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999986195685224,6.017092435599856,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999985168564246,5.975053020844697,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999984075257757,5.933517350208979,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999982912185951,5.892477128927736,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999998167561457,5.851924237217966,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.99999803616501,5.811850725787104,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999978966234867,5.772248811477112,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999977485142051,5.733110873039524,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999975913970627,5.694429447036906,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999974248140217,5.6561972238664,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999972482885862,5.618407043901153,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999970613252714,5.581051893745652,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999968634090648,5.544124902601059,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999966540048788,5.507619338736878,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999964325569962,5.47152860606536,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999961984885067,5.4358462408151995,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999959512007369,5.400565908301245,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999956900726708,5.3656813997870145,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999954144603634,5.331186629436963,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999951236963474,5.297075631355571,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999948170890295,5.26334255671037,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999944939220822,5.2299816709362155,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999941534538259,5.196987351018155,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999937949166038,5.164354082850335,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.99999341751615,5.132076458668544,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999930204309492,5.100149174553986,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999926028115896,5.068567028006054,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999921637801085,5.037324915581888,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999917024293293,5.006417830600613,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999912178221936,4.975840860910227,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999907089910833,4.945589186715173,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999901749371383,4.9156580784626875,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999896146295641,4.886042894786118,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999890270049354,4.856739080503433,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999884109664899,4.827742164669232,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999877653834173,4.799047758678598,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999870890901396,4.770651554421222,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999863808855858,4.742549322484264,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999985639532459,4.714736910402471,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999984863756497,4.687210240954122,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999840522457255,4.659965310501421,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999832036497059,4.632998187374019,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999823165787746,4.60630501029436,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999813896032769,4.579881986843605,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999980421252794,4.553725391966972,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999794100153631,4.527831566517255,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999783543366908,4.502196915835497,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999772526193604,4.476817908367624,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999761032220323,4.451691074316094,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999749044586378,4.426813004325454,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999736545975668,4.4021803482008925,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999723518608484,4.377789813658801,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999709944233257,4.353638165108427,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999969580411823,4.32972222246375,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999681079043082,4.3060388599846915,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999665749290471,4.282585005146855,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999649794637517,4.2593576375389635,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999633194347233,4.236353787787233,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999615927159864,4.213570536505918,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999597971284191,4.191005013273293,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999579304388746,4.1686543956323785,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999559903592976,4.146515908115702,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999539745458338,4.124586821293447,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999518805979323,4.102864450844339,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999497060574417,4.08134615664864,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999474484077003,4.06002934190266,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999451050726182,4.038911452254182,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999426734157538,4.017989974958256,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999401507393828,3.997262438052777,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999375342835611,3.976726409553347,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999348212251804,3.9563794966668926,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999320086770163,3.9362193450235137,0.17236351980929948,0.9998065173307596,0.01720305628773415
